"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"222","Brett Connolly","CHI, FLA","R","14","13.416666666667","0.95833333333333","16.49","-5.4","5.94","-0.47","-5.4","5.26","-9.37","-5.4","4.29","-3.89","-2.39","22.22","-2.48","-0.59","4.79","4.97","-3.89","7.58","-10.18","-0.31","-13.33","-5.98","-1.2","-","20.2","-4.78","12.50","4.37","0","0.00","5.45","-3.45","5.00","-1.73","-1.73","-50.00","9.09","100.00","1.091","17.89","0","0","22.36","100.00","71.55","4.47","0","100.00"
"333","Esa Lindell","DAL","D","32","31.9","0.996875","0.56","-5.42","4.52","-7.91","-3.69","2.25","0.82","-1.54","2.28","-1.85","1.3","-17.86","-0.74","0.01","-1.25","-4.98","-4.3","6.17","-11.45","0.31","-8.46","-2.58","1.88","-33.33","8.63","-6.14","16.33","-0.77","0","-100.00","3.19","8.37","-11.16","1.88","-0.83","50.00","10.71","80.00","0.907","20.69","9.4","3.76","67.71","84.62","30.09","15.05","5.64","84.21"
"453","Kevin Fiala","MIN","L","27","84.066666666667","3.1135802469136","40.32","-5.44","9.56","27.64","-7.24","11.73","32.59","-3.73","15.80","0.77","0.71","-12.50","4.02","-0.19","9.55","36.41","-1.68","13.54","10.85","-2.42","21.57","1.8","0.71","-20.00","34.08","0.99","5.31","0.04","0","0.00","7.13","0.58","-0.11","-1.52","0","-100.00","7.53","92.86","1.004","35.69","2.14","0","4.28","100.00","64.95","2.85","0","100.00"
"607","Dillon Dube","CGY","C","30","36.733333333333","1.2244444444444","-24.09","-5.45","-0.63","-22.23","-3.36","-3.29","-20.43","-2.45","-6.25","-2.47","0.07","-11.90","-2.92","0","-10.47","-20.31","1.13","-13.39","-13.23","2.95","-30.39","1.7","1.11","-8.33","-9.44","-2.42","-1.67","-4.18","-0.7","-85.71","-8.76","-6.78","8.82","-1.51","-0.75","-66.67","9.09","90.00","0.991","16.33","1.63","0","55.54","100.00","27.77","11.43","1.63","94.44"
"630","Dennis Cholowski","DET","D","9","11.483333333333","1.2759259259259","-20.38","-5.45","-3.03","-5.57","-5.45","1.54","1.84","-1.21","2.53","-9.47","-3.16","-","-0.61","2.37","-22.80","-7.52","5.11","-14.29","0.98","0.98","0.00","-3.16","-3.16","-","-11.33","5.51","-25.00","-8.42","0","-100.00","-14.02","-9.12","13.33","0","0","-","0.00","100.00","1.000","20.9","20.9","0","10.45","100.00","36.57","20.9","0","100.00"
"733","Kiefer Sherwood","COL","L","6","0.36666666666667","0.061111111111111","-100.92","-5.53","-","-82.95","-4.15","-","-60.83","-2.76","-","-6.91","0","-","-7.81","-0.25","-","-56.68","-4.15","-","-29.03","-1.38","-","-1.38","0","-","-36.87","-3.69","-","-5.53","0","-100.00","-61.9","0","-","-2","0","-100.00","-","-","-","0","163.64","163.64","163.64","0.00","0","163.64","163.64","0.00"
"372","Dominik Kubalik","CHI","L","31","81.616666666667","2.6327956989247","21.95","-5.54","8.57","17.82","-5.89","11.00","14.24","-6.01","13.01","2.02","-0.5","7.69","1.87","-0.6","11.90","9.09","1.06","0.32","4.17","1.2","-1.85","2.79","0.12","5.56","6.56","-0.2","1.94","-0.35","0","0.00","16.11","-2.72","8.05","-0.72","0","0.00","16.22","91.67","1.079","23.52","4.41","0","34.55","100.00","45.58","8.82","3.68","92.54"
"632","Pierre-Luc Dubois","CBJ, WPG","C, L","29","55.566666666667","1.916091954023","37.57","-5.55","7.53","32.05","-2.45","6.77","28.64","1.04","4.23","7.38","-0.31","12.31","1.5","-0.17","4.40","9.59","-4.36","7.90","3.47","-1.64","8.17","1.53","-0.7","20.00","8.15","-3.63","7.70","3.9","0.51","13.33","41.88","-3.93","8.03","5.23","0","0.00","16.44","90.00","1.064","30.23","7.56","1.08","26.99","96.55","55.07","8.64","2.16","96.23"
"388","Mattias Janmark","CHI, VGK","C","29","54.933333333333","1.8942528735632","8.78","-5.57","5.88","6.6","-5.09","6.82","8.36","-8.4","13.97","2.35","-0.53","7.69","-0.06","-0.09","1.13","4.49","3.39","-4.70","4.26","1.15","-2.21","3.36","-0.53","14.29","0.31","2.99","-6.12","0.08","0","0.00","2.96","-6.83","10.64","-1.54","0","-100.00","15.69","100.00","1.157","22.94","4.37","1.09","43.69","95.45","44.78","7.65","3.28","93.18"
"390","Carter Verhaeghe","FLA","C","23","36.2","1.5739130434783","-27.07","-5.6","1.11","-30.11","-3.82","-2.12","-30.78","-3.7","-6.03","-7.95","0.47","-23.81","-2.02","-0.39","1.63","-12.88","-5.58","6.85","0.44","-2.49","10.59","-2.62","1.66","-33.33","-17.76","-4.12","4.81","-3.16","-0.79","-80.00","-21.86","2.22","-5.00","-4.28","-0.86","-83.33","10.53","83.33","0.939","24.86","8.29","1.66","48.07","93.75","39.78","11.6","6.63","85.71"
