"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"209","Greg McKegg","BOS","C","2","14.366666666667","7.1833333333333","-39.05","7.14","-26.53","-30.11","8.25","-27.01","-21.17","13.55","-30.41","-3.64","6.17","-62.50","-0.88","0.25","-15.36","-22.97","-4.42","-26.39","-3.84","-3.84","0.00","-1.46","2.72","-50.00","-25.51","-0.78","-39.00","-0.97","-0.97","-50.00","-22.17","19.85","-28.64","-2.1","6.03","-100.00","0.00","77.78","0.778","4.18","4.18","20.88","54.29","16.67","12.53","16.71","37.59","25.00"
"613","William Borgen","BUF","D","5","74.516666666667","14.903333333333","-18.62","7.12","-12.85","-10.47","5.13","-9.70","-7.81","5.06","-10.57","-0.34","-0.67","0.00","-0.78","0.72","-16.98","-7.92","5.62","-14.97","-2.66","0.9","-9.55","0.96","0.16","16.67","-7.01","6.29","-18.26","-0.43","1.06","-16.67","-8.66","0.12","-6.64","-0.47","-2.34","-16.67","6.90","91.49","0.984","4.03","16.1","5.64","51.53","41.67","9.66","24.16","15.3","38.71"
"117","Alex Pietrangelo","VGK","D","24","493.68333333333","20.570138888889","-1.38","7.11","-3.70","-2.11","4.5","-4.00","-2.18","2.13","-3.59","-0.11","0.63","-7.50","0.25","0.24","-0.28","-0.3","4.65","-4.26","-1.34","0.79","-4.57","0.07","0.07","-0.21","1.38","5.14","-3.89","-0.07","0.54","-19.49","-4.7","1.1","-4.07","-0.24","0.05","-15.56","9.52","90.87","1.004","8.63","12.52","7.17","37.07","54.62","21.15","18.35","15.43","57.81"
"592","Lawson Crouse","ARI","L","31","388.88333333333","12.544623655914","-7.56","7.1","-6.86","-5.04","2.7","-4.91","-5.89","3.7","-8.89","-0.47","-0.31","-2.69","-0.48","0.15","-6.93","-3.64","3.56","-7.09","-3.12","-0.21","-7.19","-0.24","-0.39","3.06","-0.68","5.03","-6.57","-0.05","-0.04","-0.44","-5.92","3.77","-6.89","-0.29","0.45","-45.00","8.11","91.96","1.001","10.95","16.2","10.95","46.13","50.00","15.74","21.6","22.37","41.30"
"242","Marcus Sorensen","S.J","L","12","124.03333333333","10.336111111111","-8.18","7.08","-6.78","-2.88","1.2","-2.38","-3.3","3.91","-5.94","-0.45","0.89","-11.82","-0.68","0.11","-6.96","-4.57","3.13","-6.45","-0.57","1.36","-4.10","0.56","0.69","-2.38","-5.33","2.35","-8.41","-0.52","0.12","-16.67","-2.91","1.53","-3.54","-0.54","0.34","-60.00","8.62","89.71","0.983","11.13","12.09","6.77","50.31","62.16","17.9","16.93","15.48","53.62"
"767","Timothy Liljegren","TOR","D","2","29.383333333333","14.691666666667","-5.04","7.05","-5.74","-2.41","5.65","-5.53","-5.38","9.33","-17.51","-5.31","0","-","-0.39","0.27","-6.28","2.61","3.78","-1.94","2.15","1.34","-0.36","-3.03","0","-","0.61","3.26","-3.00","-2.02","0","-100.00","-11.81","4.29","-12.98","-1.1","0","-100.00","0.00","100.00","1.000","4.08","8.17","0","75.55","100.00","20.42","14.29","4.08","83.33"
"357","Devin Shore","EDM","C","19","163.9","8.6263157894737","-18.91","6.97","-12.40","-13.45","4.05","-11.36","-10.15","4.18","-12.30","-1.16","1.81","-24.98","-0.98","-0.13","-7.95","-12.25","-0.06","-13.27","-8.18","-0.48","-20.32","-0.06","0.53","-9.61","-5.42","0.56","-8.29","-1.24","1.44","-57.27","-8.42","7.65","-10.99","-0.66","0.4","-50.00","9.38","87.78","0.972","6.59","9.88","11.35","56.74","36.73","12.08","15.74","22.33","35.11"
"126","Tyler Ennis","EDM, OTT","C, R","18","199.96666666667","11.109259259259","-13.42","6.91","-9.31","-9.45","5.96","-9.52","-8.64","1.75","-9.05","-1.21","0.06","-13.39","-0.53","0.48","-10.68","-7.24","3.65","-10.13","-0.26","1.87","-4.99","0.5","-0.44","19.64","-9.31","2.38","-14.22","-1.72","-0.2","-34.52","-6.6","7.18","-9.48","-0.48","0.94","-57.14","7.41","92.16","0.996","6","12.6","7.5","47.11","44.44","13.8","16.8","17.4","44.23"
"883","Tobias Bjornfot","L.A","D","17","263.05","15.473529411765","0.95","6.91","-2.91","0.47","7.46","-4.37","-1.3","2.1","-3.08","-0.54","-1.23","10.00","-0.14","0.34","-5.29","-0.38","3.8","-4.04","0.45","3.17","-6.93","0.32","0.18","0.00","-1.11","0.83","-2.44","-0.51","-1.49","-22.22","0.3","6.03","-4.65","-0.28","-0.28","-50.00","7.38","95.12","1.025","8.44","9.81","8.21","44.02","50.68","19.39","14.14","17.79","52.15"
"522","Danton Heinen","ANA, PIT","L","26","318.31666666667","12.242948717949","0.22","6.87","-2.96","1.1","4.49","-2.01","-2.03","4.37","-5.50","0.07","0.17","-0.67","-0.08","0.35","-4.26","-1.24","1.84","-2.86","-1.62","-0.85","-2.31","-0.67","0.11","-15.87","0.5","3.58","-3.17","1.21","0.15","25.00","3.81","6.43","-1.89","-0.16","0.02","-12.50","8.96","90.75","0.997","10.37","13.95","8.48","48.63","55.00","15.83","18.28","18.47","46.15"
"728","Vinni Lettieri","ANA","C","3","32.833333333333","10.944444444444","-23.23","6.79","-13.99","-18.01","11.75","-17.38","-6.53","7.57","-10.75","1.31","4.18","5.71","-0.57","0.65","-10.62","-5.48","10.18","-12.67","3.65","8.88","-7.38","1.83","1.04","33.33","-12.18","1.74","-24.12","-0.7","4.18","-50.00","-22.63","-3.02","-15.35","0","0","-","6.67","80.95","0.876","9.14","14.62","3.65","45.69","71.43","20.1","23.76","14.62","57.89"
"868","Dylan Cozens","BUF","C","21","245.4","11.685714285714","8.9","6.72","1.34","5.68","9.66","-1.66","5.52","7.15","-0.51","-0.24","1.41","-11.48","0.28","0.97","-5.66","9.45","7.67","1.75","5.59","5.17","0.63","0.35","0.93","-7.69","5.15","3.33","2.64","-0.32","0.66","-13.33","0.46","-3.25","2.27","-0.17","0.18","-16.67","5.71","89.02","0.947","9.54","10.76","5.87","49.39","61.90","16.38","13.2","13.94","54.03"
"807","Joel L'Esperance","DAL","C","7","52.816666666667","7.5452380952381","-9.62","6.69","-7.84","-3.48","6.06","-6.51","-6.78","3.25","-9.65","0.64","-2.17","44.00","-0.78","-0.23","-6.45","-5.2","0.04","-4.92","-6.08","-2.03","-6.21","1.09","-1.38","53.85","1.17","2.76","-2.05","0.46","-0.79","42.86","-8.3","10.83","-14.75","-0.86","-0.29","-75.00","14.29","100.00","1.143","6.82","15.9","6.82","67.02","50.00","10.22","20.45","14.77","40.91"
"508","Christian Dvorak","ARI, MTL","C, L","32","445.4","13.91875","-2.62","6.59","-4.22","-3","3.64","-4.15","-0.98","2.03","-2.70","0.64","0.55","1.64","0.16","0.81","-6.13","0.8","0.78","0.04","0.43","1.15","-1.75","0.32","0.22","2.38","0.49","-0.49","1.24","0.73","-0.22","19.38","-4.5","6.25","-7.63","-0.32","0.29","-38.64","10.15","89.86","1.000","12.26","14.01","12.8","41.76","48.92","19.53","19.8","23.44","45.45"
"107","Alec Martinez","VGK","D","29","550.41666666667","18.979885057471","4.12","6.53","-1.24","4.99","3.28","0.67","4.19","2.23","1.33","0.11","-0.01","0.96","0.52","0.21","2.22","0.93","5.2","-3.79","0.41","0.38","-0.08","0.07","-0.39","8.48","0.7","6.43","-5.95","0.02","0.36","-11.43","6.03","2.59","2.14","0.23","0.16","1.01","9.71","92.54","1.022","6.98","11.34","5.78","42.62","54.70","17.99","17.11","15.7","53.40"
"455","Josh Morrissey","WPG","D","30","583.13333333333","19.437777777778","-0.53","6.51","-3.15","-0.61","6.88","-4.43","-0.62","5.19","-4.79","-0.28","0.28","-5.16","0.53","0.92","-3.26","0.97","4.1","-2.81","1.06","3.53","-4.18","-0.26","0.93","-16.72","-0.12","0.76","-1.06","-0.28","-0.81","15.17","-1.47","4.48","-4.26","0.06","-0.13","25.00","8.47","91.25","0.997","8.23","9.88","5.14","45.68","61.54","18.62","15.13","16.46","53.08"
"328","Alex Galchenyuk","OTT, TOR","C, L","17","195.53333333333","11.501960784314","4.05","6.5","-1.43","7.32","7.71","-1.09","6.51","4.08","1.03","1.08","1.79","-6.90","0.7","0.44","0.66","7.73","3.26","2.19","5.2","0.79","6.89","1.48","0.39","8.60","3.37","3.29","-0.82","0.05","1.58","-33.93","-3.46","9.21","-9.30","-0.64","0.69","-50.00","10.83","86.17","0.970","11.35","15.65","7.36","51.24","60.66","19.02","21.48","19.02","50.00"
"675","Givani Smith","DET","R","7","61.15","8.7357142857143","1.22","6.49","-2.17","0.64","7.03","-3.34","-0.64","3.78","-3.26","-2.17","2.6","-41.03","-0.92","0.42","-13.99","-4.23","3.77","-8.19","-1.94","6.54","-16.21","-0.49","3.65","-37.18","-3.05","-3.7","0.48","-1.4","-0.84","-62.50","2.7","0.88","1.35","-0.61","-0.3","-66.67","3.23","86.49","0.897","12.76","12.76","8.83","56.91","59.09","14.72","20.61","15.7","48.39"
"270","Sean Kuraly","BOS, CBJ","C","25","303.41666666667","12.136666666667","-12.95","6.46","-9.72","-9.41","4.89","-9.16","-6.32","2.18","-7.54","-1.72","0.63","-23.46","-0.61","-0.01","-7.11","-7.62","-1.43","-6.34","-2.69","1.06","-11.36","-0.9","0.64","-30.95","-6.58","-3.31","-3.67","-0.28","0.14","-9.26","-6.7","10.93","-12.82","-0.8","-0.17","-20.59","6.82","90.23","0.970","4.15","16.22","12.06","46.67","25.61","8.31","20.57","21.55","27.81"
"24","Nate Thompson","PHI, WPG","C","23","199.43333333333","8.6710144927536","-8.61","6.42","-6.90","-5.79","4.75","-6.42","-8.86","4.72","-11.80","-1.71","-1.11","-10.00","-0.65","-0.37","-3.68","-5.82","-2.11","-3.62","-2.22","-0.47","-4.97","-0.53","-1.32","19.21","-4.8","-2.19","-2.54","-1.24","0.05","-51.72","-3.36","11.42","-9.95","-0.27","0.26","-60.00","5.19","94.59","0.998","4.51","12.03","9.33","59.27","32.61","8.42","16.25","17.75","32.18"
"62","Erik Johnson","COL","D","4","57.416666666667","14.354166666667","13.27","6.36","1.56","4.45","7.9","-2.96","8.42","3.44","2.65","2.79","-2","32.38","0.86","-0.11","8.36","20.17","4.48","7.08","8.12","1.76","8.07","2.01","-0.26","17.50","16.07","3.63","6.36","0.23","-2.32","66.67","-8.85","2.96","-8.01","0.88","0","0.00","15.79","96.30","1.121","6.27","13.58","13.58","56.43","31.58","18.81","20.9","22.99","45.00"
"753","Gabriel Vilardi","L.A","C","29","373.1","12.865517241379","-3.34","6.36","-4.51","-2.96","3.37","-3.89","-1.18","4.93","-5.14","-0.96","0.76","-18.42","-0.36","0.3","-6.84","0.31","3.32","-2.51","-0.93","2.13","-6.80","-0.64","0.75","-23.16","1.64","1.58","0.41","0","0.29","-3.86","-4.91","1.28","-4.90","-0.15","-0.31","-33.33","5.20","90.10","0.953","11.58","15.12","8.52","47.6","57.60","19.62","19.94","18.82","51.05"
"312","Nathan Beaulieu","WPG","D","16","230.08333333333","14.380208333333","-1.47","6.35","-3.39","1.83","7.06","-2.83","0.56","7.26","-5.17","0.11","0.61","-5.09","-0.12","0.53","-5.93","-3.15","4.05","-6.29","-3.19","1.93","-11.23","0.03","-0.13","2.71","0.05","2.83","-3.33","0.3","1.19","-22.22","1.15","4.44","-2.05","-0.3","0.08","-50.00","11.11","92.03","1.031","4.95","12.26","3.39","52.94","59.38","14.86","18.78","13.04","53.27"
"268","Fredrik Claesson","S.J","D","2","23.066666666667","11.533333333333","11.73","6.34","2.73","16.04","-5.72","11.67","4.31","0.52","3.01","-3.03","-1.94","-40.00","0.33","-0.9","11.80","2.46","1.37","0.82","-0.61","3.17","-8.06","-1.51","-1.51","-","4.1","-2.39","7.33","-2.02","1.45","-50.00","17.76","7.31","8.32","0","-2.19","0.00","0.00","92.31","0.923","20.81","18.21","5.2","39.02","80.00","28.61","23.41","10.4","73.33"
"204","Justin Holl","TOR","D","31","556.95","17.966129032258","-1.42","6.32","-3.70","-3.18","2.83","-3.63","-1.74","2.92","-4.10","0.19","1.04","-8.89","0.1","0.21","-1.73","-1.05","4.28","-4.83","0.29","0.94","-2.19","-0.14","0.64","-14.75","-1.79","4.44","-6.31","0.04","0.37","-8.73","-0.73","1.77","-1.99","0.51","0.26","11.54","11.64","89.47","1.011","7.97","13.14","7","44.49","53.24","17.56","20.47","17.45","50.15"
"235","Mikael Granlund","NSH","C","28","415.13333333333","14.82619047619","2.12","6.29","-1.89","-0.38","4.53","-2.91","0.1","4.87","-3.72","0.5","1.18","-7.56","0.36","0.85","-4.53","2.39","3.55","-1.21","0.92","0.79","0.27","0.5","0.9","-10.16","1.95","3.68","-2.05","-0.3","0.09","-12.50","-1.07","1.96","-2.07","0.11","0.19","-4.55","9.76","91.18","1.009","8.09","11.27","7.23","47.55","52.83","18.93","17.49","18.07","51.17"
"295","Xavier Ouellet","MTL","D","4","58.566666666667","14.641666666667","-10.72","6.29","-7.78","-6.44","8.36","-9.36","-4.9","3.96","-7.97","-0.92","-1.44","-2.38","-0.04","-0.96","10.14","-4.76","0.14","-4.74","1.07","-3.97","11.82","-0.14","-0.92","12.50","-7.78","5.49","-15.92","-1.03","-1.03","-50.00","-8.16","11.17","-13.59","0","0.92","0.00","4.17","93.33","0.975","4.1","10.24","6.15","52.25","40.00","10.24","17.42","15.37","40.00"
"187","Cody Eakin","BUF","C","27","300.18333333333","11.117901234568","-11.65","6.27","-9.14","-7.99","5.02","-8.19","-3.13","3.94","-5.70","0.33","-0.78","10.87","-0.64","-0.03","-7.76","-7.44","1.98","-11.37","-2.72","1.56","-10.68","-0.24","-0.24","0.00","-6.3","0.56","-12.16","0.33","-0.57","16.67","-6.4","6.02","-8.32","0.63","-0.29","38.57","8.66","93.37","1.020","8.99","12.79","10.39","49.57","46.39","13.19","16.59","21.59","37.93"
"432","J.T. Compher","COL","L","23","254.86666666667","11.08115942029","-4.15","6.26","-4.90","-1.62","4.63","-4.15","-2.23","3.67","-5.14","0.76","0.35","0.43","-0.29","0.67","-11.28","-3.35","2.27","-5.51","0","0.97","-2.92","0.11","0.09","-0.37","-4.47","1.72","-7.35","0.61","0.21","3.03","-0.16","3.71","-2.89","0.47","-0.2","18.18","13.04","92.31","1.054","11.54","11.06","12.01","50.85","49.00","17.19","18.83","21.89","43.98"
"355","Shayne Gostisbehere","ARI, PHI","D","26","439.65","16.909615384615","-0.99","6.23","-3.48","-2.09","5.68","-4.94","0.9","3.42","-2.38","1.37","0.68","8.00","-0.19","0.54","-8.46","-2.38","3.69","-6.62","-0.88","-0.34","-1.49","0.55","-0.34","17.16","-1.99","5.38","-9.76","0.36","0.18","5.00","1.4","3.27","-1.39","0.89","0.69","12.50","10.34","87.85","0.982","14.88","13.37","7.51","40.94","66.46","23.47","19.11","15.97","59.52"
"629","Matt Roy","L.A","D","22","376.55","17.115909090909","-3.2","6.23","-4.47","-2.95","6.4","-5.79","-4.78","2.26","-6.21","-0.58","-1.54","11.55","-0.3","0.32","-6.40","-3.55","2.42","-5.79","-0.64","3.27","-9.06","0.15","-0.49","12.07","-3.88","-1.13","-3.85","-0.32","-0.97","0.00","-2.22","6.69","-7.04","-0.23","-0.23","-50.00","7.32","95.08","1.024","7.97","9.88","6.85","45.73","53.76","16.09","14.5","17.21","48.33"
"336","Scott Laughton","PHI","C","30","393.41666666667","13.113888888889","-3.8","6.07","-4.52","-1.91","3.36","-3.23","-0.55","-0.64","0.10","-0.12","-1.87","18.52","0.16","0.13","0.32","0.11","1.67","-1.67","0.46","1.47","-2.60","-0.26","-0.58","5.88","-0.46","0.26","-0.90","0.5","-1.28","45.65","-3.51","4.28","-4.99","-0.17","-0.25","2.94","9.05","94.68","1.037","10.07","14.64","9.3","48.04","51.97","13.73","19.37","17.54","43.90"
"130","Zac Dalpe","CBJ","C","5","47.266666666667","9.4533333333333","1.24","6.02","-2.09","-10.57","2.71","-8.14","-10.18","3.89","-11.57","-1.27","0","-10.00","-0.43","0","-4.87","-4.9","4.09","-8.86","-3.91","1.17","-14.29","0.1","-0.2","5.56","-1.31","3.89","-5.81","-0.26","-0.26","0.00","8.02","2.8","3.03","-1.69","0.56","-57.14","10.53","89.29","0.998","10.16","8.89","11.42","53.31","47.06","21.58","11.42","20.31","51.52"
"551","Pavel Zacha","N.J","C","29","385.21666666667","13.283333333333","4.62","6","-0.96","4.5","5.33","-0.73","3","1.91","0.90","0.68","1.28","-2.97","0.69","0","6.61","4.74","2.07","2.12","1.42","-0.06","3.55","0.21","0.97","-8.00","4.42","2.85","1.27","0.52","0.31","4.55","0.59","5.99","-4.37","0.12","0.05","3.33","9.14","86.84","0.960","14.64","13.24","13.55","43.61","51.93","20.56","17.29","22.27","48.00"
"756","Jack Studnicka","BOS","C","14","144.45","10.317857142857","-17.39","5.91","-12.63","-12.14","5.77","-12.03","-11.47","6.91","-17.38","-2.82","1.19","-45.78","-0.48","0.22","-10.44","-5.79","3.87","-11.13","-2.98","2.89","-19.60","-0.98","1","-39.86","-3.75","1.31","-6.63","-1.31","-0.02","-26.47","-16.16","1.1","-14.00","-1.09","0.29","-77.78","4.00","90.28","0.943","12.46","9.97","7.89","53.17","61.22","19.94","18.28","15.78","55.81"
"500","Brendan Lemieux","L.A, NYR","L","27","263.18333333333","9.7475308641975","-8.94","5.84","-6.99","-5.9","2.91","-5.60","-4.23","1.32","-4.94","-0.51","-1.14","7.44","-0.55","0.15","-8.09","-6.91","-1","-6.41","-1.11","0.35","-3.51","0.53","-0.91","24.46","-7.74","-1.8","-8.92","-0.65","-0.26","-19.83","-4.74","7.18","-8.51","-0.71","0.18","-60.00","9.82","93.98","1.038","10.94","13.45","7.52","52.66","59.26","16.19","18.92","14.82","52.21"
"11","Braydon Coburn","NYI, OTT","D","10","131.63333333333","13.163333333333","-11.77","5.8","-8.23","-4.52","1.03","-3.48","-2.53","4.43","-5.53","-0.21","-1.33","11.44","0.04","0.27","-2.54","-6.09","2.65","-8.58","0.12","2.86","-6.32","-0.29","-1.24","16.52","-8.29","-0.28","-11.47","-0.28","-0.88","50.00","-7.48","1.49","-6.88","-0.24","1.08","-50.00","8.20","94.81","1.030","7.29","15.5","9.57","50.14","43.24","11.85","22.33","21.88","35.14"
"722","Jeffrey Viel","S.J","L","8","57.133333333333","7.1416666666667","-13.02","5.8","-8.64","-11.08","5.67","-9.99","-15.53","4.37","-16.76","-2.37","2.88","-35.71","-1.25","0.46","-15.01","-9.13","2.59","-9.99","-3.48","5.16","-16.36","-0.49","2.49","-27.37","-7.53","-3.44","-4.33","-0.68","-0.19","-30.00","-2.52","1.47","-3.33","-1.23","0.78","-62.50","4.76","80.65","0.854","15.75","13.65","8.4","54.61","65.22","25.2","17.85","13.65","64.86"
"616","Alexandre Carrier","NSH","D","12","207.21666666667","17.268055555556","-3.7","5.66","-4.61","-4.78","5.01","-6.14","-6.02","4.8","-9.47","0.3","0.01","3.33","-0.2","-0.41","2.97","-3.61","2.6","-6.91","-1.1","-1.83","2.88","0.88","0.3","6.49","-3.34","5.9","-11.75","-0.77","0.2","-44.44","-1.64","5.22","-4.99","0.21","-0.21","50.00","8.99","93.40","1.024","7.53","11.58","8.11","49.8","48.15","20.27","18.53","21.43","48.61"
"604","Austin Czarnik","NYI","C","1","9.1833333333333","9.1833333333333","-6.06","5.56","-5.57","-11.94","1.13","-8.33","-22.24","14.08","-35.12","-2.88","-1.44","-","0.46","-0.61","12.48","2.45","-2.64","4.34","-1.32","-7.19","33.33","-1.44","-1.44","-","5.03","6.07","0.55","-1.92","0","-100.00","-8.14","20.17","-21.43","0","0","-","0.00","100.00","1.000","13.07","13.07","13.07","52.27","50.00","19.6","13.07","52.27","27.27"
"211","Charlie Coyle","BOS","C","26","335.88333333333","12.91858974359","-7.17","5.55","-6.23","-4.92","5.51","-6.48","-4.32","3.42","-6.55","-0.48","0.65","-10.44","-0.45","0.52","-12.09","-4.34","4.46","-9.27","-1.47","2.44","-11.72","-0.38","0.28","-12.27","-3.83","2.69","-7.86","-0.24","0.52","-18.00","-3.66","1.76","-3.75","-0.14","0.06","-6.67","8.88","89.68","0.986","8.04","15.18","6.79","46.27","54.22","15.9","20.01","13.75","53.61"
"831","Ty Dellandrea","DAL","C","15","157.05","10.47","3.31","5.53","-1.32","0.59","6.15","-3.82","3.75","2.93","0.23","-0.61","-0.23","-2.22","-0.29","0.04","-4.12","-1.81","0.32","-2.20","-0.99","-0.51","-0.83","-0.44","0.39","-13.33","-1.09","1.12","-2.86","-0.46","-0.28","22.22","3.65","6.43","-2.49","0.4","-0.6","80.00","7.59","93.94","1.015","10.32","13.37","9.55","57.31","51.92","15.66","16.43","20.25","43.62"
"337","Mark Jankowski","PIT","C","24","211.38333333333","8.8076388888889","-11.95","5.51","-9.25","-10.65","2.07","-9.24","-8.52","-1.21","-7.33","-3.32","-0.9","-43.92","-0.93","-0.11","-10.66","-8.75","0.22","-10.82","-4.99","-3.19","-8.61","-1.52","-0.48","-29.93","-5.01","4.55","-13.08","-1.16","-0.4","-60.00","-3.53","6.1","-6.88","-0.92","-0.18","-61.11","1.33","96.12","0.974","5.96","11.07","14.48","54.78","29.17","10.22","13.62","29.24","25.90"
"145","Zac Rinaldo","CGY","C","2","4.3","2.15","-16.46","5.45","-10.80","-14.51","6.07","-14.24","-15.21","16.68","-28.66","-4.64","10.64","-58.33","-1.46","-0.17","-18.62","-1.92","-22.53","43.04","-10.6","-8.62","-","-1.99","-2.65","-","11.58","-18.56","42.00","-3.53","-0.88","-80.00","-15.26","50.94","-34.41","0","20.16","0.00","0.00","66.67","0.667","0","41.86","0","83.72","-","0","41.86","0","-"
"82","Ian Cole","CAR, COL, MIN","D","31","429.31666666667","13.848924731183","-7.07","5.44","-6.08","-4.54","2.67","-4.68","-3.04","0.62","-3.32","0.07","-1.49","17.76","-0.28","0.12","-4.82","-2.95","3.43","-7.25","-1.39","0.96","-6.65","-0.38","-0.7","12.99","-2.07","3.29","-7.29","0.14","-0.76","21.15","-4.38","2.04","-4.48","0.45","-0.31","27.68","14.13","95.69","1.098","4.89","11.46","10.76","47.38","31.25","11.32","18.31","21.66","34.32"
"325","Luke Glendening","DAL, DET","C","29","338.38333333333","11.668390804598","-1.09","5.42","-2.93","-1.55","1.03","-1.68","-0.35","-0.88","0.35","0.69","-0.73","15.38","0.22","0","2.43","-2.35","0.7","-3.49","-1.29","-0.51","-2.66","-0.56","-0.6","-1.71","-1.42","1.61","-4.03","0.34","0.14","2.50","1.39","7.64","-3.55","1.08","-0.46","50.00","11.81","94.94","1.067","7.62","11.17","19.5","45.75","28.10","13.65","15.07","34.75","28.21"
"234","Jarred Tinordi","BOS, NSH","D","14","198.6","14.185714285714","-10.5","5.4","-7.79","-5.91","2.53","-5.27","-6.03","1.65","-6.90","-0.9","0.74","-15.87","-0.32","-0.14","-2.35","-8.53","-0.59","-9.38","-3.43","-0.91","-9.52","-1.23","0.28","-50.00","-6.8","0.43","-9.49","1.03","0.06","16.35","-2.95","8.89","-7.92","-1.07","0.6","-60.00","7.32","88.54","0.959","8.76","12.69","9.06","47.73","49.15","18.13","17.22","18.43","49.59"
"557","Timo Meier","S.J","R","27","392.4","14.533333333333","4.51","5.4","-0.25","1.41","3.46","-1.17","-0.79","2.99","-3.03","-0.11","0.15","-1.95","0.11","0.25","-1.37","5.4","0.95","3.53","3.49","0.05","6.21","0.03","-0.19","3.17","2.55","1.2","1.47","0.31","0.34","2.07","3.24","5.69","-1.06","-0.28","-0.02","-11.11","9.18","88.37","0.976","10.24","10.7","7.34","44.8","58.26","20.49","18.2","16.82","54.92"
"424","Ryan Graves","COL, N.J","D","31","491.18333333333","15.844623655914","-1.73","5.37","-3.54","-0.72","4.26","-3.50","-3.16","2.88","-5.15","0.29","-0.24","4.93","0.18","0.22","-1.64","-1.94","1.86","-3.69","-0.95","0.87","-4.49","0.53","0.07","5.38","-1.32","1.32","-3.17","-0.3","0.04","-5.75","-1.84","5.12","-5.13","-0.3","-0.41","33.33","11.19","93.72","1.049","5.37","12.46","8.18","51.43","39.64","15.88","20.4","20.03","44.22"
"99","Patrick Kane","CHI","R","30","562.28333333333","18.742777777778","1.1","5.35","-1.66","1.81","4.37","-1.19","2.78","3.87","-0.37","1.73","0.54","9.97","0.27","0.59","-2.25","1.71","6.88","-3.91","1.47","1.3","0.76","0.98","0.12","11.13","0.32","7.44","-7.23","0.68","0.15","12.70","0.12","-2.34","1.64","0.44","0.44","0.00","12.85","91.12","1.040","8.86","10.56","4.48","39.7","66.40","17.5","17.18","14.62","54.49"
"8","Duncan Keith","CHI, EDM","D","29","543.8","18.751724137931","-1.66","5.33","-2.98","-0.43","7.44","-4.38","1.77","4.56","-1.72","-0.14","0.4","-4.66","0.06","0.54","-4.45","2.13","2","0.36","-0.1","1.18","-2.60","-0.5","0.08","-8.17","2.97","1.08","2.54","-0.14","0.41","-14.29","-5.03","4.33","-6.65","0.52","0.11","19.64","9.25","91.86","1.011","6.4","12.36","7.5","39.61","46.03","18.09","20.3","18.32","49.70"
"10","Ryan Suter","DAL, MIN","D","29","505.18333333333","17.420114942529","7.46","5.33","1.36","5.51","5.45","0.26","3.84","3.67","0.36","0.17","0.04","0.64","0.28","0.17","0.79","4.47","-0.36","5.27","1.52","-1.04","7.15","0.39","-0.21","9.86","3.93","0.9","4.74","0.51","0.07","6.02","4.06","8.93","-2.25","-0.86","0.29","-48.04","12.35","92.86","1.052","10.33","10.57","7.72","37.77","57.24","19.72","17.34","19.95","49.70"
"886","Ilya Mikheyev","TOR","R","28","336.2","12.007142857143","-4.86","5.32","-4.79","-2.81","5.33","-5.04","-0.8","4.31","-4.55","-2.18","0.09","-20.56","-0.31","0.18","-5.19","-2.34","2.78","-4.43","-2.54","1.07","-8.19","-1.46","0.68","-39.41","0.27","2.29","-2.24","-0.4","-0.47","8.57","-3.4","2.33","-4.69","-0.53","-0.27","-16.67","5.99","92.22","0.982","3.75","11.6","7.85","58","32.31","8.74","16.78","15.17","36.57"
"772","Josh Norris","OTT","C","32","462.78333333333","14.461979166667","-0.4","5.31","-2.43","2.41","5.21","-1.62","3.39","1.89","1.19","0.18","0.13","0.37","0.13","0.15","-0.38","3.81","1.4","2.09","3.38","0.06","7.40","0.02","-0.21","4.95","0.58","1.79","-1.45","0.72","0.34","5.45","-5.17","3.59","-5.72","-0.26","-0.3","-6.67","8.24","92.31","1.005","11.02","16.85","9.21","47.19","54.49","18.15","21.65","18.02","50.18"
"352","Oskar Sundqvist","STL","C","14","168.23333333333","12.016666666667","-13.8","5.3","-9.77","-10.24","1.18","-7.89","-9.54","-1.02","-7.47","-2.48","0.13","-32.70","-0.49","0.51","-10.72","-6.77","-0.46","-7.39","-1.66","-1.61","-1.69","-0.83","0.02","-18.10","-6.82","1.53","-10.49","-1.47","0.44","-50.00","-9.54","8.69","-13.60","-0.79","0","-100.00","2.99","88.31","0.913","7.13","12.13","6.78","48.86","51.28","12.84","14.98","14.98","46.15"
