"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"148","Zac Rinaldo","CGY","C","2","18.483333333333","9.2416666666667","-2.66","4.77","-3.34","-3.13","1.64","-2.71","-3.87","2.47","-5.29","-1.41","-3.52","-","0.01","-0.8","10.60","3.44","6.96","-4.24","0.86","-8.45","60.00","0","-2.11","-","3.44","20.55","-18.68","-0.94","-0.94","-50.00","-8.41","0.91","-4.21","-1.02","0","-100.00","0.00","100.00","1.000","6.49","3.25","3.25","77.91","66.67","16.23","6.49","3.25","83.33"
"453","Max Domi","CBJ","C","26","341.01666666667","13.116025641026","-2.82","4.71","-3.40","-2.17","3.94","-3.71","-2.09","2.43","-3.69","-0.4","1.13","-12.35","-0.31","0.41","-7.80","-3.01","6.27","-9.00","-3.77","0.98","-13.70","-0.58","1.24","-25.27","1.02","7.05","-6.08","0.47","0.24","17.50","0.07","2.21","-1.30","-0.25","-0.17","-21.43","5.70","87.89","0.936","12.67","10.73","7.57","48.21","62.61","20.06","16.54","14.43","58.16"
"781","Filip Chytil","NYR","C","28","348.06666666667","12.430952380952","4.63","4.7","0.21","5.91","4","1.50","4.37","4.14","0.62","0.54","0.14","3.70","0.02","0.09","-0.79","-0.79","2.09","-2.82","0.21","0.35","-0.32","0.72","0.26","7.39","-1.34","2.32","-4.21","-0.19","0.04","-5.45","8.43","2.98","4.27","0.18","-0.15","13.33","10.00","92.02","1.020","8.79","10.17","6.38","52.58","57.95","14.82","13.96","13.79","51.81"
"702","Jacob MacDonald","COL","D","16","214.6","13.4125","7.85","4.65","0.61","2.19","5.04","-2.23","0.72","4.08","-3.27","1.49","-0.75","18.18","0.81","-0.28","10.21","3.57","1.59","1.11","1.31","-0.3","3.63","1.96","-0.97","50.91","3.01","2.52","-0.59","-0.59","-0.31","-3.57","7.43","5.07","0.14","-0.45","0.66","-75.00","12.93","93.14","1.061","5.87","9.79","7.27","60.11","44.68","13.98","16.5","17.05","45.05"
"421","Andrew Copp","WPG","C","31","424.5","13.693548387097","2.31","4.62","-0.83","3.33","3.34","0.36","1.88","4.25","-1.67","0.73","0.75","-1.63","0.15","0.15","0.43","0.38","0.26","0.18","0.27","0.09","0.58","0.4","0.52","-3.10","0.14","0.22","-0.05","0.04","-0.62","21.53","1.12","5.57","-3.01","0.02","0.66","-38.10","12.37","91.42","1.038","6.22","10.88","11.17","46.5","35.77","13.85","16.68","19.79","41.18"
"151","Antoine Roussel","ARI, VAN","L","15","144.05","9.6033333333333","1.16","4.6","-1.36","1.21","2.66","-0.68","1.94","-2.25","3.34","-1.61","-1.57","-6.44","0.31","0.75","-2.59","1.51","6.96","-3.57","5.32","5.78","-0.04","-0.55","-0.82","0.00","-5.07","1.57","-8.65","-0.76","0.06","-22.22","0.35","-2.91","2.44","-0.57","-0.86","-40.00","3.95","93.24","0.972","10.83","11.66","15.41","63.73","41.27","12.91","14.16","26.24","32.98"
"164","Evander Kane","S.J","L","28","430.36666666667","15.370238095238","2","4.56","-0.98","0.04","4.46","-2.43","-1.73","5.27","-5.51","0.71","0.4","4.01","0.26","0.36","-0.63","2.26","2.2","0.16","-1.36","0.56","-4.39","0.65","0.3","6.84","4.83","2.19","2.92","0.46","-0.42","26.67","-0.97","2.58","-2.35","-0.33","0.19","-26.15","10.05","90.94","1.010","9.2","15.34","8.36","41.27","52.38","14.78","22.17","20.49","41.90"
"1","Zdeno Chara","NYI, WSH","D","32","492.91666666667","15.403645833333","-4.54","4.55","-4.42","-6.61","4.37","-7.12","-4.51","3.05","-6.68","-1.15","0.35","-12.01","-0.11","-0.13","0.28","-2.74","0.67","-3.79","-1.78","-1.72","-0.65","-0.55","0.24","-12.25","-1.27","3.18","-5.75","-0.1","0.32","-8.82","-3.47","5.11","-5.90","-0.71","-0.1","-20.00","10.73","90.70","1.014","4.26","11.44","8.28","49.42","33.98","9.86","17.04","18.38","34.91"
"547","Rasmus Andersson","CGY","D","31","554.33333333333","17.881720430108","2.36","4.45","-0.97","-0.26","4.19","-2.64","-0.72","3.93","-3.78","0.08","1.56","-13.29","-0.11","0.9","-10.47","-0.5","3.45","-3.77","0.73","1.91","-2.71","0.21","0.3","-0.44","-1.64","2.05","-4.40","-0.24","0.94","-28.89","2.95","1.31","1.01","0.08","-0.13","9.89","7.66","89.14","0.968","8.12","12.01","10.5","50.76","43.60","21.11","17.75","18.18","53.72"
"221","Nick Bjugstad","MIN","C","24","259.35","10.80625","4.14","4.41","0.10","5.95","2.17","2.25","5.57","0.58","4.03","-1.24","-0.74","-7.21","0.59","0.14","4.08","-1.99","3.11","-4.67","1.71","1.13","1.08","-0.43","0.39","-13.62","-4.94","2.64","-9.32","-1.13","-1.05","-1.52","9.11","-0.12","6.37","-0.28","-0.31","-30.00","4.79","92.65","0.974","8.1","8.79","11.8","45.58","40.70","16.43","14.57","26.14","38.59"
"404","Will Butcher","BUF, N.J","D","12","218.28333333333","18.190277777778","-1.47","4.41","-2.55","-3.22","-1.97","-1.02","-4.28","-1.29","-2.93","0.73","-0.43","11.11","-0.41","0.47","-9.74","-4.46","-1.24","-3.35","-1.72","2.47","-10.73","0.93","-0.49","28.75","-3.64","-4.94","0.69","-0.98","-0.07","-26.67","2.65","3.13","0.05","0.98","-0.63","75.00","10.99","91.30","1.023","6.87","13.47","10.17","42.61","40.32","18.97","18.97","19.52","49.29"
"129","John Carlson","WSH","D","29","536.73333333333","18.508045977011","0.99","4.35","-1.64","1.31","4.09","-1.74","-0.56","1.79","-2.06","0.11","1.4","-11.45","0.25","0.63","-4.46","-2.9","4.12","-7.49","-2.09","2.19","-11.42","0.11","0.27","-2.88","-1.07","2.57","-4.89","-0.34","0.72","-22.22","4.91","0.13","3.40","0.23","0.69","-22.73","13.31","87.92","1.012","10.17","12.52","8.16","39.01","55.49","21.13","20.79","19.67","51.78"
"314","Nathan Beaulieu","WPG","D","12","151.78333333333","12.648611111111","-2.83","4.33","-3.22","-3.24","4.46","-4.61","-4.61","-0.71","-3.85","-2.93","1.03","-41.39","-0.53","-0.16","-5.74","-5.1","-2.94","-3.48","-3.11","-1.97","-6.64","-2.39","1.04","-58.06","-2.65","-1.29","-2.12","-0.71","0.52","-36.67","5.04","7.5","-1.40","-0.01","-0.38","40.00","3.33","89.29","0.926","5.53","7.91","5.14","59.3","51.85","10.67","14.23","13.84","43.55"
"920","Mike Hardman","CHI","L","3","33.566666666667","11.188888888889","-9.77","4.32","-6.74","-5.99","8.12","-8.11","-3.67","6.71","-8.37","-0.66","-4.4","64.29","-0.52","-0.73","-0.51","-6.27","-9.88","0.90","0.45","-6.08","10.56","0.81","-2.45","71.43","-8.96","-5.07","-7.92","-1.3","-0.65","-66.67","-5.28","15.6","-12.98","-0.71","-2.12","-25.00","7.69","100.00","1.077","8.94","14.3","7.15","46.47","55.56","17.87","16.09","35.75","33.33"
"509","Christian Dvorak","ARI, MTL","C, L","30","405.96666666667","13.532222222222","-1.06","4.31","-2.41","-0.82","3.37","-2.49","0.09","1.2","-0.87","0.18","0.85","-4.22","0.46","0.48","0.58","2.19","1.84","0.81","0.9","1.2","-0.04","0.28","0.52","-1.30","1.72","0.86","1.40","-0.15","0.2","-6.79","-5.08","1.89","-5.12","-0.19","0","-13.46","9.09","88.02","0.971","11.68","15.08","14.04","42.57","45.40","22.17","18.77","24.39","47.62"
"163","Matt Duchene","NSH","C","17","236.96666666667","13.939215686275","14.17","4.3","3.86","11.54","2.35","4.85","6.74","2.07","3.40","0.12","2.3","-15.56","0.7","0.23","4.90","7.03","3.9","2.62","1.77","-0.21","4.26","-0.61","0.5","-21.85","7.01","5.48","1.72","0.1","1.63","-36.67","9.53","2.17","4.28","0.96","0.61","28.57","6.25","85.48","0.917","12.66","11.39","4.81","44.56","72.46","25.83","16.71","12.91","66.67"
"382","Ben Hutton","ANA, TOR","D","18","281.43333333333","15.635185185185","-1.71","4.29","-2.80","-0.05","4.21","-2.56","2.72","4.31","-1.10","-0.7","0.52","-11.78","0.24","0.04","2.23","-0.53","1.42","-1.93","0.63","0.42","0.70","-1.04","0","-28.33","-1.56","1.33","-3.65","0.36","0.16","2.11","-3.36","5.96","-6.69","0.09","0.7","-16.67","7.41","90.73","0.981","4.26","11.09","11.3","51.38","27.40","9.17","16.84","21.75","29.66"
"678","Victor Mete","MTL, OTT","D","14","193.48333333333","13.820238095238","-1.52","4.24","-2.56","-3.43","0.36","-2.53","-1.93","-0.42","-1.62","-0.76","-0.68","-2.16","-0.36","-0.49","0.54","-1.7","-1.51","-0.47","0.48","-0.59","2.84","0.28","-0.03","5.56","-2.9","-1.22","-2.25","-0.92","-0.71","-37.50","-0.4","9.39","-6.82","-0.17","-0.17","-50.00","6.67","93.81","1.005","5.27","7.75","9.92","56.13","34.69","17.68","12.4","20.16","46.72"
"545","Frank Vatrano","FLA","C","30","375.08333333333","12.502777777778","0.48","4.2","-1.81","-1.15","1.59","-1.66","-4.13","1.71","-4.76","-1.67","-0.87","-9.11","-0.26","-0.14","-1.05","-3.25","-1.27","-1.80","-1.02","-0.38","-1.53","-0.65","-0.49","-3.33","-2.97","-1.18","-1.97","-1.15","-0.57","-24.24","5.89","7.76","-1.86","-0.23","0.15","-16.25","5.43","92.97","0.984","9.28","14.72","7.52","45.11","55.24","17.6","21.92","17.28","50.46"
"41","Bobby Ryan","DET","R","16","204.03333333333","12.752083333333","4.36","4.17","0.32","2.87","4.75","-0.82","2.91","6.01","-2.18","0.07","2.99","-13.88","0.15","0.74","-5.16","5.27","0","5.82","0.08","0.05","0.12","0.18","0.76","-7.11","6.92","-0.06","8.77","0.12","1.28","-9.03","2.78","2.71","0.31","-0.29","1.12","-33.33","5.94","83.05","0.890","10","14.41","6.18","45.29","61.82","19.11","19.7","12.35","60.75"
"218","Tyler Pitlick","ARI, CGY","C","20","238.58333333333","11.929166666667","-4.47","4.14","-4.01","-4","1.94","-3.93","-3.65","0.7","-4.24","-0.51","-1.14","3.79","-0.61","-0.27","-5.26","-3.43","-3.97","-0.31","-2.68","-0.97","-6.03","-0.22","-1.11","22.50","-0.99","-4","2.94","-0.74","-0.84","-8.33","-1.03","9.22","-6.78","0.49","0.74","0.00","6.67","93.60","1.003","9.81","19.36","12.83","44.51","43.33","15.59","22.13","23.89","39.49"
"95","Brandon Sutter","VAN","C","21","250.83333333333","11.944444444444","2.98","4.12","-0.20","3.27","2.11","1.01","1.87","1.57","0.47","-0.64","2.42","-20.63","0.04","0.74","-5.03","1.1","4.51","-2.07","0.64","1.65","-1.63","-0.83","0.57","-25.19","0.62","3.82","-2.36","-0.21","1.77","-32.73","0.32","-0.31","0.46","0.62","0.16","15.56","6.45","84.83","0.913","10.29","13.16","14.83","56.69","40.95","12.68","18.66","24.64","33.97"
"717","Dylan Gambrell","S.J","C","23","304.25","13.228260869565","-10.14","4.11","-6.52","-6.48","3.24","-5.87","-6.29","0.31","-5.83","-1.47","0.58","-22.13","-0.74","0.09","-8.82","-6.23","-0.93","-5.15","-1.11","0.01","-2.53","-0.69","-0.36","-7.31","-6.83","-1.25","-7.07","-0.67","1.02","-48.21","-3.75","6.55","-6.81","-0.32","0.35","-29.55","5.51","89.87","0.954","10.06","9.27","10.45","44.17","49.04","14.79","13.41","21.1","41.21"
"690","Samuel Girard","COL","D","24","451.33333333333","18.805555555556","0.21","4.08","-1.97","-0.27","1.32","-1.01","0.48","0.95","-0.49","1.14","0.93","2.50","-0.12","0.03","-1.40","1.31","2.85","-2.03","-1.94","2.13","-9.61","-0.04","0.2","-5.52","4.34","0.96","2.89","1.31","1.64","12.04","1.02","3.98","-2.42","0.4","-0.24","29.17","10.83","87.02","0.979","9.57","13.83","8.11","40.68","54.14","21.4","20.07","17.68","54.76"
"309","Dougie Hamilton","CAR","D","27","502.55","18.612962962963","13.92","4.03","4.12","10.15","3.38","3.80","6.14","2.8","2.55","1.64","-0.44","19.13","0.42","0.18","2.46","4.89","0.06","4.54","1.22","-0.61","4.65","0.59","-0.37","15.38","4.88","0.9","4.56","0.31","-0.37","21.11","14.33","5.65","5.13","0.94","0.05","50.00","10.92","93.25","1.042","8.83","12.66","8.24","41.07","51.75","21.37","20.3","21.01","50.42"
"190","David Savard","CBJ, MTL, T.B","D","28","478.08333333333","17.074404761905","-6.47","4.02","-4.92","-4.6","1.11","-3.64","-4.3","-0.08","-3.50","-1.41","0.78","-25.00","-0.23","-0.38","1.37","-4.08","2.01","-6.41","-0.81","-1.2","0.77","-1.09","0.67","-31.27","-4.36","4.28","-10.93","-0.09","-0.02","-4.09","-5.47","3.61","-6.15","-0.37","0.36","-40.00","3.13","88.16","0.913","5.77","8.79","9.16","50.7","38.66","13.81","13.55","21.59","39.01"
"852","Dominik Kahun","EDM","C","24","298.45","12.435416666667","-0.99","4.01","-2.21","-1.21","3.27","-2.68","0.64","3.14","-1.92","-0.37","1.45","-16.92","0.02","0.57","-5.71","0.09","7.35","-5.84","2.11","3.59","-3.04","-0.06","0.78","-17.75","-2.7","5.01","-8.06","0.25","1.3","-18.68","-0.38","-5.99","4.17","-0.08","-0.26","10.00","9.49","89.57","0.991","8.24","14.27","7.04","43.63","53.95","15.28","19.3","18.09","45.78"
"701","Filip Hronek","DET","D","28","530.31666666667","18.939880952381","8","4","2.34","5.61","5.3","0.78","4.8","2.57","2.10","-0.98","-0.26","-10.61","0.32","0.88","-4.84","7.06","3.43","4.26","1.66","2.9","-2.53","-0.88","0.56","-27.25","7.21","0.72","8.69","0.39","-0.83","26.92","0","-1.2","0.83","-0.56","-0.52","-40.00","4.36","90.49","0.949","8.15","10.86","7.35","43.67","52.55","18.22","15.5","17.31","51.27"
"599","Ivan Provorov","PHI","D","28","556.35","19.869642857143","-4.28","3.99","-4.09","-3.42","1.86","-3.42","-3.2","0.99","-3.78","0.74","-0.39","9.70","-0.02","0.27","-3.21","-2.53","1.72","-4.29","-0.92","-0.31","-1.62","-0.2","-0.12","-1.41","-2.14","2.71","-6.21","0.66","-0.56","30.95","-1.99","3.39","-4.19","0.17","0.05","8.33","12.08","89.63","1.017","7.87","15.21","9.27","42.6","45.91","15.42","21.25","20.6","42.81"
"343","Cody Ceci","EDM, PIT","D","29","477.31666666667","16.459195402299","-1.81","3.94","-2.68","-3.18","2.74","-3.58","-1.5","1.94","-2.87","-0.07","-1.02","9.52","-0.27","-0.29","0.33","-1.64","3.46","-4.99","0.41","-0.19","1.43","0.26","-0.36","9.26","-2.73","4.87","-9.60","-0.39","-0.43","6.67","-1.41","2.44","-2.77","0.19","-0.23","27.78","10.17","93.39","1.036","7.42","9.55","7.54","47.89","49.58","15.59","15.21","16.09","49.21"
"656","Alex DeBrincat","CHI","L","29","447.8","15.441379310345","2.66","3.94","-0.40","2.42","5.84","-1.69","1.79","2.81","-0.64","0.87","0.9","3.78","-0.07","1.12","-10.24","0.96","5.71","-3.61","-1.88","2.76","-11.05","-0.05","0.28","-4.10","3.79","3.93","0.37","1.07","0.21","17.91","3.27","-1.97","4.21","0.15","0.36","-4.17","8.92","87.65","0.966","9.25","10.59","4.42","45.02","67.65","18.62","16.48","14.2","56.73"
"583","Anthony Beauvillier","NYI","L","27","368.38333333333","13.643827160494","-4.66","3.93","-4.13","-3.21","4.01","-4.53","-1.92","0.91","-2.53","0.72","-0.59","15.66","0.06","0.07","0.03","-1.07","1.82","-2.86","-0.13","0.9","-2.76","0.77","-0.35","26.86","-1.25","1.23","-2.94","-0.38","-0.36","3.48","-5.32","1.33","-4.94","0.34","0.13","3.03","9.43","94.15","1.036","8.31","14.5","7.66","44.63","52.04","15.8","19.54","14.66","51.87"
"204","Nate Prosser","PHI","D","5","58.016666666667","11.603333333333","-8.79","3.91","-7.31","-6.15","2.11","-6.48","-7.98","3.81","-12.44","-1.36","4.75","-35.67","-0.66","0.12","-11.15","-6.72","4.96","-13.56","-1.8","1.4","-8.65","-0.11","2.27","-20.51","-6.56","4.74","-17.26","-0.83","0.96","-66.67","-1.02","-2.85","1.23","-0.9","2.54","-66.67","11.76","75.86","0.876","11.38","15.51","7.24","58.95","61.11","19.65","21.72","12.41","61.29"
"183","Drew Shore","CAR","C","2","17.15","8.575","-7.72","3.88","-6.41","-12.85","-0.45","-10.85","-3.18","-0.74","-2.86","-1.61","-4.03","-","-0.49","-0.38","-4.22","1.38","11.36","-5.07","5.66","2.71","12.86","0","-0.81","-","-5.71","11.53","-16.84","0","-3.22","0.00","-20.92","-8.48","-14.17","-1.16","-1.16","-50.00","0.00","100.00","1.000","17.49","3.5","3.5","59.48","83.33","20.99","13.99","3.5","85.71"
"220","Brock Nelson","NYI","C","33","475.25","14.401515151515","-2.25","3.88","-2.86","-0.91","3.96","-2.99","-0.79","3.63","-3.75","-0.66","1.8","-25.70","0.05","0.79","-7.50","1.41","0.87","0.70","0.02","1.11","-2.97","-0.44","1.46","-32.61","1.85","-0.33","2.77","-0.25","0.12","-11.56","-3.46","2.76","-4.31","-0.06","0.19","-11.61","5.56","88.84","0.944","9.59","10.6","7.2","48.48","57.14","19.69","16.54","15.15","56.52"
"415","Mattias Janmark","CHI, VGK","C","29","386.96666666667","13.34367816092","-2.7","3.84","-3.08","-1.33","5.24","-3.88","-4","2.15","-5.27","-0.68","1.47","-19.41","-0.08","0.57","-6.36","-1.76","2.51","-4.07","1.5","1.64","0.19","-0.87","0.88","-35.23","-4.35","1.16","-6.60","-0.03","0.21","-6.17","-1.55","1.95","-2.68","0.63","0.27","7.95","7.51","88.00","0.955","11.16","13.64","6.51","40.93","63.16","21.4","19.69","15.51","57.98"
"714","Oskar Steen","BOS","C","3","38.566666666667","12.855555555556","8.69","3.84","2.38","6.33","7.28","-0.18","8.14","10.76","-1.95","-2.12","0.49","-66.67","0.4","0.68","-1.53","4.23","13.98","-6.54","0.91","4.94","-4.76","-1.59","1.02","-75.00","4.42","12.05","-8.00","0","0","-","3.59","-16.79","13.43","-0.77","-0.77","-50.00","0.00","96.00","0.960","4.67","9.33","10.89","52.9","30.00","18.67","12.45","20.22","48.00"
"165","Brayden Schenn","STL","C","31","492.91666666667","15.900537634409","-1.29","3.79","-2.38","-1.06","0.68","-1.16","0.56","0.39","0.21","0.36","1.62","-11.37","0.25","0.33","-0.63","1.93","2.61","-0.56","0.12","1.45","-2.92","-0.16","1.09","-22.90","2.41","1.54","0.97","0.46","0.37","1.09","-2.7","3.4","-4.52","0.32","0.19","8.73","11.11","87.50","0.986","7.55","13.02","9.62","43.94","43.97","17.41","17.77","20.69","45.69"
"470","Jordan Oesterle","ARI","D","20","291.73333333333","14.586666666667","-3.83","3.75","-3.57","-3.78","-1.05","-1.95","-4.14","-1","-3.18","-1.1","0.99","-17.58","-0.38","0","-4.36","-0.48","3.7","-3.50","-1.28","-1.12","-0.95","-0.24","0.78","-13.45","1.06","6.43","-4.84","-0.98","0.13","-21.76","-6.33","-0.89","-4.25","-0.19","0.4","-25.00","7.76","86.93","0.947","6.38","13.37","5.76","53.06","52.54","12.13","19.33","15.22","44.36"
"510","Juho Lammikko","FLA, VAN","C, L","29","269.6","9.2965517241379","-8.62","3.75","-5.86","-6.09","2.19","-5.12","-5.14","-0.07","-4.20","-1.2","0.88","-19.35","-1.04","-0.3","-8.94","-6.25","2.87","-9.18","-4.01","-0.77","-9.51","-1.17","-0.11","-27.01","-2.98","4.86","-9.16","0.04","1.17","-25.38","-3.41","0.63","-2.90","-0.09","0.31","-12.63","6.45","87.88","0.943","10.01","9.79","12.02","57.42","45.45","15.8","14.91","21.36","42.51"
"350","Mikhail Grigorenko","CBJ","C","13","167.78333333333","12.90641025641","-0.46","3.61","-1.76","-1.45","7.45","-5.23","-2.84","4.91","-6.23","-0.99","-0.69","-9.46","-0.03","0.54","-6.00","0.06","0.78","-0.69","1.92","-1.63","9.21","-0.42","-0.4","-1.97","-2.48","3.22","-7.29","-0.61","-0.9","-30.77","-2.54","5.51","-5.18","-0.17","0.56","-14.29","3.95","91.84","0.958","10.73","9.66","5.72","47.56","65.22","19.31","13.23","12.87","60.00"
"56","Anton Stralman","ARI, FLA","D","17","281.81666666667","16.577450980392","-6.2","3.6","-4.61","-3.06","2.91","-3.65","-4.49","0.71","-4.30","0.16","-1.61","16.82","0.15","0.37","-2.25","-1.25","3.5","-4.56","0.15","-0.7","2.12","0.24","-0.8","16.35","-1.87","5.6","-8.67","-0.12","-0.55","21.21","-5.61","-1.34","-2.74","0.02","-0.43","13.64","8.27","93.28","1.016","11.71","14.26","10.43","38.32","52.88","17.03","20.86","16.61","50.63"
"543","Andrew Mangiapane","CGY","L","31","411.11666666667","13.261827956989","1.07","3.58","-1.14","3.1","1","1.24","2.12","-2.04","3.43","0.35","-0.93","13.66","0.31","-0.11","4.59","0.9","1.4","-0.46","1.44","0.7","1.94","0.35","-0.42","16.25","-0.73","0.94","-1.98","0.33","-0.55","26.50","0.54","4.59","-2.70","-0.42","0.04","-18.75","7.83","93.43","1.013","10.22","12.41","9.78","45.1","51.09","17.95","16.35","16.49","52.12"
"486","Nick Ritchie","BOS, TOR","L","30","365.85","12.195","2.44","3.57","-0.65","3.71","1.97","0.72","2.17","-0.5","1.97","-0.55","-0.16","-5.36","0.21","0.19","0.10","0.03","3.4","-3.12","0.93","0.56","1.11","0.1","0.16","-0.73","-1.21","3.79","-5.78","-0.03","-0.11","2.98","5.13","-1.57","4.07","-0.83","-0.28","-52.38","4.55","92.35","0.969","9.35","9.02","5.58","51.17","62.64","18.86","14.1","13.45","58.38"
"228","Riley Sheahan","BUF, SEA","C","31","324.53333333333","10.468817204301","-4.33","3.56","-3.85","-1.82","2.65","-2.73","-1.53","1.64","-2.71","0.16","-0.1","2.59","0.24","0.25","0.25","-0.62","0.86","-1.45","0.89","1.18","-0.46","-0.08","0.58","-7.81","-2.01","-0.42","-2.44","0.87","-0.54","45.34","-4.35","6.58","-7.91","-0.79","-0.59","-48.00","8.39","90.17","0.986","8.13","11.83","13.5","49.55","37.61","14.24","15.9","22.37","38.89"
"320","Colin Miller","BUF","D","25","394.96666666667","15.798666666667","-6.52","3.52","-4.94","-4.09","1.16","-3.32","-4.77","0.04","-4.42","-0.27","0.8","-9.34","-0.75","0.03","-9.23","-8.03","3.32","-12.01","-4.43","0.75","-14.80","-0.18","0.71","-13.59","-4.81","3.43","-10.27","-0.37","0.24","-21.43","1.77","2.07","-0.17","0.45","0.14","8.89","7.98","88.56","0.965","7.75","9.42","6.53","47.7","54.26","16.1","15.95","15.8","50.48"
"195","Ben Chiarot","MTL","D","24","434.91666666667","18.121527777778","-5.57","3.47","-4.02","-3.2","2.14","-3.16","-2.2","2.09","-3.65","-1.56","1.02","-25.92","-0.28","-0.26","-0.40","-4.34","1.4","-5.40","-0.03","0.62","-1.60","-0.75","0.53","-23.98","-5.74","1.04","-7.29","-0.71","0.39","-25.00","-3.71","2.97","-4.46","-0.29","0.4","-50.00","5.07","88.46","0.935","6.48","14.35","9.11","37.66","41.59","19.31","20.56","22.07","46.67"
"225","Vladimir Tarasenko","STL","R","14","209.46666666667","14.961904761905","5.6","3.42","1.23","1.02","-1.73","1.75","0.74","-0.35","1.00","-1.09","0.17","-15.45","-0.2","0.09","-3.24","3.32","1.6","2.00","-1.72","-1.03","-2.55","-0.52","-0.63","2.00","6.72","3.51","4.32","-0.84","0.31","-39.39","2.72","2.8","0.06","0.25","0.41","8.33","5.26","90.82","0.961","11.46","15.18","6.3","46.98","64.52","24.35","19.48","17.19","58.62"
"216","Patrik Nemeth","COL, DET, NYR","D","33","492.25","14.916666666667","-6.38","3.41","-4.84","-3.97","3.11","-4.63","-1.88","3.49","-4.70","-0.2","-0.59","2.65","0.35","0.08","3.24","-0.84","5.1","-5.69","1.87","1.67","0.64","0.46","-0.15","12.32","-3.61","4.57","-9.53","-0.63","-0.1","-17.17","-5.7","-1.05","-3.99","-0.2","-0.23","-8.33","7.62","91.86","0.995","3.9","11.34","6.46","52.9","37.65","10.12","18.41","15.6","39.34"
"349","Filip Forsberg","NSH","L","22","336.98333333333","15.317424242424","9.5","3.4","2.68","8.8","2.75","3.44","3.37","0.86","2.14","0.33","0.51","-0.44","0.61","0.74","-0.73","6.37","3.27","2.81","3.47","3.53","-0.29","0.8","0.78","7.32","3.86","-0.35","5.01","-0.47","-0.15","-10.00","4.86","0.38","3.03","-0.05","-0.25","4.29","6.82","90.12","0.969","11.93","15.67","6.59","42.2","64.42","23.86","20.65","14.78","61.75"
"712","Ross Colton","T.B","C","15","142.08333333333","9.4722222222222","-1.67","3.4","-2.43","-0.19","-1.04","0.58","0.43","0.96","-0.49","1.06","-0.63","12.92","-0.4","-0.09","-2.62","0.75","2.23","-1.76","-0.63","0.53","-2.65","0.85","-0.21","13.33","1.84","2.26","-0.96","0.42","0.28","7.02","0.17","1.69","-1.17","-0.15","-0.91","54.55","11.69","90.00","1.017","15.2","13.94","6.33","52.36","70.59","19.85","21.11","11.82","62.67"
"526","Gustav Forsling","FLA","D","27","467","17.296296296296","-0.29","3.39","-1.77","-1.04","1.49","-1.52","-1.25","1.48","-2.23","-1.01","-1.13","2.04","0.14","-0.02","1.39","2.31","0.62","1.41","-0.18","0.9","-2.50","-1.07","-0.81","-5.12","3.32","-0.38","3.98","-0.06","-0.05","0.00","-4.21","4.14","-6.02","0.15","-0.32","20.51","6.69","93.36","1.001","8.22","14.78","12.21","42.53","40.25","16.32","21.46","24.67","39.81"
"191","Nicolas Deslauriers","ANA","L","27","291.61666666667","10.800617283951","-8.49","3.36","-5.86","-7.94","-1.85","-4.53","-5.2","-3","-2.58","-0.75","-0.61","-2.52","-0.31","-0.49","1.17","-4.77","-1.84","-3.52","-2.58","-1.18","-5.31","-0.11","-0.23","1.70","-2.92","-0.87","-2.69","-0.9","-0.12","-20.61","-9.51","5.61","-11.94","0.12","-0.11","10.00","8.33","91.47","0.998","7.61","14.61","13.99","45.68","35.24","11.11","18.31","25.1","30.68"
"291","Dmitrij Jaskin","ARI","R","1","12.366666666667","12.366666666667","19.57","3.34","3.87","-6.33","-9.62","4.05","-19.31","-17.72","5.05","-1.61","-3.22","-16.67","2.52","-0.54","20.12","22.73","12.99","-0.79","9.74","0.01","8.33","0","3.24","0.00","17.33","17.3","-4.40","0","-2.15","0.00","-2.24","-18.61","17.42","-2.33","-6.99","-25.00","0.00","66.67","0.667","14.56","19.41","4.85","38.81","75.00","19.41","19.41","9.7","66.67"
"562","Sebastian Aho","CAR","C","31","448.95","14.482258064516","9.49","3.34","2.53","5.84","0.99","2.78","5.34","1.44","2.98","1.53","1.43","-1.56","0.54","0.89","-3.86","4.19","5.14","-1.11","0.7","2.66","-5.09","0.28","0.85","-10.55","4.66","3.31","1.43","1.03","-0.08","27.13","6.27","-2.83","6.52","-0.08","0.35","-26.67","10.94","89.09","1.000","11.09","8.55","5.48","49.58","66.94","21.25","15.1","14.97","58.67"
