"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"529","Patrick Brown","VGK","C","5","0.05","0.01","-10.53","2301.75","-9.68","-3.51","1140.35","-5.56","-3.51","1150.88","-6.67","0","-3.51","-","-0.01","113.98","-0.16","-3.51","1157.89","-7.69","0","1185.96","0.00","0","-3.51","-","-4.68","-37.43","-","0","0","-","-5.07","1667.45","-7.14","0","0","-","-","100.00","1.00","0","0","0","1200","-","0","0","0","-"
"863","Adam Johnson","PIT","C","7","0.21666666666667","0.030952380952381","-20.75","483.3","-22.73","-18.67","506.12","-28.13","-14.52","247.87","-33.33","-4.15","-8.3","-","-1.06","56.87","-21.89","-10.37","252.02","-29.41","-6.22","-6.22","-","-4.15","-2.07","-","-5.53","344.33","-18.18","0","-5.53","0.00","-5.99","343.05","-9.52","0","0","-","-","100.00","1.00","0","0","0","276.92","-","0","0","0","-"
"595","Anthony Angello","PIT","C","27","0.26666666666667","0.0098765432098765","-16.59","375.1","-18.14","-14.8","391.25","-20.12","-10.76","184.19","-20.87","-1.35","-5.83","-","-0.95","42.52","-15.74","-7.62","187.33","-16.83","-4.48","207.96","-20.83","-0.9","-3.14","-","-4.19","-27.51","-","-0.6","-2.39","-20.00","-10.37","276.41","-17.58","0","-1.3","0.00","-","100.00","1.00","0","0","0","225","-","0","0","0","-"
"224","Gabriel Dumont","MIN","C","3","0.2","0.066666666666667","-6.62","233.82","-9.09","-6.62","247.06","-11.11","0","266.91","0.00","0","-6.62","-","-0.25","10.67","-5.15","0","-39.71","-","0","-13.24","-","0","-6.62","-","0","-35.29","-","0","0","-","-9.56","395.1","-20.00","0","0","-","-","100.00","1.00","0","0","0","300","-","0","0","0","-"
"441","Liam O'Brien","ARI, COL","C","13","0.51666666666667","0.03974358974359","-8.77","232.82","-7.05","-7.17","263.91","-7.83","-5.58","171.69","-8.43","0","104.97","0.00","-0.45","48.43","-6.74","-3.19","181.25","-5.88","0","213.93","0.00","0","112.14","0.00","-4.25","-43.57","-","0","-7.44","0.00","-4.6","75.65","-4.76","0","-2.3","0.00","-","50.00","0.50","0","0","0","232.26","-","0","0","0","-"
"473","Peter Cehlarik","BOS","L","3","0.76666666666667","0.25555555555556","-13.36","214.16","-11.90","-10.69","235.54","-12.12","-10.69","89.71","-13.79","0","-8.02","-","-0.65","20.09","-7.23","-2.67","103.07","-4.76","-2.67","129.8","-9.09","0","-2.67","-","0","-35.63","-","0","-7.13","0.00","-3.86","160.46","-5.56","0","0","-","-","100.00","1.00","0","0","0","78.26","-","0","0","0","-"
"434","Joseph Blandisi","PIT","C","21","1.0666666666667","0.050793650793651","-13.42","203.44","-14.71","-10.73","106.37","-14.68","-8.72","123.81","-16.25","-2.01","50.88","-27.27","-0.76","4.6","-12.47","-6.71","78.29","-16.39","-3.35","-11.4","-","-2.01","-1.34","-","-4.47","119.59","-12.82","0","71.42","0.00","-2.91","184.65","-4.69","0","-0.97","0.00","-","66.67","0.67","0","0","0","112.5","-","0","0","0","-"
"861","Sheldon Dries","COL","C","8","0.83333333333333","0.10416666666667","-8.99","174.71","-7.35","-8.99","-1.73","-10.87","-7.19","19.85","-12.12","0","-7.19","-","-0.24","-2.68","-3.46","-1.8","88.26","-3.13","0","-23.38","-","0","-3.6","-","-2.4","148.84","-5.26","0","-2.4","0.00","-5.19","130.08","-6.25","0","-2.6","0.00","-","100.00","1.00","0","0","0","72","-","0","0","0","-"
"598","Sammy Blais","NYR, STL","L","78","0.26666666666667","0.0034188034188034","-14.04","132.03","-13.12","-13.21","154.65","-15.81","-11.23","171","-17.22","-1.32","-8.26","-","-0.76","13","-10.18","-3.8","176.28","-7.23","-1.82","-21.47","-","-0.83","-3.14","-","-2.64","263.67","-6.78","0","-3.96","0.00","-6.44","-61.06","-","-0.24","-3.1","-7.14","-","100.00","1.00","0","225","0","225","-","0","225","0","-"
"5","Justin Williams","CAR","R","20","1.1833333333333","0.059166666666667","-17.93","123.94","-18.52","-17.03","142.76","-22.09","-15.24","53.01","-23.94","-0.45","-4.48","-","-1.25","4.33","-17.59","-8.51","57.04","-16.10","-3.59","-19.72","-","-0.45","-2.69","-","-6.57","102.35","-16.67","0","-1.2","0.00","-5.18","98.58","-9.76","0","-1.29","0.00","-","100.00","1.00","0","0","0","0","-","0","0","0","-"
"633","David Kase","PHI","R","7","0.65","0.092857142857143","-16.92","119.54","-20.63","-11.71","142.97","-21.95","-9.11","155.98","-24.14","0","-7.81","-","-0.54","3.92","-11.56","-7.81","62.37","-20.69","-1.3","-14.32","-","0","-3.9","-","-8.68","102.25","-29.41","0","-5.21","0.00","-7.52","86.33","-13.79","0","0","-","-","100.00","1.00","0","0","0","276.92","-","0","0","0","-"
"338","Brett Ritchie","BOS, CGY","R","60","0.28333333333333","0.0047222222222222","-13.69","118.08","-12.75","-11.79","143.34","-14.70","-9.68","162.29","-16.37","-0.42","-6.53","-","-0.85","4.73","-12.03","-7.16","158.29","-11.81","-3.37","-21.26","-","-0.42","-2.53","-","-5.05","239.4","-10.53","0","-3.65","0.00","-5.17","-57.78","-","0","-1.82","0.00","-","100.00","1.00","0","0","0","635.29","-","0","0","0","-"
"521","Josh Currie","PIT","R","1","1.25","1.25","-7.47","117.31","-9.09","-7.47","69.31","-9.09","-7.47","36.25","-11.11","0","0","-","0","2.04","-0.04","0","58.66","0.00","0","-29.88","-","0","0","-","0","118.04","0.00","0","0","-","0","84.72","0.00","0","0","-","-","100.00","1.00","0","0","48","48","0.00","0","0","48","0.00"
"955","Alexis Lafrenière","NYR","L","59","2.0166666666667","0.034180790960452","-14.96","114.7","-13.79","-12.97","77.74","-15.44","-10.57","70.13","-17.79","-1.6","-6.78","-","-1.31","5.33","-16.94","-7.58","131.03","-13.77","-4.79","10.4","-19.83","-0.4","-2.99","-","-3.72","160.84","-9.03","-0.27","-3.99","-6.25","-4.61","-21.29","-6.69","-0.29","-1.15","-20.00","-","100.00","1.00","0","0","0","178.51","-","0","0","0","-"
"530","Daniel Carr","NSH, WSH","L","17","0.63333333333333","0.037254901960784","-21.39","108.9","-20.98","-19.25","128.15","-23.89","-14.26","54.81","-26.32","0","-5.7","-","-0.95","22.41","-15.12","-7.84","57.66","-17.46","-2.14","83.33","-15.79","0","-0.71","-","-7.61","-34.22","-","0","-5.7","0.00","-13.39","76.08","-18.06","0","-1.03","0.00","-","100.00","1.00","94.74","0","0","94.74","100.00","94.74","0","0","100.00"
"703","Lane Pederson","ARI, S.J","C","16","0.31666666666667","0.019791666666667","-14.2","102.47","-14.04","-10.65","122.89","-13.79","-9.77","-49.72","-","-0.89","-4.44","-","-0.98","5.03","-14.36","-9.77","145.08","-18.03","-4.44","-15.09","-","0","-1.78","-","-7.1","213.57","-15.38","-1.18","-2.37","-33.33","-2.56","-61.55","-","0","-1.28","0.00","-","-","-","0","0","0","189.47","-","0","0","0","-"
"882","Mattias Samuelsson","BUF","D","12","21.616666666667","1.8013888888889","-8.76","92.13","-12.90","-5.81","98.2","-11.29","-5.81","51.27","-12.30","-2.86","5.38","-33.33","-0.26","9.05","-5.84","-5.72","73.91","-14.29","0","18.91","0.00","0","-2.95","0.00","-7.63","73.33","-25.00","-3.82","3.7","-100.00","-4.26","22.32","-7.74","0","8.02","0.00","0.00","88.89","0.889","0","5.55","33.31","22.21","0.00","0","8.33","61.06","0.00"
"661","Filip Chlapik","OTT","C","32","0.31666666666667","0.0098958333333333","-17.72","87.22","-14.77","-15.14","-79","-","-11.81","-57.59","-","-1.48","-8.49","-","-1.15","-6.69","-","-8.86","-43.93","-","-4.8","-18.09","-","-1.11","-3.69","-","-5.41","-34.45","-","0","-3.94","0.00","-3.2","192.63","-3.80","0","-2.67","0.00","-","-","-","0","0","0","0","-","0","0","378.95","0.00"
"99","Mark Letestu","WPG","C","7","6.8333333333333","0.97619047619048","1.84","85.44","-2.38","1.84","50.09","-2.03","1.84","55.19","-3.38","0","10.62","0.00","0.44","4.89","1.34","5.31","69.06","0.00","0","44.12","0.00","0","10.62","0.00","7.08","33.25","3.17","0","0","-","-5.01","28.66","-7.69","0","0","-","0.00","84.62","0.846","0","0","70.24","26.34","0.00","0","0","79.02","0.00"
"262","Vladimir Tarasenko","STL","R","35","0.68333333333333","0.01952380952381","74.34","79.15","21.08","75.06","11.73","35.66","77.25","-53.87","83.62","-0.73","-7.28","-","2.65","31.69","1.34","84.16","-54.6","93.75","85.62","-25.12","92.00","-0.73","-3.28","-","-1.94","-39.31","-","0","-2.91","0.00","-5.78","196.35","-9.17","0","-2.63","0.00","0.00","-","0.00","0","0","0","175.61","-","0","0","0","-"
"650","Guillaume Brisebois","VAN","D","1","0.88333333333333","0.88333333333333","-22.18","70.71","-14.29","-22.18","122.46","-21.43","-22.18","174.2","-42.86","0","-7.39","-","-0.92","16.81","-10.00","-7.39","32.36","-6.67","0","30.96","0.00","0","0","-","-9.86","1.86","-10.00","0","-9.86","0.00","-21.36","55.4","-33.33","0","0","-","-","100.00","1.00","0","0","67.92","0","0.00","0","0","135.85","0.00"
"935","Victor Soderstrom","ARI","D","6","0.88333333333333","0.14722222222222","-8.77","67.88","-11.43","-8.77","85.42","-14.81","-6.58","100.77","-15.79","0","-8.77","-","-0.23","2.69","-3.53","-2.19","28.46","-5.26","0","-26.31","-","0","-6.58","-","-2.92","73.03","-14.29","0","0","-","-3.17","60.11","-7.69","0","-3.17","0.00","-","100.00","1.00","0","0","0","67.92","-","0","0","135.85","0.00"
"944","Joona Luoto","WPG","L","16","1.1666666666667","0.072916666666667","-18.2","66.92","-17.24","-15.47","88.76","-19.10","-11.83","51.9","-18.84","0","-10.01","-","-0.99","14.92","-14.33","-7.28","5.93","-13.79","-3.64","33.23","-16.67","0","-7.28","-","-4.85","-36.4","-","0","0","-","-6.57","89.42","-10.00","0","-3.94","0.00","-","100.00","1.00","0","0","51.43","51.43","0.00","0","51.43","51.43","0.00"
"225","Gabriel Bourque","WPG","L","52","13.666666666667","0.26282051282051","-4.91","66.71","-6.41","-4.26","53.76","-7.19","-7.02","42.76","-11.42","-1.63","3.39","-14.29","-0.64","5.42","-9.36","-3.44","37.74","-8.02","-1.8","14.41","-9.79","-1.3","6.98","-17.39","-2.17","31.12","-5.26","-0.43","-2.17","-16.67","2.1","37.85","0.00","0","-2.83","0.00","0.00","87.50","0.875","4.39","8.78","17.56","61.46","20.00","4.39","8.78","39.51","10.00"
"942","Lean Bergmann","S.J","C","13","0.78333333333333","0.06025641025641","-12.34","65.97","-12.40","-9.87","11.59","-13.19","-7.41","30.52","-13.85","-2.47","-4.11","-","-0.84","2.07","-12.45","-7.41","27.22","-13.04","-3.29","57.67","-14.81","-0.82","-0.82","-","-5.49","-40.59","-","-2.19","-2.19","-50.00","-5.94","63.1","-11.11","0","-2.38","0.00","-","100.00","1.00","0","0","0","76.6","-","0","0","0","-"
"900","Jacob Bernard-Docker","OTT","D","5","1.8666666666667","0.37333333333333","-28.5","65.73","-23.08","-25.33","36.27","-29.63","-22.16","55.27","-35.00","-3.17","-9.5","-","-3.07","5.56","-42.53","-22.16","42.6","-29.17","-9.5","25.81","-60.00","-3.17","0","-","-16.89","22.39","-21.05","0","-8.44","0.00","-4.57","37.98","-7.69","0","-4.57","0.00","-","100.00","1.00","0","0","32.14","160.71","0.00","0","0","32.14","0.00"
"576","Louie Belpedio","MIN","D","1","2.1333333333333","2.1333333333333","0","58.5","0.00","0","48.38","0.00","0","66.38","0.00","0","28.13","-","0","7.48","0.00","0","56.25","-","0","28.13","-","0","0","-","0","37.5","-","0","0","-","0","-37.38","0.00","0","40.63","0.00","-","66.67","0.67","0","0","0","84.38","-","0","0","0","-"
"769","Tarmo Reunanen","NYR","D","4","0.41666666666667","0.10416666666667","-18.7","56.73","-17.65","-15.58","75.43","-18.52","-15.58","87.9","-21.74","0","137.77","0.00","-0.98","2.86","-13.84","-6.23","100.36","-12.50","-3.12","-31.17","-","0","-3.12","-","-4.16","175.38","-20.00","0","192","0.00","-13.51","-63.03","-","0","-4.5","0.00","-","0.00","0.00","0","0","0","288","-","0","0","0","-"
"177","Luke Witkowski","T.B","R","12","1.1166666666667","0.093055555555556","39.6","55.21","13.24","40.48","87","9.85","43.13","54.47","16.67","0","-10.6","-","1.16","7.95","0.33","-7.95","58.89","-14.06","-3.53","-18.55","-","0","-3.53","-","-5.89","103.24","-12.82","0","-7.07","0.00","72.51","-1.49","43.94","0","-2.55","0.00","0.00","100.00","1.000","0","0","0","107.46","-","0","0","0","-"
"592","Dakota Joshua","STL","C","12","2.2","0.18333333333333","-9.06","51.49","-7.48","-9.06","23","-9.52","-6.8","19.51","-9.84","-1.13","18.21","-11.11","-0.53","-2.71","-5.47","-1.13","70.66","-1.69","-1.13","-2.18","-3.70","0","20.48","0.00","0","97.12","0.00","0","-1.51","0.00","-3.27","-24.42","-4.88","0","-1.64","0.00","-","66.67","0.67","0","27.27","27.27","81.82","0.00","0","27.27","27.27","0.00"
"311","Gregory Hofmann","CBJ","C","2","1.3833333333333","0.69166666666667","-31.58","51.17","-28.57","-15.79","23.59","-20.00","-7.89","11.79","-20.00","0","-7.89","-","-0.66","0","-14.38","-7.89","-39.47","-","0","0","-","0","0","-","-10.53","-52.63","-","0","-10.53","0.00","-22.81","130.93","-28.57","0","0","-","-","100.00","1.00","43.37","0","43.37","43.37","50.00","43.37","0","130.12","25.00"
"941","Joakim Nygard","EDM","L","42","0.38333333333333","0.0091269841269841","-11.94","50","-10.08","-10.68","75.45","-11.64","-9.74","97.45","-14.16","-0.94","-6.6","-","-0.92","-2.43","-11.38","-6.91","106.25","-12.09","-2.83","-22.31","-","-0.63","-3.14","-","-5.45","171.41","-12.75","-0.42","-2.09","-16.67","-1.82","-78.07","-","0","-2.72","0.00","-","100.00","1.00","0","0","156.52","0","0.00","0","0","156.52","0.00"
"454","John Gilmour","BUF","D","4","5.4833333333333","1.3708333333333","7.4","49.57","3.57","7.4","31.22","5.00","7.4","27.36","5.56","0","7.4","0.00","0.24","5.58","-0.84","-3.54","44.74","-10.00","-3.54","29.93","-12.50","0","7.4","0.00","0","19.74","0.00","0","0","-","15.81","6.98","20.00","0","0","-","0.00","87.50","0.875","0","10.94","32.83","65.65","0.00","0","10.94","32.83","0.00"
"915","Simon Benoit","ANA","D","6","9.8333333333333","1.6388888888889","-6.47","47.95","-8.70","-6.47","23.91","-9.52","-6.47","9.59","-12.50","0","-3.61","0.00","-0.44","1.95","-7.16","-6.47","-2.24","-14.29","0","-13.7","0.00","0","-6.47","-","-8.63","15.28","-33.33","0","-4.32","0.00","0","54.86","0.00","0","8.81","0.00","-","88.89","0.89","0","0","24.41","61.02","0.00","0","0","36.61","0.00"
"934","Shane Pinto","OTT","C","15","17.816666666667","1.1877777777778","-0.48","47.62","-4.98","-0.48","32.9","-6.02","-0.48","30.37","-8.81","-2.79","3.01","-42.86","-0.16","2.63","-7.54","-2.57","31.87","-8.95","-3.14","5.32","-16.15","-2.79","0","-","0.77","35.4","-2.78","0","-3.72","0.00","8.39","25.43","8.61","0","8.39","0.00","0.00","90.91","0.909","6.74","3.37","37.04","57.25","15.38","10.1","6.74","40.41","20.00"
"178","Matt Bartkowski","MIN","D","1","1.65","1.65","0","46.21","0.00","0","77.65","0.00","0","93.37","0.00","0","36.36","-","0","10.24","0.00","0","72.73","-","0","36.36","-","0","0","-","0","48.48","-","0","0","-","0","-15.6","0.00","0","52.53","0.00","-","66.67","0.67","0","0","0","72.73","-","0","0","0","-"
"591","Clark Bishop","CAR, OTT","C","18","4.9666666666667","0.27592592592593","-3.96","43.65","-5.97","-3.23","-5.51","-2.12","-2.5","-43.32","29.17","-2.92","-4.37","-","-1.11","1.39","-11.99","5.52","39.79","0.77","-3.64","9.27","-11.90","-2.19","-2.19","-","12.22","40.69","7.78","0","-1.94","0.00","-2.11","6.63","-3.23","0","-1.05","0.00","0.00","100.00","1.000","0","12.08","24.16","60.4","0.00","0","12.08","36.24","0.00"
"422","Dominic Toninato","FLA, WPG","C","48","20.816666666667","0.43368055555556","-7.76","42.7","-8.11","-6.18","33.05","-8.94","-3.01","21.26","-7.16","-0.32","2.36","-3.33","-0.91","4.03","-11.07","-9.8","18.27","-16.15","-5.06","9.89","-18.82","-0.32","2.6","-9.09","-6.32","11.18","-14.02","0","3.47","0.00","3.3","36.14","0.72","0","-3.65","0.00","0.00","85.71","0.857","2.88","8.65","31.71","66.29","8.33","2.88","11.53","40.35","6.67"
"299","Brian Gibbons","CAR","C","15","10.266666666667","0.68444444444444","-15.84","40.24","-15.36","-15.03","17.58","-17.86","-11.82","22.53","-21.40","-3.21","6.87","-40.00","-2.15","1.17","-20.10","-7.81","-3.03","-10.41","-2.19","-8.16","1.19","-2.41","2.63","-42.86","-7.49","6.84","-18.92","0","5.65","0.00","-3.48","41.82","-6.38","0","0","-","0.00","81.82","0.818","0","11.69","23.38","58.44","0.00","5.84","11.69","29.22","16.67"
"918","Brogan Rafferty","VAN","D","1","2.3166666666667","2.3166666666667","-20.06","38.42","-23.53","-15.04","43.43","-20.00","-10.03","-3.35","-15.38","0","25.9","-","-0.66","0.05","-10.97","-5.01","-14.21","-11.11","-5.01","20.89","-50.00","0","0","-","0","-46.8","-","0","0","-","-14.48","76.02","-28.57","0","37.41","0.00","-","50.00","0.50","0","0","25.9","51.8","0.00","0","25.9","25.9","0.00"
"278","Nino Niederreiter","CAR","R","125","4.1833333333333","0.033466666666667","-3.5","34.86","-7.15","-2.42","54.54","-10.67","-14.09","70.55","-24.18","-1.42","9.09","-21.25","-1.1","6.91","-18.57","5.84","58.7","-4.44","-4.84","9.51","-20.14","-0.67","-2.92","-","14.23","65.6","2.65","-0.56","17.23","-22.73","-5.18","-30.59","-9.17","-0.24","-1.32","-15.38","-","87.50","0.88","0","0","14.34","272.51","0.00","0","0","14.34","0.00"
"292","Brandon Davidson","BUF, CGY, S.J","D","18","10.25","0.56944444444444","-4.28","34.54","-7.31","-1.16","36.74","-7.14","1.96","24.1","-4.33","-1.04","3.39","-11.11","0","3.71","-4.48","6.51","19.29","5.03","2.73","17.06","0.96","-1.04","7.55","-20.00","5.03","2.98","9.52","0","-1.39","0.00","-8.07","26.53","-15.00","0","-4.51","0.00","0.00","84.62","0.846","5.85","5.85","23.41","64.39","20.00","11.71","5.85","40.98","22.22"
"587","Michael Bunting","ARI, TOR","L","24","0.46666666666667","0.019444444444444","-11.02","33.64","-10.40","-7.96","56.3","-9.92","-6.12","74.68","-10.20","0","-9.19","-","-0.6","2.36","-7.97","-6.74","76.51","-11.46","-2.45","108.36","-10.81","0","-3.06","-","-5.72","-42.46","-","0","-5.72","0.00","-1.77","-60.16","-","0","-2.65","0.00","-","100.00","1.00","0","0","0","0","-","0","0","0","-"
"731","Sam Steel","ANA","C","107","39.433333333333","0.36853582554517","-6.42","32.88","-8.21","-4.8","28.96","-8.76","-6.5","14.85","-11.41","-1.25","10.78","-14.29","-0.47","3","-8.26","-4.03","16.59","-8.45","-2.96","5.06","-12.18","-1.12","6.39","-29.03","-1.42","15.38","-5.65","-0.17","4.13","-4.00","-0.64","23.66","-3.24","0","2.06","0.00","0.00","72.09","0.721","1.52","6.09","38.04","80.64","3.85","3.04","7.61","50.21","5.71"
"141","Steven Stamkos","T.B","C","98","57.7","0.58877551020408","-4.75","32.66","-6.84","-5.09","21.69","-8.53","-3.65","15.78","-8.73","0.92","-0.47","12.47","-0.46","1.72","-7.87","-3.42","16.57","-7.94","-0.23","0.88","-1.45","1.04","0.56","20.00","-4.24","20.92","-11.16","-0.17","-2.15","-7.14","0.27","23.65","-2.28","0","1.03","0.00","14.29","89.83","1.041","4.16","3.12","141.42","12.48","2.86","5.2","4.16","167.42","3.01"
"956","Anton Lundell","FLA","C","2","8.1333333333333","4.0666666666667","3.63","32.63","0.00","3.63","49.32","-1.76","-11.13","45.7","-13.33","0","-3.75","0.00","0.49","6.9","3.13","7.38","45.82","7.14","0","27.57","0.00","0","1.81","0.00","9.84","24.34","12.50","0","0","-","10.66","-19.06","16.67","0","-8.04","0.00","-","93.75","0.94","0","7.38","66.39","36.89","0.00","0","22.13","88.52","0.00"
"440","Joakim Ryan","CAR, L.A","D","39","61.533333333333","1.5777777777778","-3.56","32.36","-6.16","-5","33.06","-9.50","-4.98","15.67","-10.51","-1.48","1.39","-16.67","-1.06","2.22","-15.17","-1.52","13.74","-5.06","-1","2.75","-5.30","-0.98","-1.02","-16.67","-0.69","14.66","-4.81","-0.66","1.28","-20.00","-4.29","26.9","-7.23","0","2.11","0.00","0.00","85.71","0.857","0.98","4.88","36.08","26.33","2.63","1.95","9.75","50.7","3.70"
"817","Gabriel Vilardi","L.A","C","66","13.4","0.2030303030303","-5.35","32.22","-5.56","-4.55","24.95","-6.20","-2.94","20.55","-6.23","-0.8","-1.34","-12.12","-0.49","2.28","-7.19","-4.21","19.82","-8.17","-2.41","-4.02","-12.12","-0.6","2.87","-27.27","-2.41","31.79","-5.70","-0.27","-2.94","-8.33","-2.9","19.65","-3.61","0","-2.9","0.00","0.00","94.12","0.941","0","4.48","85.07","49.25","0.00","0","4.48","98.51","0.00"
"188","Ryan O'Reilly","STL","C","128","268.51666666667","2.0977864583333","2.32","32","-1.54","2.24","26.95","-1.98","1.84","23.24","-2.96","0.48","5.62","-2.98","-0.12","2.7","-4.94","-0.34","10.91","-2.29","-0.84","6.11","-5.20","-0.07","1.44","-6.67","0.67","6.4","0.10","-0.23","2.77","-9.09","-0.54","28.99","-3.65","0.07","3.03","-7.62","12.24","84.04","0.963","0.22","7.37","64.13","14.97","0.35","1.79","9.16","96.75","1.81"
"697","Cameron Hughes","BOS","C","2","2.0666666666667","1.0333333333333","0","31.42","0.00","0","73.78","0.00","0","-13.32","0.00","0","0","-","0","1.35","0.00","0","-55.67","0.00","0","-42.35","-","0","0","-","0","-17.76","0.00","0","0","-","0","125.81","-","0","0","-","-","100.00","1.00","0","0","58.06","0","0.00","0","0","58.06","0.00"
"588","Ben Thomas","T.B","D","5","2.9166666666667","0.58333333333333","-18.95","31.28","-20.93","-18.95","2.77","-24.32","-18.95","11.19","-27.27","0","-6.32","-","-1.67","0.17","-30.23","-10.53","13.77","-27.78","-8.42","18.47","-80.00","0","0","-","-2.81","-6.26","-7.69","0","-2.81","0.00","-9.12","28.32","-13.04","0","-6.08","0.00","-","100.00","1.00","0","0","0","61.71","-","0","0","0","-"
"51","Roman Polak","DAL","D","41","115.05","2.8060975609756","-4.82","31.22","-6.24","-2.08","21.29","-5.17","-2.6","22.19","-7.98","0.39","-1.43","7.05","-0.91","2.45","-14.71","-1.95","22.85","-6.61","-0.91","1.71","-4.87","0","-0.78","0.00","-1.39","28.19","-8.08","0.52","1.04","0.00","-4.14","12.47","-6.01","0","-2.07","0.00","20.00","91.20","1.112","0","2.61","41.2","14.08","0.00","0","5.22","62.58","0.00"
"494","Tyler Bertuzzi","DET","L","82","31.516666666667","0.38434959349594","6.91","30.77","1.47","6.53","9.02","4.12","6","12.4","3.48","-0.61","5.77","-6.06","-0.18","1.28","-3.04","-0.39","6.24","-1.54","-0.16","0.95","-0.80","-0.61","3.72","-9.52","-0.31","7.06","-1.94","0","2.23","0.00","5.93","15.63","4.80","0","0.55","0.00","0.00","78.95","0.789","3.81","9.52","49.5","68.54","7.14","3.81","15.23","60.92","5.88"
"255","Tyler Pitlick","ARI, PHI","C","101","146.95","1.4549504950495","-5.93","30.67","-8.35","-6.4","17.43","-9.57","-5.88","12.59","-11.41","-0.18","0.08","-2.22","-0.62","1.01","-8.56","-5.08","9.33","-10.17","-2.41","0.4","-9.72","-0.66","-0.54","-14.81","-3.56","11.9","-10.41","-0.22","-0.79","-8.33","-0.78","30.86","-4.26","0.59","1.75","16.67","11.11","88.65","0.998","2.86","7.35","30.62","61.65","8.54","4.49","8.17","39.61","10.19"
"127","Ryan McDonagh","T.B","D","103","320.78333333333","3.1144012944984","-6.31","30.21","-9.85","-7.1","19.87","-12.31","-4.35","13.77","-11.01","-0.57","1.91","-10.93","-0.83","2.56","-17.13","-7.58","22.69","-18.33","-1.64","7.62","-13.76","-0.32","1.52","-15.00","-7.91","20.08","-21.12","-0.34","1.73","-25.00","0.64","10.46","-0.52","0","-0.95","0.00","2.17","87.14","0.893","0.94","5.24","38.72","16.83","2.36","3.18","9.73","63.41","4.78"
"84","Milan Lucic","CGY","L","125","2.3333333333333","0.018666666666667","62.03","29.68","24.24","64.23","56.21","22.36","67.03","52.61","26.11","-0.8","-7.11","-","1.07","1.44","7.32","-7.01","21.89","-11.25","-3.3","-19.52","-","-0.6","-2.4","-","-4.94","55.21","-9.39","-0.13","-4","-3.23","105.65","13.71","51.29","0","-2.46","0.00","0.00","100.00","1.000","0","0","0","231.43","-","25.71","0","0","100.00"
"280","Michael Chaput","ARI","C","15","9.95","0.66333333333333","-11.58","29.41","-9.58","-7.96","18.56","-8.66","-5.07","13.01","-7.87","0","-5.79","-","-0.47","3.32","-5.37","-5.07","26.28","-8.86","-1.45","11.33","-7.14","0","-2.9","-","-4.83","19.93","-9.80","0","-0.97","0.00","-4.18","5.56","-4.88","0","-3.14","0.00","-","100.00","1.00","6.03","0","12.06","66.33","33.33","6.03","0","18.09","25.00"
"274","Dylan McIlrath","DET","D","16","40.95","2.559375","-13.4","29.4","-13.34","-10.26","30.55","-13.61","-8.69","29.3","-17.91","-0.1","-3.66","4.17","-0.25","2.92","-6.02","-8.16","19.15","-16.19","-3.45","14.86","-17.87","-0.1","-0.31","0.00","-6.28","5.72","-16.67","0","-6.28","0.00","-4.84","26.15","-9.69","0","1.97","0.00","12.50","90.00","1.025","2.93","7.33","39.56","17.58","6.90","2.93","11.72","67.4","4.17"
"8","Jason Spezza","TOR","C","115","47.3","0.41130434782609","-1.47","28.42","-4.68","0.1","17.83","-3.19","-1.13","9.28","-3.99","-0.9","5.46","-11.11","-0.05","2.19","-4.73","1.97","22.42","-3.24","-0.22","6.31","-6.08","-0.77","2.23","-21.43","2.92","21.48","-1.21","-0.17","1.63","-4.76","-4.29","3.57","-6.80","0","1.05","0.00","0.00","78.72","0.787","0","2.54","153.49","16.49","0.00","0","3.81","185.2","0.00"
"431","Jake Bischoff","VGK","D","4","2.35","0.5875","-18.29","28.39","-15.56","-13.06","31.59","-15.63","-10.45","49.88","-16.67","-2.61","-7.84","-","-2.68","4.7","-35.18","-7.84","57.72","-15.00","0","43.23","0.00","0","0","-","-10.45","19.32","-17.65","0","-10.45","0.00","-3.77","-38.59","-4.76","0","0","-","-","100.00","1.00","0","0","25.53","76.6","0.00","0","0","25.53","0.00"
