"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"258","Steven Fogarty","BUF","C","6","0.21666666666667","0.036111111111111","-101.85","253.42","-81.25","-74.43","257.34","-79.17","-39.17","261.25","-71.43","-11.75","0","-","-6.27","-0.39","-89.24","-39.17","-7.83","-","-15.67","-3.92","-","-3.92","0","-","-31.34","-5.22","-","-10.45","0","-100.00","-90.53","-11.32","-","0","0","-","-","100.00","1.00","0","0","0","276.92","-","0","0","0","-"
"73","Michael Frolik","MTL","R","6","0.23333333333333","0.038888888888889","-70.59","245.04","-85.37","-52.44","245.04","-81.25","-36.3","245.04","-75.00","-8.07","0","-","-3.73","-0.41","-87.74","-38.32","-2.02","-","-10.08","-2.02","-","-2.02","0","-","-37.65","0","-","-8.07","0","-100.00","-43.7","0","-","0","0","-","-","100.00","1.00","0","257.14","0","0","-","0","257.14","0","-"
"166","Brayden McNabb","VGK","D","23","0.3","0.01304347826087","279.63","187.91","-24.21","105.73","188.88","-39.45","135.22","189.85","-36.45","-6.77","-0.97","-","5.58","6.76","-27.55","136.19","-5.8","8.33","173.9","-3.38","11.48","-4.35","0","-","-50.28","-3.22","-","-1.29","0","-100.00","-76.81","284.7","-94.83","-2.09","-1.4","-60.00","0.00","100.00","1.000","200","0","0","400","100.00","200","0","0","100.00"
"508","Travis Dermott","TOR","D","30","0.31666666666667","0.010555555555556","-109.88","176.71","-89.59","-82.07","176.71","-86.54","-57.9","179.9","-85.81","-5.02","-1.37","-","-8.04","-1.24","-86.36","-66.57","-9.57","-","-25.53","-2.74","-","-2.28","-1.37","-","-54.71","-9.12","-","-3.04","0","-100.00","-59.93","-2.63","-","-0.66","0","-100.00","-","100.00","1.00","0","0","0","378.95","-","0","0","0","-"
"674","Urho Vaakanainen","BOS","D","4","0.31666666666667","0.079166666666667","-76","172.59","-81.82","-53.48","181.03","-86.36","-39.41","181.03","-82.35","-5.63","0","-","-4.22","7.09","-90.91","-39.41","-8.44","-","-8.44","-5.63","-","-2.81","0","-","-41.28","-3.75","-","0","0","-","-52.85","269.62","-92.86","-4.07","0","-100.00","-","100.00","1.00","0","0","0","378.95","-","0","0","0","-"
"432","Garnet Hathaway","WSH","R","32","0.4","0.0125","-89.77","136.66","-87.06","-71.98","138.27","-85.99","-50.14","141.51","-85.52","-10.11","-2.43","-","-6.19","10.99","-85.98","-40.44","-4.85","-","-10.92","-2.43","-","-4.45","-1.21","-","-39.36","-3.23","-","-3.77","-0.54","-87.50","-66","208.49","-88.98","-3.5","-0.58","-85.71","-","100.00","1.00","150","0","150","300","50.00","300","150","150","66.67"
"189","Brenden Dillon","WPG, WSH","D","30","0.43333333333333","0.014444444444444","-91.47","125","-87.17","-74.76","126.85","-86.56","-51.08","130.1","-85.94","-11.61","-1.86","-","-6.55","13.15","-88.28","-41.33","134.75","-91.75","-11.61","-1.39","-","-5.11","-0.46","-","-39.62","181.52","-92.75","-3.71","-0.62","-85.71","-67.07","-9.39","-","-4.69","-0.67","-87.50","-","100.00","1.00","138.46","0","0","276.92","100.00","138.46","0","0","100.00"
"392","Ryan Graves","COL, N.J","D","31","2.2","0.070967741935484","-115.03","124.9","-90.94","-93.21","98.73","-90.00","-71.02","45.3","-88.48","-9.99","-0.37","-","-8.94","2.52","-93.69","-66.95","76.64","-92.82","-27","51.22","-89.02","-3.33","0","-","-53.26","33.9","-95.58","-6.41","-0.49","-92.86","-68.39","75.58","-95.52","-2.67","0","-100.00","-","100.00","1.00","81.82","54.55","27.27","81.82","75.00","81.82","54.55","54.55","60.00"
"252","Tobias Rieder","BUF","L","24","0.91666666666667","0.038194444444444","-82.17","119.7","-88.00","-67.76","120.77","-86.99","-46.42","121.84","-83.65","-6.94","0","-","-5.95","-0.28","-91.17","-32.55","-4.27","-","-17.61","-3.73","-","-2.67","0","-","-19.92","-0.71","-","-3.56","0","-100.00","-69.36","-5.39","-","-2.31","0","-100.00","-","100.00","1.00","65.45","196.36","0","196.36","100.00","65.45","196.36","0","100.00"
"181","Cody Eakin","BUF","C","27","1.5166666666667","0.056172839506173","31.77","70.62","-31.09","48.31","71.56","-30.30","65.78","72.51","-28.89","31.53","-0.47","5.56","12.57","-0.34","7.26","42.75","-4.72","11.49","63.53","-3.78","19.51","36.73","0","0.00","-27.71","-1.26","-","-3.78","-0.63","-85.71","-14.49","-2.73","3.67","-3.41","0","-100.00","33.33","100.00","1.333","39.56","197.8","0","158.24","100.00","39.56","197.8","0","100.00"
"579","Adam Brooks","MTL, TOR","C","6","0.81666666666667","0.13611111111111","125.94","66.72","-18.33","79.46","66.72","-24.24","96.33","66.72","-21.57","70.1","73.47","-50.00","2.18","6.71","-43.30","82.83","70.1","-28.33","-20.24","73.47","-100.00","0","73.47","-","137.44","-4.5","7.14","93.46","0","0.00","62.26","-4.87","10.00","0","0","-","50.00","0.00","0.500","0","0","0","73.47","-","0","73.47","0","-"
"435","Tomas Nosek","BOS, VGK","L","23","1.6333333333333","0.071014492753623","-13.16","61.5","-31.15","-25.95","63.06","-40.52","2.16","64.62","-38.96","28.41","-0.52","5.88","-2.76","7.3","-49.90","11.01","68.26","-42.31","-25.51","70.87","-90.74","-5.21","0","-","48.68","-3.47","6.58","47.59","0","0.00","-83.46","-5.26","-","-3.01","-0.75","-80.00","50.00","100.00","1.500","110.2","0","0","146.94","100.00","110.2","0","0","100.00"
"275","Matt Nieto","S.J","L","11","0.76666666666667","0.06969696969697","-93.67","58.04","-82.24","-70.25","60.17","-79.52","-51.09","-18.1","-","-9.58","-3.19","-","-6.2","1.74","-86.26","-52.16","-7.45","-","-21.29","-4.26","-","-4.26","-2.13","-","-41.16","-4.26","-","-1.42","-1.42","-50.00","-59.96","102.28","-84.78","-6.15","0","-100.00","-","-","-","78.26","0","78.26","156.52","50.00","78.26","0","78.26","50.00"
"724","Zach Whitecloud","VGK","D","28","0.85","0.030357142857143","90.74","57.76","-15.42","-24.78","59.47","-39.56","-68.85","60.32","-87.03","-7.7","-0.86","-","-7.35","3.13","-66.20","8.58","-5.56","8.23","-26.51","-2.99","-","-4.7","0","-","46.79","-3.42","6.74","-1.14","0","-100.00","21.04","96.4","-43.57","-3.09","-1.24","-71.43","-","100.00","1.00","0","0","0","282.35","-","0","0","0","-"
"347","Jaccob Slavin","CAR","D","26","1.7","0.065384615384615","-48.39","57.02","-39.76","-16.55","59.11","-38.36","12.67","61.72","-36.72","23.81","-1.04","8.33","8.06","1.45","-3.46","-30.45","27.99","-40.00","6.59","-3.65","11.29","-5.22","-1.04","-","-49.4","42.19","-91.03","-4.87","0","-100.00","-24.39","46.46","-44.34","47.21","0","0.00","50.00","100.00","1.500","70.59","0","0","141.18","100.00","105.88","0","0","100.00"
"516","Oliver Kylington","CGY","D","6","0.8","0.13333333333333","-86.55","56.07","-82.05","-73.03","61.48","-84.38","-51.39","-10.82","-","-10.82","0","-","-5.6","3.8","-86.11","-48.69","69.59","-90.00","-13.52","-2.7","-","-2.7","0","-","-46.88","96.39","-92.86","-7.21","0","-100.00","-54.7","-11.72","-","-3.91","0","-100.00","-","-","-","0","0","0","75","-","0","0","0","-"
"590","Ryan Lindgren","NYR","D","27","3.75","0.13888888888889","-114.84","52.86","-91.16","-86.56","55","-90.58","-59.56","8.72","-89.10","-8.14","-0.86","-","-8.2","3.28","-94.44","-65.14","28.14","-94.41","-29.14","14.71","-95.77","-5.14","-0.43","-","-47.99","17.91","-93.33","-1.71","0","-100.00","-69.94","43.75","-96.58","-2.48","0","-100.00","-","100.00","1.00","16","0","0","160","100.00","16","0","0","100.00"
"315","Mark Jankowski","PIT","C","24","3.8166666666667","0.15902777777778","-49.93","51.23","-46.43","-26.62","53.17","-45.51","-28.75","55.12","-55.24","-8.41","-0.65","-","-3.93","1.79","-34.15","-41.24","24.32","-55.56","-8.87","10.54","-32.61","-4.53","-0.65","-","-43.15","18.37","-94.34","-3.45","0","-100.00","-10.68","-4.67","7.69","-1.87","0","-100.00","0.00","100.00","1.000","47.16","15.72","0","94.32","100.00","47.16","31.44","0","100.00"
"81","Ian Cole","CAR, COL, MIN","D","31","2.8","0.090322580645161","-88.72","51.01","-86.99","-70.2","53.11","-86.27","-53.09","34.13","-85.88","-8.73","-0.7","-","-5.78","0.91","-89.01","-38.77","15.14","-86.05","-16.07","-3.14","-","-2.79","-0.35","-","-30.27","24.38","-87.84","-5.12","-0.47","-91.67","-70.63","57.36","-93.96","-3.03","0","-100.00","-","100.00","1.00","21.43","0","21.43","42.86","50.00","21.43","0","64.29","25.00"
"33","Blake Comeau","DAL","L","24","1.85","0.077083333333333","-56.55","50.12","-52.45","-39.77","51.64","-51.19","-15.87","53.68","-47.86","-6.1","-0.51","-","-3.74","6.02","-64.77","-49.83","60.8","-92.45","-21.86","-0.51","-","-3.56","0","-","-37.29","81.74","-88.71","-2.03","-0.68","-75.00","-8.97","-5.14","8.43","-1.47","0","-100.00","0.00","100.00","1.000","0","0","32.43","291.89","0.00","32.43","32.43","32.43","50.00"
"135","Matt Calvert","COL","L","12","2.1666666666667","0.18055555555556","-120.4","46.43","-93.08","-99.5","47.42","-92.59","-81.59","48.42","-92.13","-11.94","-1","-","-8.27","1.96","-93.47","-60.7","51.4","-93.85","-23.88","24.71","-88.89","-1","0","-","-49.09","35.6","-97.37","-9.29","-1.33","-87.50","-86.24","-1.44","-","-5.75","0","-100.00","-","100.00","1.00","27.69","0","27.69","110.77","50.00","27.69","0","55.38","33.33"
"527","Glenn Gawdin","CGY","C","3","1.1833333333333","0.39444444444444","-0.07","45.87","-28.79","-21.78","50.7","-50.00","2.38","0","0.00","-9.66","0","-","-1.93","3.18","-56.73","-38.66","45.87","-88.89","0","0","-","0","0","-","-51.54","61.16","-88.89","-6.44","0","-100.00","55.74","0","0.00","-6.98","0","-100.00","0.00","-","0.00","0","0","0","50.7","-","0","0","0","-"
"293","Connor Murphy","CHI","D","29","3.9833333333333","0.13735632183908","-68.35","45.68","-53.77","-39.99","16.73","-33.96","-27.39","19.88","-34.88","7.58","-0.79","9.52","-5.82","0.17","-34.91","-59.48","21.85","-87.79","-23.63","-6.3","-","-4.73","-0.39","-","-47.8","37.54","-94.79","-2.63","-0.53","-83.33","-8.26","-5.69","9.90","20.62","0","0.00","50.00","100.00","1.500","15.06","30.13","0","150.63","100.00","30.13","30.13","15.06","66.67"
"346","Connor Carrick","N.J","D","4","2.2666666666667","0.56666666666667","-51.71","45.12","-57.58","-28.25","45.12","-54.17","-46.91","22.56","-92.31","-19.54","-3.91","-","-3.27","3.97","-59.34","-50.81","49.03","-92.86","-11.73","-3.91","-","-7.82","-3.91","-","-52.12","70.59","-100.00","-15.64","0","-100.00","-1.29","0","0.00","0","0","-","-","100.00","1.00","26.47","26.47","0","26.47","100.00","26.47","26.47","26.47","50.00"
"472","Mark Friedman","PIT","D","5","0.9","0.18","-79.51","44.73","-78.38","-60.32","-19.19","-","-43.87","-19.19","-","-8.23","0","-","-6.14","-1.18","-","-54.84","-8.23","-","-21.93","-5.48","-","-5.48","0","-","-43.87","-3.66","-","-3.66","0","-100.00","-31.68","92.34","-88.89","0","0","-","-","-","-","0","0","0","66.67","-","0","0","0","-"
"685","Jack Studnicka","BOS","C","14","4.2166666666667","0.30119047619048","-14.34","44.29","-31.57","-10.11","32","-29.11","-5.88","32.97","-33.33","-9.71","-0.97","-","-2.47","0.63","-16.47","-32.4","8.4","-38.89","-16.51","-1.94","-","-4.86","0","-","-21.18","13.79","-38.57","-5.18","-1.3","-80.00","5.53","17.75","-20.24","-1.4","0","-100.00","0.00","100.00","1.000","14.23","0","0","85.38","100.00","14.23","0","14.23","50.00"
"648","Rhett Gardner","DAL","C","13","0.98333333333333","0.075641025641026","-27.61","44.19","-34.04","-13.02","47.55","-34.62","9.41","49.8","-32.14","-7.85","-1.12","-","-1.52","8.95","-58.51","-49.36","53.16","-86.27","-22.44","-1.12","-","-4.49","0","-","-35.9","72.38","-80.00","-2.99","-1.5","-66.67","33.04","-4.86","8.11","-1.62","0","-100.00","0.00","100.00","1.000","0","0","0","183.05","-","61.02","0","0","100.00"
"282","Adam Larsson","EDM, SEA","D","29","1.2","0.041379310344828","-110.48","38.95","-90.91","-83.81","40.48","-89.80","-61.33","40.86","-87.03","-9.52","-1.14","-","-8.44","4.92","-93.79","-69.33","44.67","-92.86","-30.1","-1.52","-","-4.95","-0.76","-","-52.32","61.59","-91.15","-5.08","-0.51","-90.91","-58.33","-2.2","-","-1.1","0","-100.00","-","100.00","1.00","0","0","0","200","-","0","0","0","-"
"92","Brendan Smith","NYR","D","23","4.9833333333333","0.21666666666667","-81.61","38.53","-49.58","-71.18","40.67","-59.38","-66.36","18.73","-92.54","-10.7","12.04","-100.00","-8.53","3.55","-79.08","-58.6","9.36","-46.35","-33.18","12.04","-100.00","-6.96","0","-","-33.89","-3.57","6.67","-2.14","0","-100.00","-31.7","32.46","-46.63","-3.09","0","-100.00","-","50.00","0.50","24.08","0","0","96.32","100.00","36.12","12.04","0","100.00"
"377","Carson Soucy","MIN, SEA","D","29","2.3666666666667","0.081609195402299","-86.69","37.43","-86.72","-67.56","39.77","-86.07","-49.59","17.15","-85.81","-6.64","-0.78","-","-5.31","0.13","-88.00","-35.93","-5.86","-","-15.23","-2.73","-","-3.12","-0.39","-","-27.6","-4.17","-","-3.12","-0.52","-85.71","-71.63","68.16","-93.38","-1.69","0","-100.00","-","100.00","1.00","25.35","0","0","177.46","100.00","25.35","0","0","100.00"
"788","Philip Tomasino","NSH","C","2","1.4166666666667","0.70833333333333","-77.9","34.84","-44.12","-62.87","34.84","-43.33","-40.32","-7.52","8.33","-7.52","0","-","-7.09","1.65","-45.72","-45.09","-7.52","-","-15.03","0","-","0","0","-","-40.08","-10.02","-","0","0","-","-47.38","61.18","-50.00","-10.86","0","-100.00","0.00","-","0.00","42.35","42.35","0","0","100.00","127.06","42.35","0","100.00"
"592","Julien Gauthier","NYR","R","18","5.6666666666667","0.31481481481481","-47.61","33.29","-32.46","-49.17","33.9","-47.68","-45.59","14.53","-56.09","-4.83","9.98","-88.89","-5.27","3.69","-59.10","-38.62","18.16","-45.19","-15.99","8.78","-43.62","-3.62","-0.6","-","-30.18","12.51","-46.49","-0.81","0","-100.00","-10.37","12.68","-16.47","-0.87","0","-100.00","0.00","50.00","0.500","0","10.59","10.59","84.71","0.00","0","10.59","10.59","0.00"
"270","Dmitrij Jaskin","ARI","R","2","2.2833333333333","1.1416666666667","3.1","32.77","-21.43","22.88","32.77","-10.00","6.5","32.77","-16.67","0","26.28","-","4","0.59","24.85","26.28","16.39","50.00","26.28","-9.89","100.00","0","0","-","0","35.04","-","0","35.04","0.00","-33.47","0","0.00","0","0","-","0.00","50.00","0.500","52.55","0","0","26.28","100.00","52.55","0","26.28","66.67"
"794","Alex Newhook","COL","C","3","2.8833333333333","0.96111111111111","-81.63","31.35","-42.31","-81.9","31.35","-57.58","-56.22","31.35","-54.90","-5.14","0","-","-11.6","1.53","-64.13","-87.3","36.48","-94.44","-51.36","0","-","-5.14","0","-","-47.93","48.64","-87.50","0","0","-","8.19","0","0.00","0","0","-","0.00","100.00","1.000","20.81","0","20.81","41.62","50.00","41.62","20.81","41.62","50.00"
"745","Grigori Denisenko","FLA","L","2","1.7333333333333","0.86666666666667","-75.25","30.65","-95.00","-63.37","30.65","-94.12","-55.45","30.65","-93.33","-3.96","0","-","-3.99","3.74","-97.11","-27.72","30.65","-87.50","-3.96","34.62","-100.00","0","0","-","-31.68","-5.28","-","-5.28","0","-100.00","-62.93","0","-","0","0","-","-","100.00","1.00","0","0","0","103.85","-","0","0","0","-"
"809","Dawson Mercer","N.J","C","4","4","1","18.91","30","-25.00","14.07","15","-16.67","34.38","15","-16.67","9.92","0","0.00","1.1","1.47","-18.37","-0.93","30","-33.33","14.77","15","-33.33","9.92","0","0.00","-20.93","20","-33.33","0","0","-","28.66","0","0.00","0","0","-","20.00","100.00","1.200","30","0","0","30","100.00","75","15","0","100.00"
"537","Daniel Sprong","WSH","R","26","16.716666666667","0.64294871794872","-55.5","28.55","-36.77","-50.89","26.19","-43.15","-30.01","13.05","-30.77","-11.01","-1.84","-","-5.42","1.4","-43.12","-28.54","12.52","-40.65","-12.23","1.75","-86.96","-4.28","-1.22","-","-21.75","14.36","-37.50","-4.08","0","-100.00","-44.88","10.25","-26.81","-4.42","-0.88","-83.33","0.00","100.00","1.000","28.71","7.18","3.59","35.89","88.89","35.89","10.77","3.59","90.91"
"160","Calvin de Haan","CHI","D","24","2.7833333333333","0.11597222222222","-57.16","28.2","-37.05","-29.39","30.26","-34.94","-13.96","32.83","-34.73","-8.23","-1.54","-","-2.76","-0.95","9.96","-39.12","-8.74","12.59","-2.61","-5.14","17.54","-5.14","-0.51","-","-48.68","-4.8","-","-2.74","-1.37","-66.67","-20.85","-5.2","9.09","-1.49","0","-100.00","0.00","100.00","1.000","21.56","0","21.56","129.34","50.00","64.67","0","21.56","75.00"
"755","Nils Lundkvist","NYR","D","1","2.15","2.15","-80.38","27.91","-25.00","-84.91","27.91","-50.00","-71.79","27.91","-100.00","0","0","-","-9.05","2.63","-72.93","-102.56","27.91","-100.00","-41.03","0","-","0","0","-","-82.05","37.21","-100.00","0","0","-","32.04","0","0.00","0","0","-","-","100.00","1.00","0","27.91","0","27.91","-","0","27.91","0","-"
"714","Jacob Peterson","DAL","C","1","1.35","1.35","-46.32","27.54","-22.22","-40.06","27.54","-33.33","-23.16","27.54","-30.00","-33.8","0","-","-4.2","0","-0.18","4.38","0","0.00","-16.9","0","-","-16.9","0","-","28.38","0","0.00","-22.54","0","-100.00","-73.24","0","-","0","0","-","0.00","100.00","1.000","44.44","0","0","44.44","100.00","44.44","0","0","100.00"
"521","Thomas Novak","NSH","C","2","3.2333333333333","1.6166666666667","-95.46","26.92","-42.86","-73.23","26.92","-56.67","-73.23","8.36","-40.00","-10.2","0","-","-10.48","1.79","-67.54","-71.39","8.36","-87.50","-20.4","0","-","-10.2","0","-","-67.99","11.14","-83.33","0","0","-","-34.78","26.8","-33.33","0","0","-","0.00","100.00","1.000","18.56","18.56","0","37.11","100.00","18.56","18.56","18.56","50.00"
"517","Evgeny Svechnikov","DET, WPG","L, R","11","11.916666666667","1.0833333333333","-44.75","26.81","-39.01","-29.31","16.74","-34.59","-25.77","18.44","-46.43","-8.5","0","-","-3.15","1.08","-32.55","-29.18","8.37","-30.00","-10.27","5.03","-50.00","-3.4","0","-","-25.21","4.45","-20.24","-2.27","0","-100.00","-22.49","29.09","-50.00","-4.91","0","-100.00","0.00","100.00","1.000","20.14","0","0","35.24","100.00","30.21","10.07","10.07","75.00"
"215","Chris Wagner","BOS","R","19","1.4833333333333","0.078070175438596","-46.64","26.04","-35.80","-25.02","28.44","-34.50","-47.45","29.64","-81.44","-8.41","-0.6","-","-2.69","0.68","-20.10","-49.25","-7.81","-","-18.02","-5.41","-","-4.2","-0.6","-","-41.64","-3.2","-","-2.4","0","-100.00","-53.79","54.09","-92.54","-3.47","0","-100.00","-","100.00","1.00","40.45","0","0","161.8","100.00","40.45","0","40.45","50.00"
"274","Joel Edmundson","MTL","D","27","3.35","0.12407407407407","-67.16","25.69","-56.03","-62.79","9.81","-88.57","-48.11","9.81","-85.59","-7.6","-0.51","-","-5.5","-0.44","-92.51","-43.55","13.86","-91.49","-15.7","-2.03","-","-3.54","-0.51","-","-37.14","21.18","-93.22","-2.03","0","-100.00","-32.65","-0.73","1.23","-3.66","0","-100.00","-","100.00","1.00","17.91","17.91","17.91","179.1","50.00","17.91","17.91","35.82","33.33"
"174","Marcus Foligno","MIN","L","23","10.333333333333","0.44927536231884","-29.14","25.67","-26.52","-15.15","16.73","-20.28","-10.71","8.32","-14.96","0.46","-1.07","16.67","-1.45","0.48","-10.70","-17.89","21.54","-45.00","0.3","-3.21","15.79","2.06","-0.53","12.50","-24.25","33","-80.95","-1.43","-0.71","-66.67","-14.7","11.36","-15.36","-0.77","0","-100.00","14.29","100.00","1.143","23.23","11.61","0","58.06","100.00","40.65","17.42","5.81","87.50"
"583","Kevin Rooney","NYR","C","27","3.25","0.12037037037037","-108.79","25.54","-90.53","-83.75","27.82","-90.20","-56.9","30.1","-89.29","-7.74","18.01","-94.44","-8.18","3.1","-94.50","-64.64","-4.55","-","-29.59","-1.37","-","-5.01","-0.46","-","-46.73","-4.25","-","-1.82","0","-100.00","-61.8","24.04","-95.92","-1.97","0","-100.00","-","50.00","0.50","73.85","0","18.46","240","80.00","73.85","18.46","18.46","80.00"
"239","Michael Sgarbossa","WSH","C","4","4.0666666666667","1.0166666666667","-40.05","25.29","-25.00","-67.45","29.51","-50.00","-65.34","14.75","-50.00","-2.11","0","0.00","-8.77","1.83","-40.28","-48.48","14.75","-50.00","6.32","0","0.00","10.54","0","0.00","-73.07","19.67","-100.00","-11.24","0","-100.00","-24.36","15.22","-25.00","0","0","-","100.00","100.00","2.000","14.75","0","0","73.77","100.00","44.26","0","0","100.00"
"803","Drew O'Connor","PIT","L","6","3.8666666666667","0.64444444444444","-77.6","25","-44.74","-65.53","9.48","-27.45","-53.89","12.5","-45.83","-12.07","0","-","-9.23","-0.8","5.31","-56.91","-6.04","7.69","-17.68","-6.04","15.38","-3.02","0","-","-52.31","0","-","-12.07","0","-100.00","-29.89","22.41","-50.00","0","0","-","0.00","100.00","1.000","15.52","0","15.52","62.07","50.00","15.52","0","15.52","50.00"
"562","Alexandre Carrier","NSH","D","12","3.4","0.28333333333333","5.99","23.91","-14.77","-7.81","25.18","-21.90","-10.28","26.44","-27.72","-8.85","0","-","-1.16","-0.46","5.78","1.1","-7.59","12.77","15.06","0","0.00","-3.79","0","-","-18.62","-10.12","19.35","-1.69","0","-100.00","-16.6","-3.65","5.13","-5.48","0","-100.00","0.00","100.00","1.000","35.29","0","17.65","70.59","66.67","88.24","0","17.65","83.33"
"75","Jonathan Toews","CHI","C","3","15.1","5.0333333333333","5.59","23.84","-13.33","21.63","23.84","-17.65","5.74","15.89","-14.29","7.95","0","-","-0.99","1.5","-9.72","-21.12","7.95","-8.70","-13.03","7.95","-20.00","0","0","-","-10.79","0","0.00","5.3","0","100.00","38.58","11.48","-10.00","5.74","0","100.00","8.33","100.00","1.083","27.81","3.97","0","0","100.00","83.44","7.95","0","100.00"
"245","Nikita Nesterov","CGY","D","19","6.3833333333333","0.3359649122807","-34.45","23.53","-26.59","-25.68","24.12","-28.80","-16.91","28.81","-36.11","-9.96","8.81","-94.44","-3.24","1.05","-22.85","-20.45","14.7","-32.22","-11.12","8.23","-44.59","-3.52","9.4","-100.00","-12.45","8.63","-23.90","-5.47","-0.78","-87.50","-17.69","8.5","-17.00","-3.39","0","-100.00","0.00","75.00","0.750","65.8","0","0","47","100.00","65.8","0","9.4","87.50"
"179","David Savard","CBJ, MTL, T.B","D","32","5.1666666666667","0.16145833333333","26.12","23.08","-11.96","36.85","2.99","2.22","-7.5","3.38","-8.72","-7.06","0","-","1.73","-0.15","5.32","25.14","6.91","-4.17","3.38","-1.96","19.23","-1.96","0","-","29.01","11.83","-10.00","-2.09","0","-100.00","7.08","8.85","-8.33","-5.1","0","-100.00","0.00","100.00","1.000","23.23","23.23","0","139.35","100.00","46.45","23.23","0","100.00"
"195","Justin Holl","TOR","D","31","3.4333333333333","0.11075268817204","-36.35","22.95","-23.18","-26.7","22.95","-26.83","-1.81","26.06","-25.92","12.59","-1.33","21.43","-2.04","-0.93","8.81","-30.84","8.58","-21.43","-6.97","-2.67","9.84","15.25","-1.33","37.50","-31.82","15","-36.92","-2.96","0","-100.00","-5.38","-3.21","5.43","-0.64","0","-100.00","33.33","100.00","1.333","104.85","17.48","17.48","122.33","85.71","122.33","17.48","34.95","77.78"
"196","Jason Zucker","PIT","L","20","27.3","1.365","-32.75","22.72","-23.00","-28.4","11.73","-17.69","-27.7","14.66","-26.60","0.02","-1.46","14.29","-5.01","0.36","-13.31","-30.64","5.87","-15.74","-19.72","3.67","-28.80","0.01","-1.46","25.00","-14.56","2.93","-8.33","1.96","0","0.00","-3.06","8.47","-12.15","-2.11","0","-100.00","22.22","100.00","1.222","28.57","4.4","0","35.16","100.00","37.36","8.79","0","100.00"
"462","Marcus Pettersson","PIT","D","28","9.95","0.35535714285714","-46.63","22.39","-30.17","-24.01","12.54","-19.52","-14.6","14.19","-21.49","-8.82","-0.55","-","-4.07","0.77","-24.54","-44.75","4.89","-38.79","-11.11","1.07","-15.69","-4.96","-0.55","-","-44.86","5.1","-93.85","-3.68","0","-100.00","-0.32","12.64","-16.67","-1.59","0","-100.00","0.00","100.00","1.000","18.09","6.03","6.03","66.33","75.00","30.15","12.06","12.06","71.43"
"253","Sean Kuraly","BOS, CBJ","C","25","1.65","0.066","-47.83","21.99","-35.42","-27.81","23.02","-32.78","-10.87","24.56","-30.00","-11.81","-1.54","-","-5.04","0.41","-53.71","-46.21","-7.7","-","-17.97","-5.13","-","-5.65","-0.51","-","-37.65","-3.42","-","-4.79","-1.37","-77.78","-1.61","48.08","-42.41","-3.71","0","-100.00","0.00","100.00","1.000","36.36","0","0","145.45","100.00","36.36","0","36.36","50.00"
"48","Marc-Edouard Vlasic","S.J","D","24","3.05","0.12708333333333","-55.88","20.86","-33.74","-32.35","3.99","-15.38","-34.66","5.67","-29.51","14.07","-1.68","23.08","-4.04","0.83","-26.88","-13.87","9.59","-17.40","-1.61","-3.92","15.56","17.43","-1.12","33.33","-16.34","18.01","-33.82","-1.49","-0.75","-66.67","-59.87","21.94","-90.24","-3.24","0","-100.00","100.00","100.00","2.000","0","19.67","0","236.07","-","0","39.34","0","-"
"622","Dennis Cholowski","DET","D","7","15.383333333333","2.197619047619","-55.37","20.31","-34.28","-27.81","20.31","-33.75","-11.14","16.41","-30.77","0","0","-","-2.69","1.47","-29.08","-10.74","8.61","-19.05","-9.27","0.41","-10.71","0","0","-","-1.96","10.94","-23.21","0","0","-","-54.36","11.27","-50.00","0","0","-","0.00","100.00","1.000","11.7","0","0","46.8","100.00","27.3","0","3.9","87.50"
"777","Bowen Byram","COL","D","11","6.15","0.55909090909091","-78.55","19.81","-31.33","-80.04","22.21","-43.81","-58.42","25.81","-44.05","-7.21","9.76","-100.00","-7.26","1.45","-43.15","-30.65","20.86","-32.09","-28.83","4.95","-85.71","-2.4","0","-","-2.42","21.21","-25.23","-4.8","13.01","-100.00","-67.46","-5.21","6.00","-1.74","0","-100.00","0.00","75.00","0.750","58.54","0","9.76","58.54","85.71","68.29","9.76","29.27","70.00"
