"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"357","Christian Djoos","DET","D","17","0.033333333333333","0.0019607843137255","-12.89","1704.44","-11.89","-11.38","1719.61","-12.40","-9.86","1740.85","-14.29","0","-10.62","-","-0.44","87.08","-5.85","-4.55","1754.5","-9.09","-1.52","-17.44","-","0","-7.58","-","-4.04","2362.59","-9.76","0","-2.02","0.00","-5.48","-71.2","-","0","-2.19","0.00","-","100.00","1.00","0","1800","0","0","-","0","1800","0","-"
"506","Travis Konecny","PHI","R","29","0.05","0.0017241379310345","-17.68","1107.75","-16.08","-16.14","1132.35","-19.27","-13.07","1154.26","-22.22","-0.38","-9.22","-","-0.85","22.95","-12.70","-7.3","-44.59","-","-3.07","-17.3","-","-0.38","-4.23","-","-5.64","-36.39","-","0","-3.07","0.00","-3.89","1667.26","-5.56","0","-3.89","0.00","-","100.00","1.00","1200","0","0","0","100.00","1200","0","0","100.00"
"507","Dylan Strome","CHI","C","21","0.13333333333333","0.0063492063492063","-15.26","801.14","-13.37","-14.65","-74.45","-","-13.43","-60.42","-","-0.61","-7.93","-","-1.35","-6.73","-","-7.32","-53.7","-","-4.27","-20.75","-","0","-4.88","-","-4.07","-43.94","-","0","-1.63","0.00","-6.17","1236.53","-8.86","0","-2.64","0.00","-","-","-","900","0","450","0","66.67","900","0","450","66.67"
"269","Brett Ritchie","CGY","R","22","0.083333333333333","0.0037878787878788","-15.41","634.25","-15.23","-14.74","658.37","-19.30","-11.39","675.79","-20.48","-0.67","-7.37","-","-0.78","31.53","-11.94","-9.38","669.09","-15.56","-5.36","-17.42","-","-0.67","-2.68","-","-5.36","915.34","-10.71","0","-4.47","0.00","-4.84","-50.32","-","0","-1.94","0.00","-","100.00","1.00","0","0","0","720","-","0","0","0","-"
"229","Brendan Gallagher","MTL","R","20","0.13333333333333","0.0066666666666667","-23.41","356.36","-20.00","-20.16","372.62","-20.67","-17.56","-58.53","-","-1.95","-11.05","-","-0.85","13.16","-12.72","-11.05","-43.57","-","-3.25","-17.56","-","-1.3","-2.6","-","-10.4","-34.68","-","0","-4.34","0.00","-10.33","580.49","-12.94","-0.94","-6.58","-12.50","-","-","-","0","0","0","450","-","0","0","0","-"
"203","Nick Bjugstad","MIN","C","25","0.88333333333333","0.035333333333333","-11.25","314.25","-10.76","-10.41","274.23","-13.74","-8.75","225.46","-15.91","0","-6.25","-","-0.55","19.3","-9.50","-4.58","235.04","-11.11","-0.83","51.68","-4.88","0","-2.5","-","-5","244.49","-15.52","0","-4.44","0.00","-4.81","24.71","-6.15","0","-0.6","0.00","-","100.00","1.00","0","0","0","203.77","-","0","0","67.92","0.00"
"607","Pierre-Luc Dubois","CBJ, WPG","L","22","0.3","0.013636363636364","-13.35","298.29","-11.60","-9.54","325.62","-11.36","-6.99","340.24","-10.48","0","-8.26","-","-0.39","3.76","-4.88","-6.99","-55.94","-","-1.27","-26.7","-","0","-5.09","-","-7.63","-38.99","-","0","-2.54","0.00","-1.84","226.45","-2.86","0","-1.84","0.00","-","100.00","1.00","0","0","400","0","0.00","0","0","400","0.00"
"510","Mathew Barzal","NYI","C","28","0.48333333333333","0.017261904761905","108.87","279.54","10.88","108.87","180.84","14.87","111.41","81.52","27.01","-1.91","-2.54","-","6.55","12.79","14.59","116.5","324.07","11.36","-6.36","-19.72","-","-1.27","-0.64","-","163.82","458.38","20.74","0","-1.7","0.00","-4.59","-62.48","-","-0.92","-0.92","-50.00","0.00","100.00","1.000","0","0","0","248.28","-","0","0","124.14","0.00"
"139","Tyler Johnson","CHI, T.B","C","30","0.66666666666667","0.022222222222222","-15.24","276.58","-15.45","-13.55","209.45","-18.29","-9.32","133.42","-16.67","-0.42","-6.35","-","-1.39","2.15","-20.28","-8.89","-49.54","-","-3.39","-19.05","-","-0.42","-3.81","-","-7.34","-40.65","-","0","-1.13","0.00","-6.73","474.13","-12.79","0","-1.83","0.00","-","100.00","1.00","0","0","180","0","0.00","0","0","180","0.00"
"260","Josh Leivo","CGY","L","16","0.16666666666667","0.010416666666667","-14.46","249.76","-11.59","-9.94","275.06","-10.48","-7.23","295.84","-10.13","0","-9.04","-","-0.84","6.2","-10.40","-3.61","-63.25","-","-1.81","-19.88","-","0","-4.52","-","-2.41","-57.83","-","0","-4.82","0.00","-9.14","452.13","-11.86","0","-1.31","0.00","-","100.00","1.00","0","0","360","0","0.00","0","0","360","0.00"
"600","Nick Caamano","DAL","R","14","0.36666666666667","0.026190476190476","-13.71","237.44","-13.25","-11.66","261.44","-15.04","-10.29","281.33","-18.29","-1.37","-6.86","-","-0.29","16.4","-5.00","-4.8","123.18","-10.61","-0.69","-13.71","-","-0.69","-2.74","-","-5.49","182.52","-13.33","-0.91","-4.57","-16.67","-1.98","170","-2.90","0","-0.99","0.00","-","100.00","1.00","0","0","163.64","0","0.00","0","0","163.64","0.00"
"254","Nick Cousins","NSH","C","29","0.2","0.0068965517241379","-12.7","220.09","-13.72","-11.88","237.3","-15.93","-9.02","250.83","-15.49","-1.23","-7.38","-","-0.9","13.52","-15.31","-7.38","-36.06","-","-4.92","-13.11","-","-1.23","-3.69","-","-3.28","-30.6","-","0","-2.73","0.00","-5.33","373.55","-8.18","0","-1.78","0.00","-","100.00","1.00","0","300","0","600","-","0","0","0","-"
"54","Ryan Reaves","NYR, VGK","R","20","0.2","0.01","-17.84","204.85","-15.79","-16.35","-63.18","-","-13.38","-41.63","-","-1.49","-5.2","-","-1","-6.63","-","-8.92","-52.78","-","-5.2","-20.81","-","-0.74","-2.97","-","-4.96","-42.62","-","0","-1.98","0.00","-5.37","376.43","-8.62","0","-1.07","0.00","-","-","-","0","300","0","0","-","0","300","0","-"
"727","Jacob Bernard-Docker","OTT","D","3","0.2","0.066666666666667","-34.88","203.12","-26.47","-31","245.75","-36.36","-27.13","253.5","-36.84","-3.88","-7.75","-","-3.76","16.08","-51.26","-27.13","245.75","-33.33","-11.63","-7.75","-","-3.88","0","-","-20.67","338","-25.00","0","-5.17","0.00","-5.6","-55.97","-","0","-5.6","0.00","-","100.00","1.00","0","0","300","300","0.00","0","0","300","0.00"
"221","Nino Niederreiter","CAR","R","29","0.45","0.01551724137931","113.22","199.48","10.29","114.83","218.79","5.45","-14.08","230.86","-28.23","-1.61","130.92","-40.00","3.77","18.55","-7.72","124.88","104.37","27.42","-6.03","-13.68","-","-0.4","-1.21","-","174.56","157.39","36.36","-0.54","176.17","-25.00","-5.81","143.78","-10.64","-0.58","0","-100.00","-","50.00","0.50","0","0","0","533.33","-","0","0","0","-"
"693","Sheldon Dries","COL","C","1","0.83333333333333","0.83333333333333","0","197.03","0.00","0","7.02","0.00","0","33.01","0.00","0","-13","-","0","-4.61","0.00","0","79.02","0.00","0","-25.99","-","0","-13","-","0","140.01","0.00","0","0","-","0","170.45","0.00","0","0","-","-","100.00","1.00","0","0","0","72","-","0","0","0","-"
"248","Fredrik Claesson","S.J","D","2","0.5","0.25","-32.21","183.62","-36.36","-24.16","191.68","-33.33","-16.11","223.89","-50.00","0","-8.05","-","-0.83","41.78","-16.92","-8.05","95.84","-25.00","0","111.95","0.00","0","0","-","-10.74","-21.48","-","0","0","-","-23.27","126.8","-33.33","0","-11.63","0.00","-","100.00","1.00","0","0","0","120","-","0","0","0","-"
"737","Simon Benoit","ANA","D","2","1.4666666666667","0.73333333333333","0","180.22","0.00","0","139.31","0.00","0","57.49","0.00","0","0","-","0","21.25","0.00","0","98.4","0.00","0","16.58","0.00","0","0","-","0","109.09","-","0","0","-","0","59.09","-","0","0","-","-","100.00","1.00","0","0","0","122.73","-","0","0","40.91","0.00"
"176","Kevin Connauton","FLA","D","5","1.8666666666667","0.37333333333333","-15.18","173.66","-15.38","-15.18","183.78","-17.14","-10.12","110.12","-16.67","-2.53","59.23","-33.33","-1.26","27.68","-20.13","-12.65","127.83","-27.78","-7.59","86.31","-42.86","-2.53","29.61","-50.00","-6.75","55.36","-18.18","0","0","-","0","69.85","0.00","0","42.77","0.00","-","60.00","0.60","0","32.14","32.14","96.43","0.00","0","32.14","32.14","0.00"
"186","Nate Prosser","PHI","D","1","0.88333333333333","0.88333333333333","0","145.38","0.00","0","140.62","0.00","0","172.19","0.00","0","-31.58","-","0","29.45","0.00","0","208.54","0.00","0","104.27","0.00","0","0","-","0","139.03","0.00","0","0","-","0","-91.23","-","0","-45.61","0.00","-","100.00","1.00","0","0","0","67.92","-","0","0","0","-"
"74","Jonathan Toews","CHI","C","3","4.2","1.4","-35.38","142.51","-38.10","-35.38","122.78","-42.11","-26.54","93.19","-42.86","0","28.57","-","-2","15.23","-41.74","-8.85","73.46","-25.00","-4.42","34.01","-33.33","0","14.29","-","-5.9","52.6","-20.00","0","19.05","0.00","-31.94","106.12","-45.45","0","0","-","-","77.78","0.78","0","0","71.43","28.57","0.00","0","0","142.86","0.00"
"217","Tyler Seguin","DAL","C","1","0.76666666666667","0.76666666666667","-23.45","140.97","-20.00","-17.59","158.56","-18.75","-17.59","103.75","-25.00","0","78.26","-","-1.97","13.93","-26.30","-17.59","103.75","-25.00","-11.73","43.08","-25.00","0","0","-","-7.82","80.9","-25.00","0","104.35","0.00","-8.47","53.76","-12.50","0","0","-","-","50.00","0.50","0","0","156.52","78.26","0.00","0","0","156.52","0.00"
"749","Nils Hoglander","VAN","L","28","1.0166666666667","0.036309523809524","43.93","139.44","6.50","45.01","39.73","18.16","47.88","-0.25","34.18","-1.44","52.55","-18.18","-0.64","-0.19","-7.59","-5.39","61.64","-8.72","-1.8","-21.55","-","0","-2.87","-","-4.79","110.92","-9.35","-0.96","77.25","-40.00","-6.75","113.94","-10.66","-0.52","-3.63","-12.50","0.00","0.00","0.000","0","0","59.02","118.03","0.00","0","0","59.02","0.00"
"670","Pierre-Olivier Joseph","PIT","D","6","1.2166666666667","0.20277777777778","-10.42","136.09","-8.62","-8.34","115.96","-9.30","-8.34","134.72","-11.76","0","-6.25","-","-0.26","23.13","-3.93","-2.08","59.02","-5.00","-2.08","84.04","-12.50","0","-2.08","-","0","-33.35","-","0","0","-","-3.01","114.34","-2.94","0","-6.02","0.00","-","100.00","1.00","0","0","49.32","49.32","0.00","0","0","49.32","0.00"
"754","Nicholas Robertson","TOR","L","2","0.26666666666667","0.13333333333333","-35.18","131.19","-27.27","-35.18","131.19","-27.27","-23.45","142.92","-22.22","0","201.55","0.00","-1.38","49.24","-14.11","-11.73","-35.18","-","-11.73","-23.45","-","0","-11.73","-","0","-15.64","-","0","0","-","0","-84.69","-","0","-16.94","0.00","-","0.00","0.00","0","0","0","225","-","0","0","0","-"
"700","Kiefer Sherwood","COL","L","10","2.6333333333333","0.26333333333333","36.64","123.39","8.32","37.91","24.78","22.99","37.91","33.71","21.57","-1.28","-6.38","-","1.15","8.23","4.77","20.23","103.53","7.14","-2.55","31.53","-15.38","-1.28","-3.83","-","30.38","96","20.00","0","-1.7","0.00","-1.84","28.69","-2.56","0","-1.84","0.00","0.00","100.00","1.000","0","0","45.57","91.14","0.00","0","0","45.57","0.00"
"495","Vince Dunn","SEA, STL","D","23","0.53333333333333","0.023188405797101","-9.93","121.28","-8.74","-9.93","35.26","-11.39","-8.83","55.67","-13.45","-0.55","-9.38","-","-0.29","10.17","-3.80","-1.66","172.59","-3.06","-1.1","202.93","-4.76","-0.55","-6.07","-","-0.74","-40.46","-","0","-4.41","0.00","-4.78","-69.33","-","0","0","-","-","100.00","1.00","0","112.5","112.5","112.5","0.00","0","112.5","112.5","0.00"
"423","Josh Currie","PIT","R","1","1.25","1.25","-7.47","117.31","-9.09","-7.47","69.31","-9.09","-7.47","36.25","-11.11","0","0","-","0","2.04","-0.04","0","58.66","0.00","0","-29.88","-","0","0","-","0","118.04","0.00","0","0","-","0","84.72","0.00","0","0","-","-","100.00","1.00","0","0","48","48","0.00","0","0","48","0.00"
"293","Rickard Rakell","ANA","L","28","1.1666666666667","0.041666666666667","36.94","115.25","6.19","38.11","85.36","8.81","40.07","-1.83","32.42","-0.39","-7.44","-","0.99","19.09","-2.35","-5.48","99.07","-9.03","-3.13","27.15","-11.43","-0.39","-4.31","-","-3.13","95.89","-7.06","0","-2.61","0.00","70.89","-48.65","93.48","0","-1.7","0.00","0.00","100.00","1.000","51.43","0","0","308.57","100.00","51.43","0","51.43","50.00"
"82","James van Riemsdyk","PHI","L","32","0.91666666666667","0.028645833333333","-18.2","103.01","-16.31","-16.51","127.28","-19.29","-13.48","83.73","-22.22","-0.34","-9.1","-","-0.8","22.85","-11.58","-7.41","85.41","-14.01","-2.7","113.05","-13.11","-0.34","-4.38","-","-6.29","-36.85","-","0","-3.15","0.00","-3.41","28.34","-4.90","0","-3.41","0.00","-","100.00","1.00","0","0","0","130.91","-","0","0","65.45","0.00"
"563","Lane Pederson","ARI, S.J","C","7","0.31666666666667","0.045238095238095","-18.1","101.23","-17.02","-11.31","114.8","-13.16","-9.05","-52.04","-","-2.26","-9.05","-","-0.98","4.65","-13.56","-9.05","146.48","-17.39","-4.53","-11.31","-","0","-4.53","-","-6.03","210.39","-12.50","-3.02","-3.02","-50.00","-6.54","-65.37","-","0","-3.27","0.00","-","-","-","0","0","0","189.47","-","0","0","0","-"
"467","Michael Amadio","L.A, OTT, TOR","C","11","0.28333333333333","0.025757575757576","-15.31","94.72","-11.57","-13.13","123.16","-12.90","-9.85","145.04","-12.86","0","-7.66","-","-1.08","-3.57","-13.64","-7.66","-51.41","-","-5.47","-17.5","-","0","-1.09","-","-2.92","-45.21","-","0","-5.83","0.00","-3.16","214.24","-3.33","0","-3.16","0.00","-","100.00","1.00","0","0","0","211.76","-","0","0","0","-"
"257","Logan Shaw","OTT","R","4","1.9833333333333","0.49583333333333","-13.82","90.84","-10.26","-13.82","74.41","-11.43","-10.36","112.41","-13.04","0","53.59","0.00","-0.62","0.8","-5.87","-3.45","21.66","-4.76","0","-4.3","0.00","0","30.25","-","-4.61","34.61","-9.09","0","-4.61","0.00","-4.99","99.93","-6.25","0","38.71","0.00","-","66.67","0.67","0","0","60.5","30.25","0.00","0","0","90.76","0.00"
"255","Steven Fogarty","BUF","C","6","0.86666666666667","0.14444444444444","-9.92","90.6","-7.81","-9.92","114.42","-9.62","-7.94","146.17","-11.43","-3.97","61.29","-33.33","-1.19","9.99","-13.50","-3.97","80.91","-6.45","-3.97","112.66","-13.33","-1.98","65.26","-33.33","0","-42.34","-","0","-2.65","0.00","-2.87","16.87","-3.33","0","-2.87","0.00","-","66.67","0.67","0","0","69.23","0","0.00","0","0","69.23","0.00"
"752","Kaapo Kakko","NYR","R","25","1","0.04","-16.87","90.04","-15.79","-14.27","107.78","-16.50","-10.81","67.67","-17.12","-2.16","-7.35","-","-1.39","8.35","-16.67","-9.51","129.4","-15.83","-6.49","36.65","-21.74","-0.86","-3.46","-","-4.04","123.67","-10.00","-0.58","-4.04","-12.50","-4.37","-55.6","-","0","-1.25","0.00","-","100.00","1.00","0","0","60","60","0.00","0","0","60","0.00"
"588","Sam Steel","ANA","C","20","5.4","0.27","-16.71","87.64","-15.64","-15.52","78.19","-18.98","-13.13","36.36","-20.00","-0.6","48.99","-8.33","-0.8","7.45","-10.58","-7.16","43.89","-11.32","-4.18","-3.45","-14.00","-0.6","18.64","-14.29","-3.98","63.11","-8.93","0","27.24","0.00","-4.31","66.65","-8.62","0","14.32","0.00","-","37.50","0.38","0","11.11","55.56","77.78","0.00","0","11.11","77.78","0.00"
"53","Nathan Gerbe","CBJ","C","6","7.8666666666667","1.3111111111111","0.88","85.22","-20.95","5.82","69.52","-21.93","-1.81","43.95","-25.00","7.63","5.38","33.33","0.82","11.64","-21.06","3.13","53.83","-32.14","5.38","28.26","-21.43","7.63","10.32","33.33","-3","34.09","-46.67","0","-6.58","0.00","3.88","34.32","-1.79","0","0","-","33.33","77.78","1.111","0","15.25","38.14","38.14","0.00","0","15.25","53.39","0.00"
"755","Shane Pinto","OTT","C","8","5.95","0.74375","-1.9","81.47","-9.17","-1.9","56.51","-11.20","-0.2","39.84","-10.39","-3.39","4.99","-40.00","-0.04","3.83","-10.84","6.59","63.4","-6.84","1.6","14.98","-10.71","-3.39","0","-","6.66","64.56","-2.53","0","-2.26","0.00","-2.45","28.55","-4.00","0","9.66","0.00","0.00","88.89","0.889","10.08","10.08","30.25","50.42","25.00","10.08","20.17","40.34","20.00"
"322","Filip Forsberg","NSH","L","23","0.75","0.032608695652174","147.56","72.95","37.50","148.6","15.23","51.70","151.19","28.19","52.14","-1.55","73.26","-18.75","3.13","12.5","5.51","74.3","40.62","37.36","76.37","-14.51","80.00","-1.55","-3.63","-","-2.76","73.51","-7.69","0","-2.07","0.00","108.82","-65.86","90.72","0","-2.25","0.00","0.00","0.00","0.000","0","0","80","80","0.00","0","0","80","0.00"
"232","Brandon Davidson","BUF","D","3","3.2333333333333","1.0777777777778","-0.44","72.02","-6.67","9.06","63.41","0.00","18.56","44.85","14.29","0","-19","-","0.4","0.45","3.46","0","-10.82","0.00","0","-10.38","0.00","0","-19","-","0","-0.59","0.00","0","0","-","13.08","119.66","-10.71","0","0","-","0.00","100.00","1.000","0","0","37.11","37.11","0.00","0","0","92.78","0.00"
"341","Jake McCabe","BUF, CHI","D","10","29.416666666667","2.9416666666667","2.69","71.95","-8.00","5.82","60.01","-5.71","-0.29","46.03","-12.23","0","8.16","-","0.65","4.9","2.43","-2.19","27.82","-10.22","-1.09","15.08","-17.31","0","4.08","-","-1.46","16.99","-6.94","0","2.72","0.00","17.68","65.33","14.29","0","2.95","0.00","0.00","90.24","0.902","0","4.08","38.75","18.36","0.00","2.04","6.12","61.19","3.23"
"521","Guillaume Brisebois","VAN","D","1","0.88333333333333","0.88333333333333","-22.18","70.71","-14.29","-22.18","122.46","-21.43","-22.18","174.2","-42.86","0","-7.39","-","-0.92","16.81","-10.00","-7.39","32.36","-6.67","0","30.96","0.00","0","0","-","-9.86","1.86","-10.00","0","-9.86","0.00","-21.36","55.4","-33.33","0","0","-","-","100.00","1.00","0","0","67.92","0","0.00","0","0","135.85","0.00"
"38","Paul Stastny","WPG","C","30","7.3","0.24333333333333","-4.62","67.83","-6.98","-1.77","63.02","-6.84","0.61","28.45","-3.31","-0.48","1.08","-6.25","-0.54","3.71","-7.58","-6.66","24.98","-11.97","-1.9","10.05","-7.69","-0.48","4.89","-12.50","-6.34","19.92","-15.38","0","-3.8","0.00","-2.06","54.14","-3.09","0","-1.37","0.00","0.00","90.00","0.900","0","8.22","57.53","57.53","0.00","0","16.44","65.75","0.00"
"96","Evgenii Dadonov","OTT, VGK","R","30","0.36666666666667","0.012222222222222","-15.78","66.99","-14.04","-14.6","90.66","-16.67","-12.62","110.38","-19.16","-1.18","-5.13","-","-1.15","8.39","-15.34","-9.47","109.2","-14.81","-5.52","-20.91","-","-1.18","-1.58","-","-5.26","173.47","-10.53","0","-3.16","0.00","-3.99","-60.4","-","0","-1.71","0.00","-","100.00","1.00","0","0","0","163.64","-","0","0","0","-"
"469","Lucas Wallmark","CHI, FLA","C","6","5.45","0.90833333333333","-7.84","65.51","-9.66","-7.84","54.02","-11.75","-7.84","26.14","-12.22","8.32","-8.08","75.00","5.53","3.89","22.57","-13.46","-12.51","-19.23","-2.69","11.25","-20.00","0","-2.69","-","-14.36","-31.67","-19.05","-3.59","-3.59","-50.00","-3.89","112.69","-5.88","0","-3.89","0.00","100.00","100.00","2.000","0","0","44.04","55.05","0.00","0","0","55.05","0.00"
"177","Byron Froese","CGY","C","3","0.8","0.26666666666667","-4.32","63.57","-4.76","-4.32","98.14","-7.69","-4.32","31.78","-9.09","0","70.68","0.00","-0.01","10.63","-0.10","0","115.43","0.00","0","62.03","0.00","0","0","-","0","71.19","0.00","0","100","0.00","0","-74.91","-","0","-6.24","0.00","-","0.00","0.00","0","0","0","225","-","0","0","0","-"
"678","Filip Chytil","NYR","C","20","1.95","0.0975","15.26","59.68","2.53","18.03","80.17","1.92","21.91","36.91","11.21","-2.22","-8.86","-","3.94","-1.81","33.78","22.46","38.58","11.61","26.34","-26.59","85.71","-0.55","-4.43","-","-5.17","86.89","-12.50","-0.74","-4.43","-14.29","-4.8","32.08","-7.79","0","-1.6","0.00","0.00","100.00","1.000","0","30.77","0","153.85","-","0","30.77","0","-"
"58","Alex Biega","DET","D","6","5.35","0.89166666666667","7.32","59.19","2.80","7.32","56.7","2.93","-3.89","40.58","-6.06","0","7.32","0.00","-0.38","6.44","-4.57","-3.89","31.31","-6.25","-1.95","34.19","-5.56","0","-3.89","-","-2.6","-3.84","-7.14","0","0","-","0","43.09","0.00","0","16.2","0.00","-","88.89","0.89","0","0","44.86","44.86","0.00","0","11.21","67.29","0.00"
"457","Marcus Pettersson","PIT","D","28","19.383333333333","0.6922619047619","-8.19","58.69","-10.13","-9.15","48.41","-12.47","-7.02","31.83","-12.13","-2.13","1.4","-30.77","-1.1","5.07","-15.39","-4.89","35.75","-11.45","-1.16","20.64","-12.82","-1.6","3.53","-37.50","-4.97","20.15","-11.67","-0.71","-1.42","-33.33","-6.92","30.97","-10.59","0","-1.54","0.00","0.00","92.86","0.929","0","6.19","40.24","49.53","0.00","3.1","6.19","55.72","5.26"
"383","Miles Wood","N.J","L","28","1.7333333333333","0.061904761904762","-9.12","58.37","-10.23","-8.62","35.92","-11.26","-5.07","58.23","-10.00","0","-9.63","-","-0.4","3.83","-5.35","-3.55","57.21","-7.07","-1.01","-22.81","-","0","-7.1","-","-3.38","106.7","-9.62","0","-2.03","0.00","-5.86","3.87","-11.27","0","-1.46","0.00","-","100.00","1.00","0","0","0","138.46","-","0","34.62","0","-"
"366","Dominik Kubalik","CHI","L","31","0.38333333333333","0.012365591397849","-18.31","58.26","-15.71","-17.42","-73.7","-","-15.63","-59.4","-","-0.89","-8.93","-","-1.53","-6.49","-","-10.27","-53.15","-","-4.91","-19.21","-","0","-4.47","-","-7.15","-45.26","-","-0.6","-2.38","-20.00","-6.45","162.22","-9.17","0","-3.87","0.00","-","-","-","0","0","0","0","-","0","0","0","-"
"732","Ilya Lyubushkin","ARI","D","23","3.2666666666667","0.14202898550725","9.29","52.17","2.57","12.78","73.82","4.24","14.88","45.96","9.13","0","26.26","0.00","0.74","6.56","2.95","-4.19","69.91","-6.67","-1.4","50.42","-5.71","0","11.38","0.00","-3.72","25.98","-7.27","0","21.7","0.00","24.51","-24.61","30.80","0","-2.02","0.00","0.00","66.67","0.667","0","18.37","55.1","36.73","0.00","0","18.37","73.47","0.00"
"387","Ryan Graves","COL, N.J","D","31","97.966666666667","3.1602150537634","-8.96","50.49","-15.69","-5.08","30.27","-12.76","-4.51","28.13","-15.31","-0.9","4.05","-25.00","-0.6","3.32","-15.35","-6.2","27.02","-19.40","-4.44","12.46","-33.28","-0.9","4.29","-100.00","-2.34","19.41","-10.30","0","-0.76","0.00","-0.76","35.2","-4.71","0","0.47","0.00","0.00","89.62","0.896","0.61","3.67","36.75","14.7","1.64","1.22","6.12","61.25","1.96"
"5","Mikko Koivu","CBJ","C","5","4.5666666666667","0.91333333333333","0.89","49.75","-3.95","0.89","26.66","-3.29","0.89","50.26","-15.71","-4.08","18.11","-33.33","0.39","4.79","2.06","0","6.76","0.00","0","9.95","0.00","0","18.11","0.00","0","-4.25","0.00","0","0","-","13.08","49.02","5.95","-5.9","0","-100.00","0.00","66.67","0.667","0","0","52.55","65.69","0.00","0","13.14","52.55","0.00"
"50","Keith Yandle","FLA, PHI","D","32","1.2833333333333","0.040104166666667","-16.2","49.25","-15.11","-14.27","22.93","-16.82","-11.96","-6.85","-18.24","-1.54","-7.71","-","-1.08","-0.58","-14.47","-9.64","-42.42","-","-5.4","-16.58","-","-1.54","-3.09","-","-5.66","-34.45","-","0","-3.09","0.00","-5.01","136.87","-7.09","0","-2.23","0.00","-","100.00","1.00","46.75","46.75","0","93.51","100.00","46.75","46.75","0","100.00"
"490","Kyle Connor","WPG","L","30","2.0166666666667","0.067222222222222","-12.78","49.24","-11.38","-10.04","78","-12.43","-7.76","64.68","-12.50","-0.46","53.11","-6.67","-0.53","31.2","-7.69","-6.39","39.5","-11.38","-1.83","66.89","-7.55","-0.46","56.77","-14.29","-6.09","-36.52","-","0","-3.65","0.00","-1.98","18.69","-2.86","0","-1.32","0.00","-","50.00","0.50","0","0","59.5","178.51","0.00","0","0","89.26","0.00"
"4","Jason Spezza","TOR","C","31","23.383333333333","0.75430107526882","3.23","48.83","-5.19","2.19","33.81","-5.72","1.15","18.82","-5.48","-0.51","6.72","-7.69","-0.1","2.48","-8.06","2.67","15.19","-2.96","-3.03","0.11","-13.89","0","3.1","0.00","7.61","20.11","1.67","-0.68","-4.75","-12.50","-1.47","41.91","-3.03","0","6.68","0.00","0.00","78.26","0.783","0","2.57","153.96","17.96","0.00","0","2.57","182.18","0.00"
"655","Gabriel Vilardi","L.A","C","29","7","0.24137931034483","-0.66","47.59","-2.70","-0.15","19.76","-1.80","0.88","9.58","-0.43","-1.03","0.88","-11.76","-0.67","1.14","-8.52","-5.64","-4.48","-9.17","-3.08","-2.86","-13.33","-0.51","6.52","-20.00","-3.42","-2.16","-6.67","-0.68","-3.42","-16.67","-2.22","77.44","-3.03","0","-4.45","0.00","0.00","87.50","0.875","0","0","102.86","17.14","0.00","0","0","128.57","0.00"
"390","Shea Theodore","VGK","D","29","7.0666666666667","0.24367816091954","17.95","45.45","5.11","11.82","54.36","0.18","6.15","41.58","-3.33","-1.41","13.68","-30.00","0.09","13.77","-8.98","7.09","26.5","1.65","-4.71","44.37","-23.81","-0.47","15.57","-25.00","15.74","-23.82","37.06","-0.63","-1.88","-25.00","21.81","30.09","16.15","0","-0.68","0.00","0.00","80.00","0.800","16.98","8.49","25.47","127.36","40.00","16.98","8.49","25.47","40.00"
"775","Mikko Lehtonen","CBJ, TOR","D","14","4.6","0.32857142857143","-4.34","45.12","-7.83","-3.55","54.19","-10.79","-2.76","30.07","-10.41","0","6.72","0.00","0.2","9.84","-9.02","-1.18","56.95","-11.97","6.72","23.33","-3.57","0","-3.16","-","-10.53","44.82","-20.00","0","-3.16","0.00","-1.14","-15.95","-2.08","0","17.7","0.00","0.00","83.33","0.833","0","0","0","130.43","-","0","13.04","13.04","0.00"
"314","Mike Matheson","PIT","D","24","2.1166666666667","0.088194444444444","-14.25","44.53","-12.79","-11.7","37.05","-13.29","-10.18","27.53","-15.04","-1.53","-4.58","-","-0.81","-2.06","-10.68","-6.62","-48.85","-","-4.07","-19.34","-","-1.02","-2.54","-","-3.39","-39.36","-","-0.68","-0.68","-50.00","-6.62","137.83","-9.00","0","-2.21","0.00","-","100.00","1.00","0","28.35","85.04","56.69","0.00","0","56.69","85.04","0.00"
