"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"437","Patrick Brown","VGK","C","1","0.05","0.05","0","2287.15","0.00","0","1121","0.00","0","1121","0.00","0","0","-","0","112.53","0.00","0","1143.57","0.00","0","1188.71","0.00","0","0","-","0","-60.19","-","0","0","-","0","1651.83","0.00","0","0","-","-","100.00","1.00","0","0","0","1200","-","0","0","0","-"
"171","Tomas Tatar","MTL","L","26","0.21666666666667","0.0083333333333333","-13.84","455.7","-12.36","-12.16","474.57","-13.30","-10.07","215.27","-14.04","-2.1","-7.97","-","-0.88","19.13","-9.97","-7.55","214.43","-10.78","-3.36","251.34","-11.59","-1.26","-3.77","-","-5.59","-49.21","-","-1.12","-4.47","-20.00","-5.45","349.71","-9.78","0","-1.21","0.00","-","100.00","1.00","0","0","0","276.92","-","0","0","276.92","0.00"
"810","William Eklund","S.J","C","3","0.23333333333333","0.077777777777778","-4.92","396.25","-4.00","-4.92","173.54","-5.56","-4.92","207.96","-9.09","0","0","-","-0.51","14.29","-6.79","-4.92","440.52","-6.25","-4.92","-24.59","-","0","0","-","0","620.14","0.00","0","0","-","0","-63.93","-","0","0","-","-","100.00","1.00","0","0","0","257.14","-","0","0","0","-"
"400","Adam Erne","DET","L","23","0.55","0.023913043478261","-11.81","233.98","-11.24","-10.63","150.87","-13.64","-9.45","57.13","-15.38","0","-6.49","-","-0.3","1.96","-4.26","-3.54","59.49","-6.67","0","89.02","0.00","0","-1.18","-","-4.72","-39.36","-","0","-4.72","0.00","-3.41","254.6","-5.33","0","-2.56","0.00","-","100.00","1.00","0","0","218.18","109.09","0.00","0","0","218.18","0.00"
"364","Liam O'Brien","ARI, COL","C","10","0.51666666666667","0.051666666666667","-11.74","232.09","-9.17","-9.6","261.96","-10.00","-7.47","172.51","-11.11","0","103.33","0.00","-0.6","48.48","-8.89","-4.27","182.11","-7.84","0","213.05","0.00","0","112.93","0.00","-5.69","-41.26","-","0","-9.96","0.00","-6.16","73.73","-6.15","0","-3.08","0.00","-","50.00","0.50","0","0","0","232.26","-","0","0","0","-"
"797","Alexis Lafrenière","NYR","L","33","0.78333333333333","0.023737373737374","-13.16","212.35","-12.28","-11.66","162.08","-14.69","-9.4","183.15","-16.78","-1.13","-6.39","-","-1.21","17.53","-18.41","-6.02","112.57","-12.90","-3.01","64.94","-20.51","0","-2.63","-","-4.01","63.51","-9.41","0","-4.01","0.00","-4.89","147.39","-6.21","-0.54","-1.09","-33.33","-","100.00","1.00","76.6","0","0","153.19","100.00","76.6","0","0","100.00"
"644","Tarmo Reunanen","NYR","D","2","0.23333333333333","0.11666666666667","-36.27","184.6","-33.33","-36.27","211.8","-44.44","-36.27","229.94","-57.14","0","257.14","-","-2.26","13.69","-49.75","-9.07","239.01","-33.33","-9.07","-9.07","-","0","0","-","0","330.77","0.00","0","342.86","0.00","-26.2","-78.59","-","0","0","-","-","0.00","0.00","0","0","0","257.14","-","0","0","0","-"
"379","Will Butcher","BUF, N.J","D","12","0.48333333333333","0.040277777777778","108.38","163.16","17.71","-14.19","62.67","-18.75","-9.46","80","-17.65","-4.73","114.68","-33.33","-1.04","1.74","-14.02","-7.88","67.4","-12.20","-3.15","-26.8","-","-3.15","-7.88","-","-6.3","125.59","-13.64","-2.1","165.52","-100.00","172.48","138.33","35.71","0","-2.28","0.00","-","0.00","0.00","0","0","0","124.14","-","0","0","0","-"
"750","Liam Foudy","CBJ","C","11","1.6666666666667","0.15151515151515","57.88","155.96","9.40","60.7","185.62","7.68","60.7","162.33","7.61","0","33.18","0.00","3.05","26.74","-1.14","31.76","101.63","10.91","-4.24","128.46","-21.43","0","36","-","48","-35.78","100.00","0","-1.88","0.00","41.8","30.56","21.14","0","-2.04","0.00","0.00","83.33","0.833","0","0","72","72","0.00","0","0","72","0.00"
"512","Jack Eichel","BUF","C","12","1.05","0.0875","-14.85","137.98","-14.08","-11.88","160.25","-14.81","-10.4","175.11","-16.28","0","51.2","0.00","-0.39","48.08","-6.77","-4.46","134.3","-10.71","0","159.55","0.00","0","54.17","0.00","-5.94","-33.66","-","0","0","-","-6.44","9.6","-8.11","0","-4.29","0.00","-","75.00","0.75","0","0","114.29","57.14","0.00","0","0","114.29","0.00"
"739","Mattias Samuelsson","BUF","D","6","15.416666666667","2.5694444444444","-9.37","118.93","-12.36","-13.26","127.14","-18.18","-13.26","59.83","-20.00","-6.63","2.31","-33.33","-0.46","11.63","-8.92","-6.63","92.55","-14.29","0","19.03","0.00","0","-9.37","0.00","-8.84","98.02","-25.00","-8.84","5.19","-100.00","5.62","32.49","5.88","0","11.24","0.00","-","86.21","0.86","0","3.89","38.92","15.57","0.00","0","7.78","70.05","0.00"
"458","Tony DeAngelo","CAR, NYR","D","7","0.3","0.042857142857143","-16.23","118.85","-16.67","-9.74","136.7","-13.33","-8.12","-51.94","-","0","-9.74","-","-0.75","12.66","-10.44","-6.49","157.8","-13.33","-4.87","-21.1","-","0","-6.49","-","-2.16","238.53","-7.14","0","-4.33","0.00","-11.72","-46.89","-","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"761","Dominik Kahun","EDM","C","24","0.26666666666667","0.011111111111111","-10.98","115.19","-9.09","-10.37","146.91","-11.72","-6.71","165.21","-10.09","-0.61","-4.88","-","-0.56","11.62","-7.65","-5.49","-63.45","-","-1.83","-23.18","-","-0.61","-0.61","-","-4.88","-53.69","-","0","-4.07","0.00","-2.64","261.55","-4.00","0","-1.76","0.00","-","100.00","1.00","0","0","0","225","-","0","0","0","-"
"490","Clark Bishop","OTT","C","4","2.2666666666667","0.56666666666667","-21.74","103.09","-16.67","-19.02","-10.25","-17.50","-19.02","-49.6","-20.00","-5.43","-8.15","-","-1.62","2.62","-14.33","-16.3","96.33","-20.69","-8.15","-11.57","-17.65","-5.43","-2.72","-","-10.87","143.87","-25.00","0","-3.62","0.00","0","9.75","0.00","0","-3.92","0.00","-","100.00","1.00","0","26.47","26.47","52.94","0.00","0","26.47","52.94","0.00"
"190","Anders Lee","NYI","L","17","0.58333333333333","0.034313725490196","297.75","99.06","50.79","298.52","126.88","48.70","95.13","149.3","21.29","0","95.13","0.00","20.13","32.28","28.17","201.08","-54.87","92.21","204.17","-18.55","92.31","0","-3.86","-","-4.12","-48.43","-","0","-3.09","0.00","141.87","76.01","41.55","0","-2.23","0.00","0.00","50.00","0.500","0","0","0","411.43","-","0","0","0","-"
"103","Max Pacioretty","VGK","L","25","1.9","0.076","49.8","94.22","12.70","50.96","58.36","18.12","21.12","43.04","8.18","-0.58","25.77","-9.09","30.31","11.55","51.22","25.77","72.88","10.20","28.09","14.73","32.86","-0.58","-1.74","-","-3.1","77.53","-5.97","0","-3.1","0.00","-4.19","-11.44","-6.85","0","-2.52","0.00","0.00","66.67","0.667","0","63.16","0","157.89","-","31.58","63.16","31.58","50.00"
"765","Jasper Weatherby","S.J","C","4","0.58333333333333","0.14583333333333","-7.47","89.95","-6.06","-7.47","13.23","-7.69","-7.47","46.84","-11.76","0","-3.73","-","-0.61","4.77","-7.93","-7.47","131.03","-9.09","-3.73","84.18","-16.67","0","0","-","-4.98","62.45","-6.25","0","-4.98","0.00","0","-59.34","-","0","0","-","-","100.00","1.00","0","0","0","102.86","-","0","0","0","-"
"663","Gavin Bayreuther","CBJ","D","5","0.65","0.13","-10.99","88.43","-10.26","-10.99","113.17","-13.33","-10.99","45.59","-19.05","0","-2.75","-","-0.38","6.47","-5.86","-5.5","-43.97","-","0","-19.24","-","0","-2.75","-","-7.33","-32.98","-","0","0","-","-3.97","199.19","-5.56","0","0","-","-","100.00","1.00","0","0","0","92.31","-","0","0","0","-"
"314","Phillip Di Giuseppe","NYR","L","15","2.0333333333333","0.13555555555556","-14.69","85.95","-13.89","-12.49","113.13","-16.35","-11.02","73.22","-19.74","-0.73","24.37","-12.50","-1.21","14","-18.45","-5.88","45.91","-12.12","-5.14","15.55","-26.92","0","-2.94","-","-0.98","40.48","-2.50","0","36.41","0.00","-6.37","61.01","-8.70","0","0","-","-","75.00","0.75","0","0","59.02","59.02","0.00","0","0","88.52","0.00"
"239","Sam Carrick","ANA","C","8","0.35","0.04375","-10.83","83.62","-10.98","-10.83","101.67","-13.43","-7.22","124.52","-13.33","0","166.62","0.00","-0.94","2.37","-13.32","-8.42","-40.9","-","-3.61","-21.65","-","0","-2.41","-","-6.41","-25.66","-","0","-3.21","0.00","-1.74","181.6","-2.56","0","247.62","0.00","-","0.00","0.00","0","0","0","171.43","-","0","0","0","-"
"74","Michael Frolik","MTL","R","2","0.26666666666667","0.13333333333333","-30.77","81.41","-17.65","-30.77","112.18","-21.43","-20.51","132.69","-18.18","-10.26","225","-100.00","-3.46","21.98","-29.48","-20.51","132.69","-18.18","-20.51","204.49","-50.00","-10.26","225","-100.00","0","-95.73","-","0","0","-","-14.81","-74.07","-","0","0","-","-","0.00","0.00","0","0","450","0","0.00","0","0","450","0.00"
"218","Vladimir Tarasenko","STL","R","14","0.65","0.046428571428571","78.48","80.88","21.57","79.46","6.36","37.00","83.42","-67.18","88.31","-0.99","-9.88","-","2.42","31.42","-0.73","86.38","-62.24","91.30","87.37","-34.58","87.50","-0.99","-7.9","-","-1.32","-36.88","-","0","0","-","-5.71","208.16","-8.89","0","-2.85","0.00","0.00","-","0.00","0","0","0","92.31","-","0","0","0","-"
"2","Joe Thornton","FLA, TOR","C","24","0.7","0.029166666666667","-20.26","80.86","-18.28","-17.87","93.97","-18.75","-16.68","31.49","-23.53","-1.19","-5.36","-","-1.14","7.92","-14.15","-9.53","35.66","-16.00","-4.77","-19.07","-","-1.19","-2.38","-","-6.36","72.97","-13.33","0","-2.38","0.00","-2.58","66.15","-4.29","0","-1.72","0.00","-","100.00","1.00","0","0","85.71","171.43","0.00","0","0","85.71","0.00"
"300","Rickard Rakell","ANA","L","30","0.35","0.011666666666667","-13.63","75.21","-12.41","-12.43","98.07","-14.49","-10.02","118.51","-15.92","0","-6.41","-","-0.68","6.19","-9.35","-6.82","129.34","-13.93","-2.81","-20.04","-","0","-1.6","-","-5.35","199.17","-15.38","0","-3.21","0.00","-4.05","-74.7","-","0","-3.47","0.00","-","100.00","1.00","171.43","0","0","514.29","100.00","171.43","0","0","100.00"
"548","Mitchell Stephens","DET, T.B","C","7","9.3333333333333","1.3333333333333","-8.08","73.85","-12.23","-8.08","47.72","-14.95","-6.63","47.3","-19.33","0","2.08","0.00","-1.21","2.27","-16.85","-10.16","30.09","-20.00","-7.26","6.23","-35.71","0","0","-","-3.87","31.81","-9.52","0","-3.87","0.00","-4.19","46.75","-8.33","0","7.19","0.00","0.00","92.31","0.923","0","0","77.14","25.71","0.00","0","0","83.57","0.00"
"62","Erik Johnson","COL","D","5","9.4666666666667","1.8933333333333","5.43","67.91","0.00","5.43","55.23","-0.48","5.43","28.97","0.95","-3.62","2.72","-50.00","-0.85","4.45","-14.05","5.43","44.37","-0.74","-7.24","7.24","-28.57","-3.62","0","-","16.9","49.5","15.38","0","3.62","0.00","0","34","0.00","0","0","-","0.00","91.67","0.917","0","0","50.7","31.69","0.00","0","0","69.72","0.00"
"211","Tyler Pitlick","ARI, CGY","C","20","47.4","2.37","-3.85","66.27","-9.40","-3.38","49.02","-10.89","-3.66","35.43","-12.65","0.52","5.86","-7.50","-0.79","4.36","-15.10","-7.74","31.07","-18.15","-6","7.5","-32.00","-0.75","1.03","-33.33","-2.31","31.43","-8.80","0","4.06","0.00","2.64","47.18","-1.86","1.83","2.57","33.33","16.67","88.33","1.050","1.27","3.8","54.43","35.44","2.27","3.8","5.06","69.62","5.17"
"120","Luca Sbisa","NSH","D","1","0.76666666666667","0.76666666666667","0","62.84","0.00","0","138.07","0.00","0","191.8","0.00","0","56.77","0.00","0","24.15","0.00","0","127.32","0.00","0","156.52","-","0","0","-","0","-38.94","0.00","0","90.02","0.00","0","-93.13","-","0","-15.52","0.00","-","66.67","0.67","0","0","0","234.78","-","0","0","78.26","0.00"
"785","Victor Soderstrom","ARI","D","4","0.88333333333333","0.22083333333333","-11.13","61.62","-13.04","-11.13","76.47","-15.79","-7.42","91.31","-14.29","0","-11.13","-","-0.39","1.33","-4.84","-3.71","15.97","-6.67","0","-33.4","-","0","-7.42","-","-4.95","65.82","-16.67","0","0","-","-5.36","65.95","-14.29","0","-5.36","0.00","-","100.00","1.00","0","0","0","67.92","-","0","0","135.85","0.00"
"624","Givani Smith","DET","R","14","0.38333333333333","0.027380952380952","-12.42","61.57","-11.57","-11.54","94.41","-15.66","-10.65","106.83","-17.65","0","-6.21","-","-0.26","0.67","-4.69","-2.66","-37.27","-","0","-14.2","-","0","-2.66","-","-3.55","-30.76","-","0","-2.37","0.00","-5.13","149.18","-6.25","0","-2.56","0.00","-","100.00","1.00","0","0","0","156.52","-","0","0","0","-"
"798","Anton Lundell","FLA","C","2","5.1333333333333","2.5666666666667","-24.87","59.43","-23.53","-18.65","36.8","-21.43","-18.65","14.17","-25.00","-6.22","11.69","-100.00","-3.8","3.04","-41.12","-18.65","21.14","-33.33","-6.22","4.72","-25.00","0","0","-","-16.58","21.88","-40.00","-8.29","0","-100.00","0","55.31","0.00","0","16.88","0.00","-","83.33","0.83","0","0","46.75","23.38","0.00","0","0","70.13","0.00"
"697","Aleksi Heponiemi","FLA","C","5","0.38333333333333","0.076666666666667","-10.35","59.22","-9.62","-8.28","73.72","-9.09","-8.28","98.56","-12.50","0","154.45","0.00","-0.64","-3","-7.84","-6.21","-55.89","-","-2.07","-24.84","-","0","-2.07","-","-5.52","-41.4","-","0","0","-","-5.98","166.28","-9.09","0","226.09","0.00","-","0.00","0.00","0","0","156.52","156.52","0.00","0","0","156.52","0.00"
"477","Louie Belpedio","MIN","D","1","2.1333333333333","2.1333333333333","0","58.5","0.00","0","48.38","0.00","0","66.38","0.00","0","28.13","-","0","7.48","0.00","0","56.25","-","0","28.13","-","0","0","-","0","37.5","-","0","0","-","0","-37.38","0.00","0","40.63","0.00","-","66.67","0.67","0","0","0","84.38","-","0","0","0","-"
"699","Timothy Liljegren","TOR","D","2","3.8166666666667","1.9083333333333","-3.51","58.47","-11.11","1.3","36.65","-5.71","1.3","24.43","-7.27","0","10.91","0.00","2.72","0.21","24.83","10.91","46.26","5.19","10.91","1.3","25.00","0","0","-","0","59.94","0.00","0","14.55","0.00","-6.94","17.64","-20.00","0","0","-","0.00","75.00","0.750","15.72","0","31.44","15.72","33.33","15.72","0","47.16","25.00"
"66","Milan Lucic","CGY","L","31","0.83333333333333","0.026881720430108","57.22","57.75","18.71","58.6","86.96","14.31","61.69","32.83","29.17","-0.69","-6.87","-","1.42","4","2.67","-7.9","23.21","-13.94","-4.47","-16.15","-","-0.69","-2.06","-","-4.58","52.48","-9.52","0","-3.67","0.00","100.03","52.38","42.86","0","-2.98","0.00","0.00","100.00","1.000","0","0","0","288","-","0","0","0","-"
"757","Jacob Bernard-Docker","OTT","D","2","1.6666666666667","0.83333333333333","0","57.46","0.00","0","-14.54","0.00","0","54.69","0.00","0","-17.31","-","0","1.79","0.00","0","20.08","0.00","0","36","-","0","0","-","0","-21.23","0.00","0","-23.08","0.00","0","54","0.00","0","0","-","-","100.00","1.00","0","0","0","144","-","0","0","0","-"
"356","Josh Anderson","MTL","R","29","3.5","0.12068965517241","3.63","55.45","-2.03","4.79","58.39","-2.45","-10.04","74.99","-13.90","-1.93","9.04","-19.23","-0.72","5.31","-8.95","-7.72","23.94","-11.11","-3.47","-6.79","-12.68","-1.16","-3.47","-","-5.66","40.98","-10.09","-1.03","-4.63","-18.18","19.74","46.63","11.26","0","23.09","0.00","-","87.50","0.88","0","17.14","0","85.71","-","0","17.14","0","-"
"582","Steven Lorentz","CAR","C","24","3.6333333333333","0.15138888888889","-21.1","54.17","-21.30","-18.95","37.93","-23.66","-15.07","19.12","-24.31","-1.29","9.62","-15.79","-1.85","1.26","-26.18","-11.63","39.51","-21.26","-6.03","-4.59","-22.22","-0.43","11.78","-8.33","-7.46","58.79","-20.31","-1.15","-1.72","-40.00","-8.71","24.29","-15.56","0","-1.24","0.00","-","75.00","0.75","0","16.51","16.51","82.57","0.00","0","33.03","49.54","0.00"
"429","Dakota Mermis","MIN","D","3","0.9","0.3","66.67","53.75","33.33","66.67","-3.55","50.00","0","10.49","0.00","0","52.62","0.00","3.54","1.29","29.83","0","29.22","0.00","0","47.94","0.00","0","66.67","-","0","-24.97","-","0","-6.24","0.00","96.3","-60.86","100.00","0","-13.52","0.00","-","0.00","0.00","0","0","0","200","-","0","0","0","-"
"255","Travis Boyd","ARI, TOR, VAN","C","21","0.9","0.042857142857143","-12.46","50.24","-13.04","-11.08","67.55","-14.41","-9.69","-49.86","-","-0.69","-7.62","-","-0.32","2.97","-5.04","-2.77","16.81","-5.26","-0.69","48.66","-3.70","-0.69","-2.77","-","-2.77","-42.47","-","0","-5.54","0.00","-2","50.29","-4.17","0","-1","0.00","-","-","-","0","0","0","0","-","0","0","0","-"
"86","Sam Gagner","DET","C","21","28.55","1.3595238095238","-0.66","46.95","-4.85","-3.74","32.57","-8.97","-1.51","31.52","-9.38","0","-4.73","0.00","-0.32","4.82","-6.53","-3.48","29.02","-8.77","0","20.23","0.00","0","0.98","0.00","-4.64","11.73","-10.87","0","-7.44","0.00","-0.19","16.78","-1.71","0","-0.19","0.00","0.00","93.75","0.938","2.1","2.1","33.63","33.63","5.88","2.1","6.3","46.23","4.35"
"143","Matt Bartkowski","MIN","D","1","1.65","1.65","0","46.21","0.00","0","77.65","0.00","0","93.37","0.00","0","36.36","-","0","10.24","0.00","0","72.73","-","0","36.36","-","0","0","-","0","48.48","-","0","0","-","0","-15.6","0.00","0","52.53","0.00","-","66.67","0.67","0","0","0","72.73","-","0","0","0","-"
"42","Jack Johnson","COL, NYR","D","10","24.45","2.445","-18.26","46.1","-16.67","-18.26","44.68","-21.74","-16.44","26.13","-25.71","-1.83","1.88","-25.00","-1.64","4.04","-21.58","-12.79","18.2","-19.44","-9.13","2.62","-29.41","-1.83","-1.2","-33.33","-4.87","20.77","-10.53","0","4.11","0.00","-5.28","42.94","-9.09","0","0","-","-","90.00","0.90","0","0","36.81","39.26","0.00","0","2.45","44.17","0.00"
"135","Gustav Nyquist","CBJ","C","1","0.91666666666667","0.91666666666667","65.45","45.95","33.33","65.45","-74.34","100.00","0","-53.1","-","0","0","-","3.91","-11.1","100.00","65.45","22.98","50.00","0","-31.86","-","0","0","-","87.27","73.11","50.00","0","0","-","0","33.19","0.00","0","0","-","-","-","-","0","0","65.45","65.45","0.00","0","0","65.45","0.00"
"491","Dakota Joshua","STL","C","10","2.2","0.22","-8.36","45.17","-6.59","-8.36","15.71","-8.22","-5.57","14.92","-7.69","-1.39","17.52","-12.50","-0.58","-3.6","-5.47","-1.39","69.46","-2.04","-1.39","-6.18","-4.00","0","18.91","0.00","0","100.86","0.00","0","0","-","-2.01","-35.09","-2.63","0","-2.01","0.00","-","66.67","0.67","0","27.27","27.27","81.82","0.00","0","27.27","27.27","0.00"
"145","Antoine Roussel","ARI, VAN","L","15","28.183333333333","1.8788888888889","6.75","44.65","0.58","6.9","26.42","3.06","8.05","11.78","7.54","2.13","2.49","14.29","0.27","1.29","2.64","5.09","26.84","3.49","0","2.85","0.00","0","3.95","0.00","6.78","31.98","2.34","2.84","-3.05","100.00","-1.88","25.72","-4.98","0","1.2","0.00","14.29","77.78","0.921","0","2.13","23.42","63.87","0.00","0","2.13","29.8","0.00"
"534","Caleb Jones","EDM","D","14","6.4666666666667","0.46190476190476","17.61","42.81","6.97","8.33","22.35","3.99","10.6","0.01","12.50","0","-4.54","-","0.76","-0.44","9.17","24.43","14.21","20.31","8.14","-9.84","29.49","0","-2.27","-","21.71","32.07","16.96","0","-3.03","0.00","-3.28","42.95","-6.06","0","0","-","0.00","100.00","1.000","0","0","18.56","64.95","0.00","0","0","18.56","0.00"
"266","Steven Fogarty","BUF","C","3","0.95","0.31666666666667","-16.65","39.73","-16.13","-16.65","-6.78","-19.23","-16.65","16.53","-26.32","0","56.5","0.00","-0.49","-2.38","-8.77","-6.66","-29.97","-","0","-9.99","-","0","-6.66","-","-8.88","-26.64","-","0","0","-","0","105.49","0.00","0","91.23","0.00","-","0.00","0.00","0","0","63.16","63.16","0.00","0","0","63.16","0.00"
"518","Erik Cernak","T.B","D","25","81.2","3.248","-6.98","39.65","-13.82","-8.47","29.04","-17.04","-7.04","22.84","-19.39","0","1.55","0.00","-0.45","2.92","-15.08","-5.65","15.45","-15.54","-2.06","2.51","-10.34","0","-1.42","0.00","-4.78","17.26","-17.33","0","1.99","0.00","-1.98","34.91","-10.03","0","2.13","0.00","0.00","90.54","0.905","0.74","3.69","46.55","19.21","1.56","2.96","5.17","70.2","4.04"
"354","Cedric Paquette","CAR, MTL, OTT","C","24","18.133333333333","0.75555555555556","-9.26","38.43","-11.52","-8.28","25.87","-12.29","-3.85","18.94","-9.54","-1.48","8.18","-15.00","-1.95","1.01","-25.27","-12.3","33.66","-21.19","-5.9","-7.92","-21.82","-0.49","2.19","-10.00","-8.53","55.43","-20.63","-1.31","11.27","-40.00","-7.82","3.54","-13.75","0","-3.55","0.00","0.00","75.00","0.750","3.31","13.24","29.78","66.18","10.00","3.31","13.24","39.71","7.69"
"711","David Kampf","CHI, TOR","C","30","73.916666666667","2.4638888888889","-1.2","38.13","-5.32","-1.34","29.51","-5.71","-0.01","23.78","-4.96","-0.74","1.47","-10.00","-0.46","3.5","-9.76","-1.71","16.47","-5.85","0.29","4.26","-1.29","-0.74","-1.26","-16.67","-2.66","16.29","-8.88","0","-1.87","0.00","-0.75","29.79","-4.76","0","5.97","0.00","0.00","87.95","0.880","0.81","7.31","56.01","33.28","1.43","1.62","7.31","77.11","2.06"
"113","Steven Stamkos","T.B","C","21","17.183333333333","0.81825396825397","-13.35","37.52","-14.87","-15.22","23.49","-20.14","-14.67","11.08","-26.21","-0.54","1.01","-8.33","-1.34","2.71","-18.90","-9.78","26.68","-19.78","-4.89","-1.02","-20.93","0","4.27","0.00","-6.52","36.92","-18.75","-0.72","-2.17","-25.00","0.33","17.24","-1.44","0","-2.35","0.00","-","86.67","0.87","0","6.98","122.21","6.98","0.00","0","0","143.16","0.00"
"712","Neal Pionk","WPG","D","31","28.983333333333","0.93494623655914","-3.57","37.49","-4.81","-1.58","31.39","-4.17","-4.23","32.49","-8.44","-1.49","14.24","-18.75","-0.38","4.93","-5.71","-3.9","27.69","-7.07","-0.99","25.81","-4.00","-0.99","7.95","-18.18","-3.87","2.5","-7.43","-0.66","1.43","-33.33","1.67","16.32","0.68","0","7.53","0.00","0.00","77.78","0.778","0","2.07","26.91","72.46","0.00","4.14","6.21","33.12","11.11"
"155","John Tavares","TOR","C","30","1.4666666666667","0.048888888888889","-19.22","37.34","-18.38","-16.99","9.85","-19.10","-14.75","-8.71","-22.92","-0.89","-7.15","-","-1.04","0.22","-13.46","-8.49","28.62","-13.77","-4.47","-20.56","-","-0.89","-3.58","-","-5.36","65.58","-10.98","0","-3.58","0.00","-3.23","-45.85","-","0","-1.29","0.00","-","100.00","1.00","0","0","40.91","327.27","0.00","0","0","40.91","0.00"
"102","Ryan McDonagh","T.B","D","25","82.333333333333","3.2933333333333","-3.67","36.9","-10.79","-4.27","26.27","-12.36","-2.62","20.08","-12.97","-0.79","3.45","-25.00","-0.4","2.79","-14.73","-6.92","24.84","-22.61","-2.77","6.39","-19.13","0","0.6","0.00","-5.55","24.6","-23.51","-1.06","2.91","-100.00","2.79","19.81","0.77","0","0.96","0.00","0.00","88.57","0.886","1.46","5.1","39.35","18.22","3.57","4.37","6.56","67.77","6.06"
"407","William Carrier","VGK","L","25","3.7666666666667","0.15066666666667","-16.52","36.59","-15.38","-15.34","15.35","-19.26","-12.98","18.89","-22.45","-0.59","-4.72","-","-1.5","-0.37","-20.67","-6.49","-21.23","-10.89","-4.13","-0.59","-20.00","-0.59","-1.77","-","-3.15","-27.52","-6.06","0","-2.36","0.00","-5.11","86.93","-9.09","0","-0.85","0.00","-","100.00","1.00","0","15.93","0","95.58","-","0","47.79","0","-"
"328","Slater Koekkoek","EDM","D","8","13.983333333333","1.7479166666667","-19.77","35.93","-18.77","-19.77","15.36","-21.67","-10.75","-6.94","-13.41","1.28","2.57","0.00","-0.86","1.31","-13.67","-7.74","38.58","-22.69","-6.02","7.7","-25.00","-3.01","0","-","-2.3","41.17","-24.24","5.72","11.44","33.33","0","-5.67","0.00","0","-8.69","0.00","100.00","81.82","1.818","0","4.29","34.33","34.33","0.00","0","8.58","47.2","0.00"
"440","Frederick Gaudreau","MIN, PIT","C","14","21.416666666667","1.5297619047619","4.29","35.82","0.20","3.55","36.08","0.72","0.74","31.17","-3.70","-1.62","1.49","-14.29","-0.14","4.55","-3.29","-0.44","28.37","-3.69","-1.62","19.48","-12.50","0","0.74","0.00","1.58","11.85","1.59","-2.16","-2.16","-50.00","-0.63","9.05","-1.45","0","3.42","0.00","0.00","84.00","0.840","0","0","56.03","47.63","0.00","0","5.6","61.63","0.00"
"487","Michael Bunting","ARI, TOR","L","16","0.46666666666667","0.029166666666667","-10.61","34.74","-10.16","-8.98","60.85","-11.70","-8.16","77.17","-13.70","0","-8.16","-","-0.77","2.63","-10.43","-8.16","72.27","-12.66","-3.26","106.54","-12.90","0","-1.63","-","-6.53","-45.69","-","0","-6.53","0.00","-1.18","-51.86","-","0","-2.36","0.00","-","100.00","1.00","0","0","0","0","-","0","0","0","-"
"722","Morgan Barron","NYR","C","5","3.25","0.65","-26.54","34.46","-25.81","-26.54","-1.02","-32.00","-23.23","12.25","-35.00","0","15.14","0.00","-1.56","-0.18","-29.48","-9.95","-18.04","-21.43","-3.32","-3.32","-","0","0","-","-8.85","-19.62","-16.67","0","20.19","0.00","-14.38","75.82","-20.00","0","0","-","-","66.67","0.67","18.46","0","18.46","73.85","50.00","18.46","0","36.92","33.33"
"137","Matt Calvert","COL","L","6","15.683333333333","2.6138888888889","2.29","34.41","0.00","2.29","33.27","-1.19","4.97","34.04","2.86","0","2.29","0.00","0.57","3.11","5.82","7.65","24.47","9.52","3.83","8.41","16.67","0","0","-","5.1","21.41","6.67","0","5.1","0.00","-3.87","14.36","-7.69","0","-2.21","0.00","0.00","88.89","0.889","0","3.83","42.08","26.78","0.00","0","3.83","68.86","0.00"
"398","Jason Dickinson","DAL, VAN","C","30","48.55","1.6183333333333","-9.9","34.32","-9.11","-4.82","29.73","-7.19","-3.52","22.78","-7.02","0","1.88","0.00","-0.28","2.46","-5.39","0.26","12.39","-1.86","-0.46","13.97","-5.24","0","0.71","0.00","0.95","-2.11","2.56","0","2.17","0.00","-12.22","31.78","-13.16","0","-0.66","0.00","0.00","89.23","0.892","1.24","4.94","35.84","48.2","3.33","1.24","6.18","45.73","2.63"
