"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"684","Carsen Twarynski","PHI","L","7","61.466666666667","8.7809523809524","-32.58","17.35","-26.92","-23.3","14","-26.77","-16.81","10.24","-27.70","-2.3","-0.84","-37.93","-1.86","0.89","-36.83","-18.76","6.27","-32.53","-9.07","5.99","-45.18","-1.05","0.63","-31.25","-12.93","0.37","-21.91","-0.84","-1.12","-42.86","-15.32","14.9","-21.83","-0.91","-0.6","-60.00","0.00","91.67","0.917","4.88","14.64","5.86","66.38","45.45","5.86","19.52","12.69","31.58"
"648","Sami Niku","WPG","D","6","76.833333333333","12.805555555556","-3.42","17.33","-9.05","-1.63","18.27","-10.38","-1.56","11.98","-10.49","-1.42","2.28","-36.13","-0.33","1.05","-12.75","-0.9","6.55","-6.44","1.25","2.99","-2.74","-0.06","1.8","-35.00","-2.87","4.74","-8.66","-1.8","0.32","-71.43","-1.56","13.76","-9.64","0","0.35","0.00","6.06","90.00","0.961","3.9","12.49","11.71","59.35","25.00","13.28","17.18","29.67","30.91"
"935","Jake Neighbours","STL","L","3","28.6","9.5333333333333","-24.72","16.76","-19.79","-12.65","24.16","-19.01","-13.02","10.79","-18.84","-3.57","-0.74","-16.67","-0.75","2.76","-24.38","-17.42","8.49","-24.31","-0.16","1.94","-3.85","-0.26","-2.36","50.00","-23.02","8.73","-45.61","-3.78","2.17","-85.71","-10.16","0.21","-9.62","-0.68","0","-100.00","10.00","95.00","1.050","4.2","8.39","6.29","69.23","40.00","8.39","10.49","14.69","36.36"
"265","Max McCormick","CAR","L","12","92.65","7.7208333333333","-13.66","16.13","-13.75","-11.05","13.67","-14.96","-6.93","7.55","-12.76","-0.59","-2.31","47.62","-1.55","0.31","-20.76","-13.71","7.94","-21.35","-7.43","0.71","-21.43","0.79","-1.15","50.00","-8.38","9.65","-21.49","-0.77","-1.08","-41.67","-2.52","10.88","-10.04","-1","-0.33","-75.00","8.11","100.00","1.081","12.95","12.95","5.18","50.51","71.43","22.02","16.84","12.3","64.15"
"194","Byron Froese","CGY","C","6","41.85","6.975","-24.07","15.84","-20.84","-23.66","5.26","-23.40","-20.14","12.13","-31.54","-1.89","-2.38","41.67","-1.82","-0.05","-30.77","-19.68","8.02","-34.78","-12.83","-0.19","-59.34","-1.9","-1.66","-","-9.13","10.95","-24.95","0.33","-0.63","28.57","-4.66","9.19","-9.50","-0.34","0","-100.00","16.67","100.00","1.167","4.3","17.2","8.6","55.91","33.33","5.73","20.07","22.94","20.00"
"174","John Moore","BOS","D","6","104.55","17.425","-2.51","15.66","-7.43","-6.67","11.98","-10.31","-4.07","4.38","-6.58","-1.01","-0.16","-7.83","-0.46","0.11","-5.98","3.69","-1.44","4.36","0.67","1.11","-0.42","-0.63","-0.11","-13.33","4.03","-3.4","8.01","0.29","-0.44","12.50","-9.12","21.94","-20.79","-0.87","0.4","-66.67","7.84","90.16","0.980","6.31","9.18","6.89","50.5","47.83","16.64","16.64","18.36","47.54"
"529","Chase De Leo","ANA","C","1","13.333333333333","13.333333333333","36.38","15.54","9.98","30.31","19.91","6.86","24.2","16.77","7.58","0","9","-","1.09","4.05","-2.94","12.14","6.28","9.52","4.54","3.14","10.26","0","9","-","10.13","4.19","8.82","0","0","-","28.45","15.45","6.25","0","0","-","0.00","80.00","0.800","13.5","13.5","9","36","60.00","27","13.5","13.5","66.67"
"789","Aleksi Heponiemi","FLA","C","9","106","11.777777777778","-2.42","15.31","-8.32","0.82","11.69","-6.93","-4.72","7.67","-9.34","-1.35","-0.82","-1.94","0.3","0.48","-3.00","-1.82","-0.85","-0.52","-1.82","1.11","-7.18","-1.23","-1.05","-2.00","0","-2.61","3.92","-0.19","-0.97","36.36","-3.8","20.76","-15.67","0.03","1.37","-41.67","8.33","93.55","1.019","7.36","10.19","10.75","51.51","40.63","12.45","15.28","22.08","36.07"
"626","Noel Acciari","FLA","C","41","500.65","12.210975609756","-4.23","15.19","-8.96","-3.66","10.65","-8.63","-2.18","8.37","-8.48","-1.04","-0.26","-7.57","-0.12","0.79","-9.29","-0.74","6.05","-6.82","0.4","0.88","-1.42","-0.49","0.06","-9.53","-1.52","6.9","-10.37","-0.28","-0.28","1.71","-7.47","13.22","-14.21","-0.32","-0.33","9.52","6.49","93.49","1.000","7.43","11.15","19.53","39.67","27.56","14.14","15.22","34.4","29.14"
"392","Kurtis MacDermid","COL, L.A","D","30","353.75","11.791666666667","-4.6","14.87","-8.41","-4.02","10.57","-8.27","-3","8.97","-9.25","-0.15","1.64","-10.73","-0.32","0.53","-7.44","-1.76","10.14","-9.36","-3.16","4.84","-16.57","-0.39","1.05","-18.49","1.86","7.07","-4.66","0.28","0.87","-2.46","-4.71","7.9","-9.45","0.19","0.28","0.00","7.69","87.17","0.949","6.45","13.74","6.28","54.11","50.67","14.42","20.01","15.43","48.30"
